0.002,-0.0045289,-1.95443,-0.0832877,3.12463,-0.0698198,-1.51413,0.0430501,-0.0045289,-1.95443,-0.0832877,3.12463,-0.0702152,-1.51453,0.0422281,-0.000134628,-4.22775e-06,0.000652893,0.00123991,-0.0021034,0.000375369,-0.00600708,-0.000134628,-4.22775e-06,0.000652893,0.00123991,-0.00200927,0.000469501,-0.00581137,0.000564288,0.202302,0.0276045,-0.194228,-0.261295,0.209001,-0.00607753,-0.0269256,-0.00084555,0.130579,0.247982,-0.401853,0.0939002,9.11989,2.27566,1.30422,-0.357952,0.0858431,-0.266378,0.234792,-0.000123295,-2.25335,-2.78504,0.0494541,0.77518,0.262343,-0.236611,0
0.022,-0.0043828,-1.95432,-0.0833789,3.12463,-0.0739315,-1.51002,0.0429474,-0.00435118,-1.95428,-0.083453,3.12465,-0.0735674,-1.51067,0.0425641,0.00594015,0.00560198,0.0012672,0.000236903,-0.220973,0.220643,-0.00530062,0.00593262,0.00559289,0.00128483,0.000232646,-0.22106,0.220796,-0.00520936,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,0.489477,-0.203216,-0.0464411,-0.00850089,-5.71017,5.72056,0.1903,2.05019,1.41235,-0.332674,0.0439004,-0.25454,0.240029,-0.000113187,0.253459,-1.60062,-0.343703,1.49211,-0.0695054,0.370444,-0.0201262
0.042,-0.00412714,-1.95424,-0.0835158,3.12463,-0.0883225,-1.49547,0.0428446,-0.00396334,-1.95409,-0.083606,3.12461,-0.0935542,-1.49036,0.0426665,0.0135267,0.00325558,-0.00342908,0.00593601,-0.664954,0.682483,-0.0128846,0.0134877,0.00322143,-0.0034076,0.00594125,-0.663708,0.681265,-0.0128422,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,0.226997,-0.117406,0.12401,-0.21569,-6.93981,6.30257,0.466884,1.85576,1.51682,-0.24984,-0.0740925,-0.215294,0.224372,-0.000103357,-0.10678,-1.54607,-0.247751,0.949602,-0.0483905,0.368093,-0.0226078
0.062,-0.00379843,-1.95413,-0.083607,3.12463,-0.109355,-1.4746,0.0429474,-0.00342542,-1.95399,-0.0837823,3.12469,-0.125331,-1.45853,0.0425996,0.015451,0.00346341,-0.00307066,0.00224767,-0.994434,0.995064,0.00392462,0.0153622,0.00342988,-0.00302892,0.00223357,-0.990631,0.991239,0.00400741,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,-0.558967,-0.124968,0.110508,-0.0812852,1.12877,-1.15112,-0.144508,1.76387,1.59072,-0.232188,-0.0918921,-0.156422,0.202438,-0.000114354,-0.739845,-1.43751,-0.191741,0.278717,0.12403,-0.128192,0.00246177
0.082,-0.00354277,-1.95413,-0.083607,3.12463,-0.132523,-1.45159,0.0430501,-0.00313086,-1.95403,-0.0837027,3.12463,-0.157322,-1.42663,0.0427542,0.0119713,0.000523391,-0.000819111,0.00427601,-1.13331,1.12229,0.011839,0.0118732,0.000499996,-0.000796325,0.00427681,-1.1274,1.11635,0.0119095,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,0.273252,-0.0184453,0.0291989,1.49117,1.29493,-3.94921,1.55341,1.78277,1.71165,-0.241556,-0.174955,-0.0914472,0.178429,-0.000125629,-0.0598506,-0.712027,-0.243178,3.85872,0.207173,-0.126199,0.0247691
0.102,-0.00336015,-1.95397,-0.083607,3.12463,-0.154031,-1.42976,0.0429474,-0.00303438,-1.95388,-0.083695,3.12459,-0.183949,-1.39977,0.0429917,0.00957264,0.00802806,-0.00117847,0.00445197,-1.06872,1.07555,-0.0106884,0.00949507,0.00800865,-0.00115752,0.00446337,-1.06159,1.06841,-0.010699,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,0.356531,0.230991,0.919355,1.47675,6.70996,-6.95777,0.3884,1.78937,1.69691,-0.217325,-0.240364,-0.0317568,0.155677,-0.000116633,-0.0110203,-0.623747,-0.145246,3.46417,0.348446,-0.360784,0.0346162
0.122,-0.00332363,-1.95388,-0.0836526,3.12455,-0.170319,-1.41332,0.0430501,-0.00302666,-1.95375,-0.0836727,3.12455,-0.200381,-1.38314,0.0429801,0.00267629,0.00602447,-0.00314455,-0.00138802,-0.831191,0.835824,0.000482156,0.00260558,0.00599319,-0.00313975,-0.00138754,-0.824034,0.828638,0.000498815,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,-0.0954916,0.305252,-0.765027,0.0503939,7.15298,-7.32054,-0.0179092,1.89605,1.80875,-0.170375,-0.239954,0.0119733,0.138384,-0.000128463,-0.191252,-1.00761,-0.227083,-0.164844,0.397941,-0.594604,0.0276638
0.142,-0.0032871,-1.95375,-0.083607,3.12455,-0.178701,-1.40478,0.0428446,-0.00316678,-1.95363,-0.0836298,3.1245,-0.203614,-1.37972,0.0427477,0.00244544,0.00819144,0.000687318,0.000848969,-0.448875,0.455933,-0.00757944,0.00241679,0.00816268,0.000692739,0.000861456,-0.442943,0.449967,-0.00755637,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,0.623167,0.760707,-0.0250898,-0.0311297,9.99881,-10.2543,0.274691,1.87781,1.86881,-0.199844,-0.333216,0.0316763,0.129088,-0.000109748,0.287814,-0.772796,-0.2156,-0.663404,0.468758,-0.821744,0.0415338
0.162,-0.00332363,-1.95364,-0.083607,3.12455,-0.178543,-1.40494,0.0430501,-0.00325023,-1.95344,-0.0836011,3.12457,-0.193886,-1.38969,0.0428864,-0.000384722,0.00550276,-6.51563e-05,-0.00575256,-0.0435982,0.0640989,0.00867823,-0.000402197,0.00545467,-6.65636e-05,-0.00575884,-0.0399451,0.0604685,0.00871719,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,0.0143904,-0.198677,0.0023999,0.209053,4.54477,-5.28979,1.66497,1.91694,1.99465,-0.168935,-0.332295,0.0254529,0.12859,-0.000132408,-0.0721393,-1.01524,-0.191951,0.237087,0.390223,-0.444797,0.0357667
0.182,-0.0032871,-1.95342,-0.0836982,3.12446,-0.177831,-1.40549,0.0430501,-0.00324232,-1.95324,-0.0836873,3.1244,-0.182881,-1.40026,0.0431225,0.000687861,0.011391,-0.00861294,-0.00326366,0.0073932,0.00645914,0.0016581,0.000677199,0.0113481,-0.00861554,-0.00324773,0.00859557,0.00521321,0.00164086,0.000644901,0.231203,0.031548,-0.221975,-0.298623,0.238858,-0.00694575,-0.0247236,0.108615,-0.562851,0.118136,-0.297338,2.83146,-0.0597995,1.87686,2.01107,-0.0352091,-0.431033,0.01726,0.128596,-0.000134797,-0.0954839,-0.903548,-0.141104,1.09774,0.299327,0.105235,-0.000986947
