0.01,0.00175312,-1.96374,0.00278234,3.1185,-0.055587,-1.52536,-0.0142815,0.00175175,-1.9637,0.00291428,3.11865,-0.0554438,-1.5252,-0.0148638,3.31056e-07,0.00231327,0.000229918,-0.00220968,-0.00299709,0.00239385,-1.22105e-05,6.57548e-07,0.00230496,0.000198505,-0.00224484,-0.0030312,0.00235482,0.000126414,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,2.57302e-05,0.227676,0.0179762,-0.219741,-0.308184,0.229948,0.0212363,-0.525761,-0.14758,-0.71435,-0.895338,-0.163854,-0.234436,0.0266706,0.551255,-1.12138,0.494681,1.80497,0.167861,0.28792,-0.0273166
0.03,0.0017166,-1.96382,0.0026455,3.11824,-0.0557452,-1.52552,-0.0136651,0.00174035,-1.96366,0.00283282,3.11846,-0.0556648,-1.52523,-0.0144816,9.93168e-07,0.00693981,0.000689755,-0.00662905,-0.00899128,0.00718155,-3.66314e-05,-4.66161e-06,0.00690172,0.000645154,-0.00668187,-0.0090104,0.0071118,0.000157772,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,0.000159475,0.230569,0.0238302,-0.218247,-0.297193,0.239279,-0.00556485,-0.475765,-0.0264462,-0.769869,-0.941892,-0.16702,-0.247183,0.0267052,0.0210506,-1.22544,-0.171744,0.537356,-0.00301917,0.0235642,-0.00152752
0.05,0.0017166,-1.96379,0.00259989,3.11824,-0.0558242,-1.5256,-0.0137678,0.00174097,-1.96355,0.00276632,3.11823,-0.0559297,-1.52519,-0.0142054,1.65528e-06,0.0115664,0.00114959,-0.0110484,-0.0149855,0.0119692,-6.10523e-05,-4.14861e-06,0.0115094,0.00110996,-0.0110453,-0.0149603,0.0118722,4.31383e-05,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,-0.00438006,0.226463,0.0292776,-0.218401,-0.296693,0.238698,-0.00353909,-0.480347,0.0277981,-0.764466,-1.04176,-0.170748,-0.241575,0.026814,-0.0258961,-1.21838,-0.346032,0.454657,-0.00333194,0.00797385,-0.00156711
0.07,0.0017166,-1.96379,0.00259989,3.11816,-0.0559033,-1.52552,-0.0135623,0.00173503,-1.96341,0.00272464,3.11799,-0.0562002,-1.52509,-0.0140229,2.31739e-06,0.0161929,0.00160943,-0.0154678,-0.0209796,0.0167569,-8.54732e-05,-2.07091e-06,0.0161009,0.00157972,-0.0154281,-0.020909,0.0166541,2.41857e-05,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,-0.00441191,0.229473,0.0232679,-0.21812,-0.296222,0.237639,-0.00365544,-0.474824,0.159961,-0.825223,-1.06863,-0.174801,-0.251822,0.0268941,0.003302,-1.12801,-0.322353,0.352982,-0.00424864,0.00852896,-0.0014324
0.09,0.0017166,-1.96377,0.00255428,3.11807,-0.0559033,-1.52552,-0.0136651,0.00172969,-1.96324,0.00269931,3.11775,-0.0564891,-1.52494,-0.0138849,2.9795e-06,0.0208194,0.00206926,-0.0198871,-0.0269738,0.0215446,-0.000109894,-1.36979e-07,0.0206928,0.00203473,-0.0198107,-0.0268344,0.021407,-5.75558e-05,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,0.000102153,0.232475,0.0175885,-0.217843,-0.306105,0.247061,-0.00236607,-0.438319,0.215562,-0.823495,-1.10518,-0.179416,-0.224089,0.0270072,-0.000459638,-1.03052,-0.370893,0.26183,-0.00569044,0.0127615,-0.00159795
0.11,0.00175312,-1.96377,0.00255428,3.11799,-0.0558242,-1.52544,-0.0135623,0.00173354,-1.96304,0.00268582,3.11749,-0.0567622,-1.52474,-0.0137821,3.64162e-06,0.025446,0.0025291,-0.0243065,-0.032968,0.0263323,-0.000134315,8.30375e-06,0.0252733,0.00249778,-0.0241889,-0.0327447,0.0261663,-8.199e-05,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,-7.216e-05,0.228977,0.0230753,-0.217665,-0.286823,0.246506,-0.0023597,-0.444863,0.339868,-0.761069,-1.16001,-0.184594,-0.227118,0.0271019,-0.0450816,-0.98926,-0.348258,0.211521,-0.0077247,0.0234748,-0.00164874
0.13,0.0017166,-1.96374,0.00250867,3.1179,-0.0558242,-1.52544,-0.0136651,0.00173493,-1.96283,0.00267475,3.11723,-0.0570357,-1.52453,-0.0137184,4.30373e-06,0.0300725,0.00298894,-0.0287259,-0.0389622,0.03112,-0.000158736,-6.1686e-08,0.029857,0.00294939,-0.028566,-0.0386737,0.0309042,-0.000146034,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,-0.00441292,0.228786,0.0231451,-0.228111,-0.286789,0.24643,-0.00146655,-0.408875,0.417794,-0.672689,-1.17725,-0.189861,-0.213098,0.0272194,0.0483418,-0.891203,-0.338658,0.155526,-0.010076,0.0498855,-0.00168244
0.15,0.0017166,-1.96374,0.00250867,3.11773,-0.0559033,-1.52552,-0.0135623,0.00173076,-1.96262,0.0026719,3.11694,-0.0573077,-1.52432,-0.0136638,4.96584e-06,0.0346991,0.00344877,-0.0331452,-0.0449564,0.0359077,-0.000183157,1.59378e-06,0.034433,0.00340991,-0.0329576,-0.044622,0.0356226,-0.000158987,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,0.000107381,0.228766,0.0230155,-0.217034,-0.296161,0.236956,-0.00171721,-0.389026,0.55915,-0.695067,-1.23986,-0.195241,-0.190507,0.0274526,0.0139857,-0.840981,-0.272014,0.10956,-0.0117419,0.0433003,-0.00156604
0.17,0.0017166,-1.96374,0.00250867,3.11739,-0.0559033,-1.52552,-0.0135623,0.00172582,-1.96241,0.0026778,3.11658,-0.0575995,-1.52412,-0.0136438,5.62795e-06,0.0393256,0.00390861,-0.0375646,-0.0509506,0.0406954,-0.000207578,3.43109e-06,0.0390087,0.00386834,-0.0373713,-0.0505467,0.0403613,-0.000188177,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,8.09055e-05,0.228753,0.0229325,-0.216062,-0.296226,0.236862,-0.00160436,-0.379097,0.682304,-0.682255,-1.24236,-0.20116,-0.178845,0.0275662,0.00610122,-0.714339,-0.333381,0.153669,-0.0143473,0.0627449,-0.00147704
0.19,0.00175312,-1.96369,0.00250867,3.11705,-0.0559033,-1.52552,-0.0135623,0.00173229,-1.96219,0.00267737,3.11615,-0.0578895,-1.5239,-0.0136153,6.29006e-06,0.0439521,0.00436845,-0.041984,-0.0569447,0.0454831,-0.000231999,1.12486e-05,0.043595,0.00432828,-0.0417693,-0.0564718,0.045098,-0.000219386,3.31056e-05,0.231327,0.0229918,-0.220968,-0.299709,0.239385,-0.00122105,-7.94557e-05,0.23188,0.028489,-0.22604,-0.29628,0.236813,-0.00144631,-0.386589,0.770238,-0.69598,-1.26076,-0.207407,-0.166295,0.027682,-0.0368205,-0.700867,-0.291474,0.0915153,-0.0174693,0.0741943,-0.00161277
