x,y,t1,t2,t3
-0.12236589,-0.026304603,1.8451622,3.0163496,1.8294181
-0.0458228,1.3757792,0.79239756,1.6233865,0.12998746
0.57777375,1.4971564,0.5629796,1.2790241,0.591952
-0.9069488,-0.7596273,2.9009702,1.875704,2.787445
-0.48846406,1.4815037,1.213112,1.3523376,1.9670224
-0.08793259,1.7357159,1.1037365,1.0353545,0.029883603
-0.0664379,-0.13341436,2.7541509,2.9924128,0.015515827
0.63324726,1.8585865,1.0510851,0.38266492,0.93317
-0.481824,-0.52746874,2.7666605,2.4110482,1.4489151
-1.0392836,-0.12536198,2.241686,2.0399,2.4286358
0.2395919,1.0045972,0.30850393,2.056341,0.08310592
0.90647745,1.5110605,0.5377378,0.9854327,1.4177547
0.86891687,1.0801934,0.088428415,1.6098891,1.8215842
-0.4097246,0.9255576,0.94740057,2.0802891,2.943395
-0.18412796,1.8576325,1.3024814,0.73422384,0.17934038
1.3419843,1.3138385,0.42379647,0.7020086,0.40954703
-0.39041513,0.57005274,0.95323724,2.4361243,2.0623333
-0.0017969608,-0.011091426,2.986593,3.1303566,1.0051419
-0.3438996,1.2062855,0.9556425,1.7857519,0.31999922
-1.5951624,0.11563814,2.4251823,1.2880877,0.25552315
1.5691586,1.141885,0.38487396,0.48841035,2.0025332
-0.16419268,-0.2803382,2.7749224,2.815264,1.1382698
0.8297529,1.6110921,0.6583899,0.8736221,0.49775487
0.6441612,1.8873138,1.1658111,0.15214387,2.410383
1.769494,0.72572136,0.09237029,0.5936753,2.6249583
0.22557586,1.1025422,0.39582622,1.9463183,2.74736
-0.3019163,-0.69382256,3.1191518,2.3656032,1.1492481
-1.4449947,-0.124999344,2.468405,1.5189558,1.0864568
-0.9419044,0.6500913,1.5759121,1.9231403,2.6240466
-0.7733066,-0.19662261,2.2301605,2.3208365,1.8057836
-0.7572037,0.44842428,1.4917357,2.2303689,1.948608
0.68155146,1.016372,0.06771668,1.8247552,0.8732184
-0.2347331,0.8962749,0.7378064,2.178271,1.8920064
-1.1502625,1.4258593,1.8368003,0.8256365,2.2966206
-0.90001637,-0.89888716,3.0448816,1.762963,2.2164352
0.07856864,0.6213038,0.19269267,2.5046272,2.1164722
-0.85664743,-0.21856505,2.278484,2.225838,1.1576383
-0.051040486,0.0061541796,1.4765092,3.0901768,2.7202046
-0.0900957,0.31025052,0.44486773,2.8171034,3.1341023
-0.72938913,1.830286,1.7773739,0.3452891,1.8752805
-0.37600008,0.22433728,1.2535571,2.7001784,0.061600227
-1.3185768,0.5460775,1.9727687,1.5523727,1.694454
-1.3278451,-0.42436177,2.6513345,1.5991724,0.30617842
0.76782084,1.6084303,0.6544921,0.94184345,1.7383224
-1.5211474,0.51395005,2.1769664,1.2775965,0.95083743
-1.3049123,1.5150286,2.2600718,0.043498617,2.6684394
-0.4318381,0.19362223,1.3881958,2.6638024,2.757712
-0.9541254,0.36913943,1.7385997,2.0676823,0.6823438
-0.44598293,-0.4589643,2.6962469,2.4901757,1.3240889
-1.4404058,0.31776494,2.183057,1.482811,2.798044
-0.3832806,-0.17754853,2.2174067,2.7159808,0.14297555
-0.48083544,-0.8148511,3.1012652,2.156046,2.3344893
-0.53088915,-0.042808115,1.9208157,2.6024752,3.049578
-0.014150649,1.9801118,1.4369795,0.2819261,3.013201
-0.13828474,1.8317139,1.2395288,0.8132387,2.5377562
-1.2337915,-0.2454561,2.4474242,1.781098,1.472194
-0.121798396,0.04664713,1.2703017,3.0110745,2.5278587
-0.44668227,-0.34020376,2.506262,2.572459,0.7487055
-0.83616924,1.8044612,1.898771,0.21191669,2.4833965
1.9997959,0.028556688,0.013810883,0.0009358931,0.018092435
-1.2488577,-0.33891457,2.5394554,1.734269,1.5743685
-1.188453,1.306797,1.820639,0.9763265,1.093803
0.7426663,1.4822271,0.51272035,1.1871814,0.60422796
-0.33232754,0.042426288,1.6121249,2.804981,0.27223122
-1.6205649,1.1018095,2.343269,0.40244114,0.91997784
-1.1402144,0.4073127,1.8779567,1.8410789,2.8589687
-0.82539445,1.5636963,1.5702088,0.9725296,0.9211649
-0.47108948,1.904108,1.616849,0.392968,0.33920038
-0.18438452,1.3730702,0.89871037,1.6111474,0.509973
-0.19357318,0.40123278,0.67413366,2.6923375,3.022399
0.7380645,1.845446,1.0787675,0.22315115,0.9694115
-1.0065187,-0.10452378,2.2047734,2.0805902,1.0838499
1.2636118,1.1459457,0.1873655,1.0984766,1.2195745
-1.7782713,0.49270716,2.4753594,0.79188555,2.513533
-1.2151495,1.0217025,1.7886949,1.3075336,0.170934
-1.2954155,-0.93530804,3.1215923,1.290697,2.5591393
1.4231763,1.4045924,0.758273,0.04110664,0.3187115
0.45840934,1.6580555,0.76578635,1.0705477,1.3489789
-1.9566107,0.39595583,2.880863,0.122116074,2.354807
-1.2058439,-0.725066,2.8925095,1.5809064,0.59118164
-0.9621243,0.58833635,1.621037,1.9434503,2.2658122
-0.06678629,1.7384434,1.0933228,1.031744,0.8297406
0.43141198,0.8750144,0.05149996,2.122474,0.38325104
-0.0323624,1.42523,0.8161834,1.5546317,2.7817297
-1.9527607,-0.078125134,2.967448,0.42826173,2.9331276
-0.09305823,-0.2859441,2.977886,2.8397424,1.7075533
-0.514027,-0.5943959,2.832375,2.333993,0.44365638
0.03867215,1.3926343,0.74286544,1.6003379,0.4576051
-0.23775083,0.18813169,1.0535616,2.8372378,2.302127
-1.169127,-0.780422,2.9387703,1.5828384,0.769846
-1.2657402,-0.40842837,2.6104248,1.686599,1.8353244
-0.3823074,0.80688596,0.9052532,2.2160337,0.4106906
-0.07925236,-0.17956874,2.824255,2.944996,2.1375744
-0.37074226,-0.4814,2.7940166,2.5242198,0.970882
0.57508934,1.1219658,0.20839219,1.7774976,2.557062
-0.83958906,1.0156385,1.4101015,1.7029651,2.73506
-0.35462376,-0.17144608,2.2193663,2.7451077,1.801448
-1.1553053,1.1828669,1.7468745,1.1950659,1.3057266
-0.23571801,0.4575954,0.73597205,2.6209943,3.0034397
-1.3599377,0.24765837,2.1537423,1.6154286,1.0522685
1.2674568,0.9834126,0.019899057,1.279939,0.45567825
0.81674075,1.3946465,0.41113684,1.2597529,1.2617878
-0.99259037,1.682502,1.8876663,0.43225247,2.699663
1.5574502,0.9636917,0.14066242,0.82687783,0.97444075
-0.8309796,0.31647438,1.6676409,2.2201333,1.1568414
-1.2346873,1.0964717,1.8159488,1.1989337,0.95298636
-0.7773884,0.87955964,1.3510784,1.8870635,0.0450017
-0.102888525,0.32607436,0.47745416,2.797983,2.2810867
-0.9579842,0.99151105,1.5287971,1.6204027,1.7876214
-1.117115,1.5839179,1.9358844,0.4983535,1.1426169
1.8854852,0.5772357,0.12915736,0.33585867,1.2752427
-0.3164329,0.12583911,1.3633933,2.7993886,1.8413588
-0.70390916,1.2615547,1.3160985,1.5272783,2.448074
-0.26019096,1.5846758,1.0949633,1.2771457,1.2556837
0.869593,1.2959038,0.30414876,1.3512577,0.11868671
1.0175047,1.6270975,0.7264643,0.5709628,2.7409232
-0.0054423213,0.05701705,0.1238036,3.0843086,2.1597624
-0.09826827,0.24997206,0.50926274,2.8721848,1.2246563
0.9490398,1.237801,0.24035525,1.3526565,2.3470998
1.0731688,1.0407645,0.04352858,1.4530838,2.2099268
-0.31731695,1.2704942,0.95861727,1.7138611,0.9551654
-0.115168095,0.31883457,0.51695246,2.8009508,0.455456
-0.85687906,0.5162387,1.5523807,2.0939655,0.6929599
-1.5423839,1.2452095,2.3292422,0.26631457,3.070987
-1.5321789,0.3058403,2.2703645,1.3484126,0.26414618
-0.8705733,0.42955697,1.6192379,2.1279724,0.71768206
0.38778925,1.9620373,1.3729762,0.0053777336,0.00046663577
-0.24440451,0.07528603,1.4002007,2.8851533,1.4968661
-1.4636444,1.016166,2.0632598,0.94292426,1.0578895
-0.39617705,1.8081737,1.3981369,0.7767089,2.5319889
-1.801204,0.7966455,2.5503438,0.3496585,2.0525897
0.58569896,1.7965734,0.9218925,0.6675193,1.3791617
0.28008342,1.8658016,1.0835946,0.6764002,1.8022941
-1.574734,0.015781283,2.4673655,1.3284118,1.4609174
-0.9668315,1.5215713,1.6890001,0.89570194,2.4023938
-1.2545625,-0.8439294,3.0201366,1.4272317,1.677576
-0.12251127,-0.25540245,2.836444,2.8573713,0.40228087
1.3072504,1.5133402,0.84335655,0.029956443,2.5328956
-1.7346208,-0.27061233,2.7968082,0.99908704,2.0746663
-0.9359039,1.7538992,1.9512968,0.21934952,2.1980681
-1.3895714,-0.0036613941,2.3415565,1.605342,1.7318816
-0.43106243,-0.06313157,1.9358091,2.7024107,2.958706
-0.84911543,0.19420856,1.7965621,2.2403588,1.1598357
-1.7551605,0.27932233,2.507312,0.95292115,0.27600607
-0.92064965,-0.228104,2.307774,2.1533837,1.9165409
-1.2757063,0.03012979,2.239121,1.7577158,2.1053996
-1.5758466,1.0078586,2.210869,0.723436,1.4866328
-1.2345154,0.97387326,1.807518,1.3323134,0.250096
-0.5940274,0.093674004,1.719801,2.5307732,0.73073685
-0.6758739,-0.9175827,3.1130178,1.9290276,2.2388666
0.88526344,1.7706342,0.9642407,0.2858646,0.9862083
-0.8331707,1.6180929,1.618787,0.85502577,2.9696949
1.317219,1.4169183,0.5654339,0.5128254,1.013626
-1.7575951,-0.47644782,2.9800394,0.85254186,3.02399
-1.5548971,0.23477429,2.325672,1.332125,2.3832245
-1.6778805,0.7866156,2.317566,0.7712737,1.2474092
-0.24665761,-0.6097524,3.0923083,2.4713662,0.80358726
-0.48699373,0.46992084,1.1484265,2.4512153,2.3682356
-0.7565494,1.7669352,1.6953102,0.5600781,0.41223037
-0.6443925,0.7020297,1.2392498,2.1483264,1.4033335
1.0941783,1.2465297,0.25748107,1.1858263,3.1387117
1.7745243,0.8536006,0.27250293,0.35170874,2.5582454
-1.9986224,-0.044039395,3.1337497,0.05974848,0.15010767
-0.0041016936,0.0022062063,1.0796307,3.1369352,0.6792807
-0.28749925,0.002861917,1.7050987,2.8530796,1.0147204
0.4285845,1.885602,1.0890875,0.51642555,1.6311079
-0.4823931,-0.7544464,3.036944,2.2131152,2.6748934
-0.8342631,1.3408391,1.466729,1.3212935,1.2901672
-1.5520656,-0.0116609335,2.466695,1.3648212,0.22902884
-0.4739707,0.7885816,1.019214,2.1855354,3.1022809
0.36412117,1.9560888,1.2851748,0.2031607,0.41419092
0.12065154,0.89554393,0.33488345,2.2039897,2.7286756
-0.98313487,0.049254835,2.0353353,2.1123989,2.5941396
-0.45211604,-0.42763153,2.6447818,2.5087698,2.4491854
-0.7410972,-0.033399343,1.9958379,2.3815835,0.49297056
0.021811306,1.0860591,0.55409086,1.9932504,1.815247
1.7980225,0.7667953,0.1898747,0.42647383,0.32032412
-0.3011307,-0.44478667,2.8183606,2.5977807,0.7440071
-1.2270765,1.0960175,1.8077996,1.2095017,2.9363308
1.8293853,0.6896096,0.14807147,0.42483723,0.263006
-1.7837536,0.48185733,2.484966,0.7855748,2.5063782
-1.4784694,1.096917,2.1017766,0.80300283,1.1476392
-0.40463758,0.74738204,0.9351224,2.2637913,0.94085646
-1.3071094,0.25981027,2.103876,1.6830137,0.31634834
1.3190929,1.4256437,0.58337504,0.4816473,2.3938856
-1.2889087,0.64628637,1.9111584,1.5313003,0.63547945
1.5152695,0.87140465,0.014439681,1.014913,0.36859918
1.996685,0.089308955,0.008382216,0.07263321,0.54476094
0.4905622,0.90482086,0.043761335,2.0604541,2.1585453
-1.1890445,1.6081426,2.203934,0.007076685,2.542113
-0.7466316,0.058014512,1.8770444,2.3740048,1.1847311
-1.4263234,1.3996569,2.3251157,0.08102947,2.1058211
-0.6187225,-0.6248691,2.816381,2.2311049,0.09014347
-0.37765494,1.4983467,1.129837,1.3757286,2.393821
-0.37287378,1.1886774,0.9764037,1.7967188,1.019367
-0.71388066,1.2461548,1.3212621,1.5395277,0.6688192
-0.0920043,0.25723022,0.48051688,2.867547,2.8905783
-0.208305,0.032150984,1.5232409,2.930429,2.7812295
0.87848145,1.5482631,0.5813808,0.94662625,0.49189964
-1.3400902,0.3531682,2.07865,1.610522,1.355382
-1.7706138,-0.13104674,2.7370608,0.95681846,0.71111375
1.2367866,1.3797935,0.45415476,0.77168655,3.084775
0.32544208,1.652829,0.80709,1.1385866,2.278777
1.4899065,1.1878407,0.36437306,0.61738795,2.7269156
0.41404578,1.8122227,0.9683284,0.7556987,1.3675693
-0.776039,0.911855,1.3469702,1.857865,2.1466837
-0.04066956,0.13729718,0.35963985,2.998276,0.077356674
-1.5033225,0.7731135,2.1028013,1.1275862,0.90745604
-1.9938761,0.14560029,3.0401516,0.05709341,1.6780754
-0.100325525,-0.13265586,2.5773385,2.975079,0.24282119
-0.016409606,-0.0030016303,1.760052,3.1249106,0.032155737
-1.1993539,1.4923894,1.9544665,0.586581,1.8257943
0.19154531,0.75297517,0.14987847,2.3436337,1.2223321
-1.4165034,-0.20187998,2.5095716,1.5471754,1.3468957
0.6184776,1.897354,1.1894335,0.13251051,0.9035834
-0.44866243,1.916666,1.6229632,0.3555553,2.949329
0.9156647,1.5200394,0.5492041,0.9588266,1.3607355
0.6737603,1.2533426,0.2983529,1.5583857,0.81439006
0.67714703,1.2101374,0.25597855,1.6093256,2.961404
-0.26587746,-0.06766248,1.9576039,2.8663728,1.5554352
-0.2320919,0.19575399,1.0225271,2.8367922,0.73431915
0.5478556,1.0127885,0.117644645,1.9145852,2.3536415
-0.11943567,0.96720254,0.6318297,2.1236608,1.0135043
-0.66909575,1.4946492,1.3802063,1.2229937,1.2348145
0.33048683,1.0675693,0.2926971,1.9557728,1.1576082
-1.0397509,-0.6328802,2.7718832,1.8329802,0.2861659
1.358715,1.270563,0.3758064,0.7521545,2.323015
1.0103172,1.5152285,0.5566186,0.85219955,1.8559737
1.1737905,1.4210923,0.4817666,0.79729646,2.995171
0.52296585,1.6510806,0.7403263,1.0474514,2.6942308
-0.33065575,-0.061212122,1.922787,2.8037138,0.18694063
-1.5621196,0.18895453,2.3559518,1.3305306,0.5644714
1.2052943,1.5951877,0.89802986,0.051405586,2.6574345
0.5644095,1.918465,1.2693901,0.030560711,2.9141676
-0.7547852,-0.4698162,2.5882096,2.2202935,3.1081824
-0.020783663,-0.10062608,2.9893105,3.0387974,2.9774847
-0.840316,-0.7031486,2.847347,1.9820137,1.439249
-0.88893986,1.5571103,1.6305326,0.9180085,2.3088472
-0.960164,0.5947695,1.6163033,1.9413881,0.5589716
-0.27549452,0.27694994,0.97934675,2.7484267,1.7235743
-1.1913402,1.5940664,2.1128654,0.19947949,0.8981404
-0.9391327,1.2025821,1.5308187,1.405964,2.573506
-0.21325153,0.14713287,1.096754,2.881779,1.2669921
-1.4536582,1.2940634,2.181756,0.46491173,1.837413
1.9649849,0.29879645,0.039368927,0.223071,0.5654785
-1.2721739,0.3723967,2.0105517,1.6925441,1.722825
-0.2392983,0.073314846,1.3989694,2.8906574,3.1095486
-0.2800552,-0.15529108,2.2378955,2.81998,1.4931644
-0.4172995,1.106596,0.99332166,1.8761737,2.6036513
0.118773356,1.963253,1.3280272,0.36468896,2.0895298
-0.012687564,1.83632,1.1703757,0.81465954,2.5629466
-0.52739733,1.812705,1.51748,0.6728903,0.63087565
-0.19405603,-0.506288,3.05011,2.5925171,0.44444305
-1.0001987,1.0332263,1.5715473,1.5368127,2.3195388
0.7284354,1.1927679,0.22546802,1.5941418,2.0941703
-1.2874684,-0.12411916,2.3701794,1.7350435,0.7921985
0.20739305,0.6750553,0.06280895,2.419833,3.0048757
0.75907266,1.8428154,1.0965418,0.16704793,2.030389
1.4202523,1.301408,0.4695133,0.54449296,1.9989733
-0.8187928,1.242121,1.4216294,1.4639499,2.9797196
-0.50512266,0.33299434,1.2952751,2.5269558,1.0819278
-0.8431262,-0.60579485,2.7396324,2.050003,2.97053
-1.5208265,0.8621823,2.1186578,1.0143927,2.255434
-0.9079304,-0.7674525,2.909081,1.8685145,2.2949786
-0.074415445,0.70030785,0.46570456,2.421911,0.08593982
-0.5336009,-0.7119316,2.9594142,2.2195725,1.674168
-0.0041840672,0.14219338,0.100604385,2.9992175,2.5724008
-0.5176505,-0.7576578,3.018864,2.1882935,2.0998054
-0.10129312,1.7860801,1.1639075,0.9270813,2.1934648
-1.3987347,0.3812448,2.115557,1.5198711,1.820645
-1.0721686,1.6875019,2.1103864,0.052846875,0.1816728
-0.3890091,0.3073383,1.1526443,2.6406028,2.33716
1.3869517,0.9924927,0.071531035,1.0991669,1.4047549
-0.2651388,-0.10377419,2.0867105,2.8558981,1.6051521
0.51001865,1.243951,0.34811047,1.667179,0.9642161
-0.17677915,0.6633464,0.61081684,2.440845,1.3597568
-0.2915427,-0.18620747,2.313026,2.79391,1.7251768
-1.7635653,0.49108484,2.4555452,0.82893217,2.4476397
-0.51042193,0.10385251,1.63355,2.614637,3.072571
-0.026747525,0.07495606,0.3825606,3.0619862,2.7698824
0.26055372,1.0214603,0.3054116,2.031262,0.29199865
-1.2177947,0.18953562,2.0803409,1.8137043,0.071296215
-1.5302126,0.70346034,2.141025,1.1393297,3.1365306
-0.5158601,-0.83770573,3.1039064,2.1130512,2.8089654
-0.07324439,-0.042425275,2.1381376,3.0569232,1.42577
-1.3702669,0.7971844,1.9590193,1.3113276,1.5433257
-0.0012749434,1.7789752,1.0969399,0.94914615,2.4794674
-1.623985,0.80062354,2.2448676,0.8773874,0.18645114
-1.4742672,1.3456281,2.3388486,0.12586527,1.5012867
-0.023272812,0.25376052,0.219216,2.8860726,2.8498597
1.8859203,0.6566083,0.27985018,0.110374905,0.64206743
-1.358663,1.2523646,2.0042439,0.7852789,1.1967174
-0.60622615,1.0315809,1.1726321,1.8589321,0.82780063
-1.572453,1.1537324,2.285218,0.44675526,1.4309738
-1.868628,-0.18296832,2.8874793,0.7034362,2.7759402
-1.6817536,0.3788272,2.388333,1.0634005,2.1154928
0.2789343,1.2922945,0.5096043,1.6972182,2.015741
-1.8647234,-0.2509762,2.9294744,0.69181186,0.6774499
1.3829231,1.444257,0.78680426,0.040569786,1.8884546
1.1141849,1.2558516,0.27053845,1.1491256,0.86993605
-0.9326623,0.4613009,1.6586213,2.0472956,0.4293212
-0.3696452,1.4711373,1.1070743,1.4197818,0.6627467
-0.9412099,0.124750495,1.9336684,2.1522994,0.45131937
-0.24052173,-0.38113743,2.8059394,2.687004,1.0988905
-1.1426467,0.5605105,1.8045174,1.7620534,1.3540703
-0.10178721,0.25605965,0.51657516,2.8651645,2.34379
1.7856364,0.829399,0.25813085,0.3534045,3.0645528
-1.2420255,1.0786912,1.8215032,1.2099128,2.6353843
-0.963609,0.050352097,2.0220532,2.1346664,2.8169708
-0.07306583,0.011762023,1.448199,3.0675693,0.46741456
0.045340717,1.2132188,0.6149666,1.8369497,1.3800942
-1.6729844,0.17223904,2.4671738,1.1436542,1.8178014
-0.33719048,0.19402885,1.2444037,2.7500663,1.4677639
-0.4097753,0.07707119,1.5949072,2.7215514,3.0978904
-1.9971671,0.10049508,3.0738206,0.034991316,0.683201
-0.4521647,1.5597436,1.2297006,1.246516,2.4794044
-1.4877417,0.2104947,2.2802417,1.4415956,1.6080081
-0.21064991,-0.048925698,1.9073514,2.924912,2.384804
0.7381828,1.701849,0.77847165,0.76612645,2.0675564
-0.23505953,1.9068276,1.4119169,0.5630665,0.050460704
-1.1959229,1.2063789,1.7957983,1.1120874,0.6568507
-0.039630443,-0.011177063,1.8662789,3.1004133,2.875471
-1.7390919,0.9101268,2.4664032,0.38609785,2.4672966
-0.95809996,-0.2849589,2.3832407,2.0948818,1.1795062
-0.6103031,1.7699504,1.543444,0.71879864,1.216963
-0.630787,1.4295008,1.3122205,1.3482822,0.0075571775
-1.2706981,1.5179988,2.1249537,0.28558484,0.39610168
-1.3934474,1.4062865,2.2091212,0.28497496,3.0693111
-1.5339173,-0.7774917,3.0749059,1.0716255,1.3000844
0.48321006,1.2540305,0.36905065,1.6679066,1.8579942
-0.17370957,1.011944,0.7091126,2.0633721,1.5103441
-0.4455912,1.3462234,1.1077586,1.5653619,0.04818445
0.2714373,1.2302302,0.46427676,1.778719,3.0877495
-0.19487101,0.5211046,0.63974977,2.577806,1.7145547
-0.15575236,1.4043856,0.89499056,1.5725174,2.323876
-0.17921197,-0.017389357,1.7576748,2.961295,1.2735114
-0.06525302,0.13641676,0.5218486,2.9902282,1.1221759
-0.39395794,-0.35207713,2.5674675,2.6068885,1.8489914
1.9128788,0.58315784,0.28156936,0.028678063,2.3165112
-0.6440662,-0.035874426,1.9548423,2.4847856,0.18628691
-0.20217891,0.06772429,1.3543845,2.9279664,2.3960624
-0.14131337,-0.3047615,2.8761816,2.8040626,1.1853741
1.2989479,1.3870424,0.5011097,0.63414884,2.1042807
-0.23157388,1.3906523,0.947291,1.5770261,1.82147
-0.55106765,-0.39988327,2.5459104,2.446835,2.4673138
-0.6449656,0.18417853,1.6346382,2.4575887,0.8354267
-0.051039696,1.5778787,0.94208854,1.3220872,0.65859514
-1.3845751,-0.74814427,2.9719434,1.3300947,2.027465
-0.9487105,1.0690708,1.521959,1.5493126,0.7335761
0.064685985,1.9920876,1.455473,0.16572666,0.81962645
-1.9004216,0.61555326,2.7796197,0.09746621,1.829288
-0.5599413,1.9188354,1.8210431,0.067364454,1.8775961
-0.3744477,-0.21082711,2.3001404,2.7084959,1.8648113
-1.221791,-0.6237351,2.7986512,1.6299214,2.1693046
-1.2156551,1.5343885,2.0345097,0.41259685,1.225984
-0.09948313,0.33400166,0.46463048,2.791302,2.3201585
0.039267242,1.6017084,0.9046113,1.2833482,1.9901284
0.73675376,1.1698349,0.20118237,1.6151509,2.3200948
-1.1941867,0.92842436,1.7676183,1.4262668,2.5806653
-1.3876395,1.4297307,2.2540724,0.17436655,2.495231
0.0083370805,0.6748713,0.33186585,2.453155,2.8934808
-1.070637,1.366136,1.7155608,1.0399128,0.75940776
0.09114128,1.6008533,0.8733006,1.2812483,0.91957283
-1.6357024,-0.7604332,3.1301453,0.8932407,2.2229733
0.20379364,0.72740364,0.11415517,2.3669572,2.9074075
0.8587695,1.42926,0.44474357,1.1700184,1.9451795
1.7973778,0.6676245,0.06718731,0.5769236,2.1170952
-1.527775,-0.75522625,3.0499294,1.1015304,1.5564909
1.9916198,0.17167976,0.054452762,0.06307148,2.9368827
-1.628634,-0.5185132,2.903786,1.0920663,0.94967437
-0.7081926,0.40799552,1.46911,2.2996318,0.05279669
0.582557,1.6280806,0.7006982,1.0529505,0.8870918
-0.40831548,0.10600972,1.5293001,2.7165477,1.9137615
-0.010629296,0.117446005,0.1492551,3.0235982,2.8355849
-0.77718925,-0.07296747,2.0653696,2.3396702,2.1580012
-1.935327,0.5009088,2.8583214,0.060010258,0.59295344
-0.6802466,1.4580829,1.3713156,1.2719995,0.52758586
1.9045664,0.48626667,0.06440566,0.37114042,1.3268299
-0.25180554,-0.45865366,2.9042046,2.612203,2.0235682
0.84779406,1.5692813,0.6060389,0.93887115,1.7221186
0.95031995,1.113635,0.11481618,1.4990894,1.8902198
-1.5223908,-0.69557106,2.9909322,1.158465,3.112654
-0.6824644,1.8186007,1.6893033,0.48099905,3.0553935
-1.9709773,0.08705722,2.9326415,0.3296205,0.65958554
-1.6593069,0.9447378,2.3218722,0.6042748,2.6388626
0.35361874,1.676849,0.8213196,1.0832783,1.1198723
-1.5648282,-0.75127536,3.0693862,1.0396167,1.2653617
-1.8059661,0.7052728,2.5212488,0.4960664,1.56323
1.824488,0.8103235,0.35747558,0.12098469,1.2121652
-0.23036845,-0.013378382,1.744441,2.910321,0.064415395
-0.5624982,0.9381927,1.118807,1.9841634,2.163946
-1.7352003,0.94610965,2.4885392,0.3077362,1.1867785
-0.9800652,1.715558,1.9340134,0.31163517,2.3623405
0.12892002,0.56763864,0.07199336,2.55095,2.0814853
-0.56646514,0.8387265,1.1246141,2.0803957,2.9012277
-0.40300947,-0.45555946,2.7263372,2.5235677,0.65638876
-0.37686816,-0.098392844,2.022179,2.7495868,1.8478396
-1.8602281,0.4404936,2.610772,0.5966159,2.6748352
-0.057095364,1.9926653,1.5186915,0.16149943,1.1636057
-1.6511652,-0.5629312,2.9591398,1.0220488,1.2987399
0.49961746,1.8050827,0.9424172,0.7167108,1.8429319
-1.2339306,-0.3287391,2.5236936,1.7565354,1.4739134
-0.55583185,1.8811374,1.6616621,0.39287174,0.74314725
-0.46228576,1.9203433,1.6493983,0.3152677,2.3488154
-1.2045603,0.71830064,1.8102169,1.5873364,1.4699931
-0.042192757,-0.13048963,2.8974857,3.0043435,2.337775
-1.7032275,0.6922741,2.3509645,0.80915034,2.2129147
-0.0537917,0.8609847,0.50836426,2.249656,0.4554015
-0.4181603,0.095594406,1.5622045,2.7092862,2.6138537
-0.6369026,-0.7571249,2.9597037,2.1066306,2.1805449
-0.41143152,-0.08741212,1.9920312,2.717814,2.3950758
-1.4435015,0.97897756,2.0342906,1.0227195,0.8105879
-0.55677426,0.57205296,1.1824397,2.3204412,0.715747
-0.1855434,-0.06374037,1.9999499,2.94509,2.9008632
0.15623045,1.053447,0.41430196,2.0185268,2.5978968
0.077732086,0.5538864,0.14400825,2.5747187,0.59204805
1.1356274,1.3949213,0.43503392,0.9049468,0.9799658
-0.375884,0.9923531,0.9213637,2.0230272,2.1793244
-0.44937205,-0.17292541,2.181281,2.6553197,0.57693934
1.9217916,0.45932728,0.07927902,0.3106592,0.7074472
-0.34134698,0.7810601,0.8522999,2.2610252,0.43407202
-0.041026294,0.71233034,0.42232335,2.4120078,0.5713133
-0.90956247,1.7421578,1.8654187,0.37308073,2.1701412
-1.7742001,0.8889743,2.552339,0.24952243,2.1051083
-0.2514645,0.5071435,0.7472721,2.5676844,2.9835808
0.22990334,0.91569144,0.24563505,2.1583502,2.631624
-0.12557745,-0.36085135,2.9989183,2.7571518,1.8797263
-1.0066261,0.59216136,1.662627,1.8944414,0.6343181
-0.6424668,1.2789375,1.2630317,1.5465716,0.5768167
-0.8919279,1.2723132,1.5011487,1.3621271,1.0208843
0.92223173,1.7746685,1.0883418,0.0063990145,3.067758
-0.36655384,-0.22811306,2.3450463,2.7064297,0.23367535
0.06701058,0.3942814,0.032977216,2.7389429,1.2949601
-0.7550774,0.11158264,1.8156503,2.3584554,1.6711738
-0.5841165,0.22705358,1.5187736,2.5041616,2.8256779
0.63042706,1.884151,1.133054,0.22971381,0.70947045
-1.2078552,-0.5184177,2.6933272,1.7073851,2.9157786
0.9725101,1.7456899,1.0213085,0.08243162,2.0585995
0.65818125,1.7834988,0.9014205,0.63168234,2.5500963
-1.1087093,1.0189309,1.6800326,1.4366663,3.1005473
-1.9759592,0.11598255,2.9391735,0.28757927,0.12683018
1.1138049,1.6239954,0.79403657,0.35119772,0.74508476
-1.8721254,0.47455177,2.630542,0.5255933,3.0114582
-1.3188559,0.35252434,2.060892,1.6390222,1.8394806
-0.99523103,0.20292646,1.9023468,2.0762084,0.29327628
-0.50054306,0.15029478,1.543477,2.6128342,3.13139
-0.274484,1.9304678,1.4876987,0.44867235,2.292703
-0.008222878,0.17029773,0.1335994,2.9708893,2.5362332
-1.254112,-0.036872327,2.278305,1.7853606,2.7126555
0.9580708,1.7362492,0.9362586,0.26061964,0.70248026
-1.8475544,0.016688555,2.7396922,0.7857358,0.31829315
-1.1443484,1.5318975,1.9148594,0.59504807,1.5043079
0.053011417,1.159971,0.57378525,1.9026845,1.314363
-0.80092984,0.17499018,1.7780498,2.2968783,0.5593682
0.52252257,1.8599098,1.0352386,0.5233556,2.8788505
-0.46634048,0.8168321,1.0083764,2.1623554,1.9333179
1.888274,0.47996056,0.021078005,0.45566085,1.1671017
0.0016815662,0.72125304,0.36660907,2.4037116,2.5581973
-0.9792249,0.8116698,1.5679147,1.7631353,1.9847403
-1.4751956,0.6497222,2.093238,1.2669729,0.9527167
