x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6
0.240493,0.025615264,0.16738197,0.28841126,0.17627776,-1.044125,-0.38013095,0.48739803,-0.3631432,-0.9224132,0.24711135,0.2964551
0.19189869,0.12798063,0.28164867,0.17361338,0.19292249,-0.99320346,0.07230574,-0.08542735,0.059421122,-0.7309045,0.2776104,-0.32018584
0.22283001,0.11861634,0.24790122,0.1291719,0.15544346,-0.7607224,0.0060798526,0.08548498,0.009006798,-1.1272018,0.14241707,0.37657428
0.2490054,0.16082473,0.24653816,-0.14404929,0.63748133,0.33078653,0.12748659,0.027858168,0.13867599,0.08317554,0.48524296,0.06901157
0.13849615,0.13365902,0.18013394,0.038391516,-0.06405853,-0.4640369,0.07254702,0.4253013,-0.5496788,-0.5275648,0.066717245,-0.012337804
0.28793135,-0.012203833,0.134131,0.5931452,0.4759432,-1.5916797,-0.42961934,0.5623763,-0.24784485,-0.62065226,0.46512944,-0.34837365
0.11292128,0.08665765,0.2361818,-0.12171653,-0.42733437,-1.6194992,-0.37793505,-0.017548561,-0.4755439,-0.7645533,0.07263062,-0.46314502
0.05993317,0.13539252,0.21614224,0.060548462,-0.48074332,-0.2973152,0.1360994,0.09808385,-0.54485774,-0.25110567,-0.038593054,-0.19496617
0.04381945,0.10488786,0.24705411,0.54229844,-0.31188232,-1.1528429,0.14626855,-0.14835161,-0.43491083,-1.2721585,0.47988194,-0.2515082
0.236319,0.036001567,0.24488717,0.05949736,0.047998607,-0.84614253,-0.3896318,0.10737398,-0.07515043,-0.81239825,0.050600223,0.3579083
0.13774882,0.080805294,0.26054025,-0.040803384,-0.20962207,-0.3674893,-0.35094833,-0.07415502,-0.333373,-0.17268157,0.19961756,0.15346473
0.062293943,0.11623994,0.23660141,0.013629119,-0.5616908,-1.1764321,-0.093085706,-0.08378739,-0.4943682,-1.2650748,0.06400175,0.15969092
0.27974555,0.11246782,0.14053532,0.49227598,0.49726027,-1.8238229,0.053138137,0.49526632,-0.06438321,-1.3707145,0.46576077,-0.27614307
0.031801518,0.13603535,0.24694045,0.11320114,-0.4667909,0.9704963,0.22477752,-0.10139778,-0.44036728,0.031535506,0.062463798,0.6877875
0.16487019,0.11847093,0.22166735,0.046420693,0.09436952,0.4818354,-0.025396109,0.19885138,-0.37528646,-0.16170073,0.27546215,0.66722435
0.21059178,0.052837837,0.21875846,0.18318179,0.028963901,-0.7254609,-0.31216615,0.22894204,-0.28371578,-0.87543434,0.2157675,0.46025264
0.06610005,0.13688889,0.22870085,0.16339795,-0.34710088,-0.5535722,0.20741457,0.06976348,-0.47133017,-1.2410184,0.08427548,0.43513155
0.16544446,0.10404155,0.2553727,-0.07449857,-0.19033927,-0.5536027,-0.1537196,0.027402863,-0.20149553,-1.0374012,-0.05025489,0.6484143
0.12687899,0.13399337,0.19814318,0.2324945,-0.08431409,-0.7834097,0.16135061,0.315481,-0.4685706,-1.434319,0.21676949,0.4631911
0.20701954,0.13915513,0.20152079,-0.06627789,0.41851342,0.20700938,0.053652167,0.29786476,-0.28873044,0.09611082,0.41432947,0.042981923
0.22767778,0.13960117,0.2392565,0.2806967,0.43449977,-0.69893396,0.14269388,0.091578335,0.03925991,-0.8631672,0.418178,0.10520744
0.21197534,0.13087364,0.19494878,0.25865966,0.24051705,-0.5054587,0.10409784,0.33660823,-0.20306638,-1.2703779,0.2885627,0.7108651
0.19521305,0.0907723,0.21746977,0.025804147,0.13384572,-0.2382464,-0.18638507,0.23010844,-0.34658343,-0.0015953779,0.2527705,-0.048559844
0.2881065,0.040998932,0.13318203,0.28869274,0.38687733,-1.3753445,-0.2670511,0.5938237,-0.19760275,-1.216196,0.16577175,0.19629323
0.119236454,0.10231447,0.25075853,-0.0095121795,-0.32257277,-0.9476682,-0.18296036,-0.027626589,-0.36254668,-0.6028294,0.08618788,-0.16992536
0.2668333,0.08636723,0.19240467,0.03562606,0.24983703,-1.2429762,-0.15130544,0.33999944,-0.08632767,-1.157943,-0.0034375563,0.070344806
0.20570272,0.101781026,0.19823843,-0.017570777,0.012976776,-0.5652338,-0.12487832,0.3443604,-0.30808583,-0.6401003,-0.031896614,0.19928527
0.08808408,0.10998106,0.26045135,0.30481288,-0.0788197,-0.8454076,0.037486374,-0.12427955,-0.3724475,-0.66935503,0.4973349,-0.30168474
0.09199795,0.08434825,0.24520883,0.3010272,-0.36474136,-0.41045034,-0.23010747,-0.0988112,-0.45644337,-0.9930043,0.43243563,0.6554186
0.12524866,0.1312422,0.18525256,0.048275843,-0.16783988,-0.53264594,0.063304186,0.3817914,-0.56350446,-1.2803549,0.038538836,0.6769803
0.34388152,0.0042751376,0.15798806,0.44493753,0.77440065,-0.8019392,-0.35125118,0.34703785,0.10640305,-0.119300365,0.41766784,-0.13518453
0.14389628,0.13231038,0.2065583,0.20635659,0.05852723,-0.25141254,0.13316715,0.2761182,-0.4215799,-0.88536185,0.27538034,0.49131233
0.08598103,0.11394224,0.2650036,-0.08287444,-0.48418814,-1.5247885,-0.15072775,-0.16526794,-0.3247931,-1.3360374,-0.0026083514,-0.016913235
0.2390703,0.0956868,0.2472668,0.4751955,0.23832753,-1.3075911,-0.0066274703,0.048935294,0.08989811,-1.3122865,0.4760052,0.102050364
0.19938673,0.1185072,0.22670159,0.024418054,0.022645986,-1.6932255,-0.027218908,0.19846877,-0.1822479,-1.2812487,0.024819665,-0.38428843
0.29407322,0.004868999,0.21909142,0.24577123,0.2639768,-1.4296384,-0.3964237,0.18713719,0.0935173,-1.0995817,0.13046107,0.115670145
0.013269074,0.11846441,0.2306895,0.3373176,-0.35109898,0.050388485,0.24729353,-0.10659842,-0.57512945,-0.7346741,0.32985014,0.40158993
0.23744833,0.06679462,0.23670532,0.23112395,0.32219434,-0.152811,-0.21650831,0.124183476,-0.11818558,-0.39038992,0.38860396,0.4922591
0.24561134,0.028487261,0.21140817,0.16275793,0.21562548,-0.37179768,-0.39773118,0.2645668,-0.21165982,-0.29539788,0.21834281,0.340679
0.0959376,0.13838278,0.25208375,0.13473506,-0.16688518,-0.6843169,0.17968202,0.0003617257,-0.32443628,-0.6449281,0.16821054,-0.24674475
0.31165615,0.040552985,0.19658127,0.24670981,0.39064628,-1.6228362,-0.25412303,0.25878704,0.12108624,-1.0999998,0.13827083,-0.19579178
0.1724118,0.059826963,0.230005,0.25711492,0.033545077,-1.0746192,-0.31801203,0.12077898,-0.40067917,-0.5531124,0.45510995,-0.23250332
0.2732188,0.1377665,0.12778553,-0.07899655,0.793684,-0.28238246,0.03841129,0.57323253,-0.2234405,0.06457758,0.44738686,-0.42389625
0.19950534,0.07229152,0.15985778,0.20380156,0.2173612,-0.6593398,-0.23267801,0.5359868,-0.5633823,-0.46881688,0.32104555,0.062467992
0.22549322,0.02619642,0.21690878,0.24476916,0.20650466,-0.11999421,-0.42616516,0.22629699,-0.29388428,-0.36034,0.3813006,0.6874271
0.29744667,0.12326932,0.17547189,0.27217406,0.5423617,-1.4161443,0.0466412,0.32375032,0.109660804,-1.1564982,0.28123567,-0.17241615
0.27402246,0.016331919,0.16176425,0.08663434,0.25216,-0.85823935,-0.42156035,0.4979698,-0.2198379,-1.1012527,-0.028751157,0.6719758
0.26604563,0.02390833,0.23613995,0.43221453,0.15145554,-1.6461306,-0.30717707,0.11031774,0.06327301,-1.2656984,0.37469214,-0.008323789
0.18088259,0.08288837,0.2842447,0.41796085,-0.070901304,-1.7044338,-0.09331858,-0.12251792,0.02710843,-1.4393004,0.42605913,-0.20730445
0.31566274,0.07535161,0.17108256,0.5871863,0.54271406,-1.68828,-0.07144481,0.30400094,0.14311677,-1.1662676,0.49456155,-0.17487267
0.28113633,0.009400164,0.20042692,0.13725773,0.26789242,-0.41784048,-0.42592093,0.2986091,-0.06597257,-0.15887606,0.06828684,0.1867488
0.21468593,0.055406027,0.16842574,0.06616766,0.19928455,-0.68687576,-0.35107645,0.4966451,-0.50370324,0.033581734,0.2168977,-0.3627379
0.35281,0.06568458,0.1206712,0.29689172,1.0174725,0.14079271,-0.1717447,0.45321572,0.093037546,-0.012723446,0.49804735,0.49363118
0.13610844,0.11510414,0.2513345,0.014539193,-0.24741024,-1.0059246,-0.063574046,0.023541048,-0.27987522,-1.2379274,0.031351693,0.28995252
0.1411916,0.14439894,0.2325997,0.019305486,-0.12665455,-0.21048361,0.12785947,0.15227157,-0.2828281,-0.86116993,0.0038051382,0.52141386
0.25753498,0.09595289,0.2460137,0.1353466,0.21611221,-1.6239433,-0.08819106,0.08070269,0.1124081,-1.2665803,0.11807976,-0.24352455
0.17672306,0.14056952,0.27948472,0.02767001,0.33004832,0.13002607,0.10313743,-0.09204157,-0.02902478,-0.13678813,0.45071554,0.16454732
0.31430224,0.0118826255,0.14218853,0.20669946,0.5033014,0.011921144,-0.37428772,0.51357484,-0.07822776,0.085494995,0.10566913,0.35201275
0.0629942,0.10931423,0.2402983,-0.045278803,-0.5204764,-0.4502777,-0.2275253,-0.15423286,-0.51817733,-0.4477679,0.17156398,0.2117393
0.15696454,0.10808641,0.19266285,0.27197403,0.026230013,-1.1353544,-0.0016833544,0.34431267,-0.48435068,-1.0311335,0.31832483,-0.11815238
0.17006432,0.13768418,0.22927846,-0.04746802,0.291018,0.3575343,0.060313344,0.15127534,-0.3163614,0.06337166,0.45933753,0.22929525
0.06942701,0.13705224,0.24972403,0.14576903,-0.3139129,0.03111368,0.19853467,-0.030477062,-0.3730685,-0.8455583,0.09977134,0.6398459
0.2542999,0.080063045,0.21854001,0.12975295,0.1933784,-1.3844674,-0.15924037,0.22241813,-0.05106151,-1.1641252,0.10350964,-0.04031244
0.19177608,0.11745343,0.26304188,0.12353276,0.15180846,-0.83673245,-0.0011650622,0.007373661,-0.072794974,-0.5144693,0.249758,-0.31571957
0.23320611,0.12733322,0.17443997,0.37829328,0.41393048,-0.4413895,0.10869211,0.40348762,-0.18815893,-1.1434045,0.4304908,0.7170997
0.2853247,0.14261027,0.16389471,0.10689128,0.49082607,-1.6539325,0.08861518,0.39752102,0.04666376,-1.2863518,0.14158058,-0.3985255
0.08169018,0.132465,0.24437526,0.12946388,-0.00069135835,0.44477576,0.16430146,-0.020025462,-0.45250303,-0.28651035,0.46707374,0.5362573
0.07402043,0.12955627,0.21933189,0.22213168,-0.1419947,-0.38220733,0.18767512,0.11091757,-0.55062807,-0.64748156,0.31671602,0.019883573
0.087472044,0.105357945,0.26404265,-0.0051679784,-0.4957147,-1.4988453,-0.18997157,-0.16724253,-0.3344404,-1.422944,0.086404316,0.09350234
0.20593952,0.14140336,0.2534159,-0.020314135,0.055837985,-0.5000618,0.07102114,0.06463143,0.0187577,-0.5550786,-0.030876543,-0.01725024
0.30411652,0.09747751,0.12518209,0.0904934,0.5909159,-0.3630183,-0.08774549,0.5752114,-0.08748162,-0.23460579,0.11180069,-0.0065446496
0.22102591,0.11197468,0.15933272,0.24743374,0.47830012,-0.06352057,0.0019883215,0.50430065,-0.39583102,-0.5403673,0.43832803,0.54804987
0.123751976,0.14290261,0.18784398,0.083788805,-0.1101548,-1.1821537,0.16041869,0.37899375,-0.51838726,-1.313454,0.06680379,-0.038249582
0.08670406,0.12915215,0.20265116,0.014780475,-0.41593555,0.088449925,0.040114194,0.20714682,-0.5799666,-0.062095046,-0.04343841,0.1078223
0.24179213,0.036823638,0.2373652,-0.042911023,0.03733177,-1.7362193,-0.40364733,0.14472437,-0.07777858,-0.8312144,-0.07327357,-0.5039707
0.27098513,0.09298063,0.19716126,0.081840426,0.28301847,-1.2737598,-0.11093518,0.3070623,-0.03418833,-1.2108326,0.05034516,0.0661515
0.17511417,0.11028239,0.24658248,0.18545437,-0.060371477,-0.69530404,-0.019295901,0.08579987,-0.17462188,-1.4076848,0.1887978,0.717763
0.15994555,0.15607238,0.24627483,-0.009718067,-0.061521728,-0.09145588,0.17050588,0.098324716,-0.13017473,-0.6349979,-0.03370863,0.3736537
0.076060064,0.1118675,0.25074878,-0.0612905,-0.5219812,-0.6733211,-0.17277905,-0.13494767,-0.4206398,-0.8181679,0.045795985,0.3245089
0.30845338,0.10459366,0.14881828,0.099877924,0.5839686,-0.2275806,-0.057466924,0.45374125,0.011172116,-0.3925761,0.13472027,0.26490867
0.25511092,0.0081010945,0.23290199,0.36920315,0.22249927,-1.2816361,-0.41655946,0.13870817,-0.06585449,-0.6983142,0.3701657,-0.11622998
0.14943624,0.05672421,0.2844625,0.29002216,-0.14638324,-0.70654106,-0.35667673,-0.17903033,-0.17215341,-0.8274219,0.4437058,0.39878833
0.06215036,0.1291535,0.2692134,0.06788254,-0.4473089,-0.15641996,0.08049792,-0.17358229,-0.3023534,-0.8175712,0.03589294,0.5588742
0.29149485,0.15964335,0.16831502,0.120211944,0.67195624,-1.1553998,0.15251881,0.3357814,0.12000048,-0.758529,0.2758398,-0.46202815
0.1675838,0.056182124,0.23851255,0.29861146,-0.1439242,-0.99659675,-0.3126682,0.08200964,-0.32910645,-1.0461714,0.38014635,0.29969388
0.18507938,0.094885066,0.20577839,0.05704151,0.00092144625,0.064152606,-0.15209228,0.2958813,-0.38725922,-0.50951004,0.115506046,0.7232085
0.33986098,-0.025105614,0.098553,0.6390936,0.50326973,-2.4363813,-0.39128911,0.5960236,0.0416345,-1.2488228,0.32075652,-0.5235885
0.11987886,0.08264884,0.21482693,0.04875304,-0.38566893,-1.7916347,-0.31092983,0.12769368,-0.5518987,-1.1693575,0.17258683,-0.35491323
0.26602095,0.033430446,0.17345078,0.08383344,0.21744958,-0.51744133,-0.3616502,0.4472975,-0.21483058,-0.39025903,0.00037255883,0.24364072
0.19672965,0.07293962,0.2902809,0.19698684,0.20891158,-0.24946254,-0.23437615,-0.15027797,-0.01955676,-0.32869196,0.44193572,0.32219803
0.14504853,0.09733683,0.23207027,0.006228995,-0.073666945,-0.5405796,-0.19899237,0.100473166,-0.43790746,-0.07824266,0.26721898,-0.2670733
0.117995486,0.08135788,0.22615378,-0.041684035,-0.32515606,-0.24555303,-0.3889565,0.03998415,-0.54362714,-0.42908442,0.20479071,0.55784565
0.23380047,0.03065741,0.22546804,0.12443594,0.121213585,-0.5007038,-0.4098643,0.19969109,-0.19576618,-0.39349294,0.16986513,0.31034225
0.34789914,0.117484055,0.085334584,0.060802396,0.88933843,0.41306174,-0.018440604,0.5899223,0.12638634,-0.13727748,0.17591715,0.6070983
0.3137078,0.03411214,0.14417681,0.5030489,0.41235697,-1.6234616,-0.22685386,0.46628183,0.005896449,-1.3646071,0.3550066,0.160573
0.21575075,0.11477035,0.18057507,0.15948163,0.2463339,-0.35079315,-0.0042492747,0.4211867,-0.3119789,-0.83434904,0.20797923,0.5160741
0.24340267,0.021274751,0.24442038,0.3266758,0.19400969,-1.3385544,-0.3866981,0.08825183,-0.06848484,-0.6655146,0.362423,-0.25203025
0.23442924,0.08613686,0.19079351,0.02924699,0.17966436,-0.11711668,-0.1747028,0.37503517,-0.260768,0.04027331,0.06777135,0.019791007
0.05517964,0.13309126,0.2541861,0.058542546,-0.49507627,0.42563668,0.11764771,-0.10869585,-0.3735483,-0.28251565,-0.016635291,0.5768483
0.28809398,-0.0020030271,0.16999033,0.22242682,0.29885477,-1.5671798,-0.4414787,0.43261415,-0.1238392,-0.85675585,0.08585737,-0.22517511
0.124882594,0.13377574,0.19243647,0.27054632,0.04818771,-0.59136635,0.187343,0.3371595,-0.5163701,-1.013032,0.32541505,0.21605027
0.19467919,0.09910307,0.25730237,0.05830755,-0.017995466,-0.2853895,-0.11941874,0.041160375,-0.10500398,-0.8492896,0.07999069,0.6808768
0.25253126,0.050501034,0.15346913,0.4703398,0.38480765,-0.80461156,-0.22086333,0.51568806,-0.331457,-0.8307386,0.45967418,0.3726682
0.1750146,0.06936309,0.22162837,0.17626967,0.046916217,-0.18092644,-0.28353563,0.17769656,-0.42473283,-0.43732107,0.3748215,0.5245519
0.25540417,0.17209567,0.13543417,-0.08288308,0.636435,-0.008649745,0.1832217,0.5484282,-0.15182772,-0.1761154,0.24690306,-0.03411591
0.18162447,0.046018586,0.2140738,0.22336659,-0.006842569,-1.0348656,-0.39420354,0.21866655,-0.44522798,-0.61094403,0.36945805,-0.054456413
0.07694046,0.10260783,0.23919587,-0.15041271,-0.5615922,-1.5170388,-0.3307831,-0.13560358,-0.50190604,-0.72146624,0.08033519,-0.43867946
0.114562966,0.14865856,0.28396332,0.18219699,0.117825285,-0.0013266699,0.2721784,-0.12958866,-0.10698643,-0.61199224,0.36471155,0.32452768
0.20014936,0.11976859,0.1702494,0.029875157,0.35796326,0.6311976,-0.021833122,0.47245818,-0.46180457,-0.059540987,0.348519,0.7180887
0.21812958,0.03282241,0.2177422,0.1621458,0.14577131,-1.0865419,-0.42570177,0.22846347,-0.31484726,-0.29457247,0.29886526,-0.35815763
0.3055418,0.036525786,0.17320852,0.2850148,0.42615807,-0.6596887,-0.27012902,0.37592298,-0.006164372,-0.85197765,0.18228701,0.55050427
0.3195773,0.08222683,0.14155023,0.1000355,0.5408741,-0.036321245,-0.13471669,0.4799754,0.029837668,-0.38136017,0.042151928,0.51161927
0.17019294,0.09752636,0.18184023,-0.097588174,-0.11547815,-1.8720359,-0.20369764,0.4152705,-0.5273406,-1.2847042,-0.074572384,-0.3739714
0.29601794,0.0187253,0.17238584,0.18484211,0.34604728,-0.78483844,-0.36368707,0.4088542,-0.07301366,-0.6612154,0.06670684,0.27943623
0.1627684,0.09993264,0.18448444,0.3043732,0.059807833,-0.6054058,-0.041354895,0.38555187,-0.5164912,-0.9870286,0.3632004,0.41219586
0.30851117,-0.010837035,0.13051102,0.46936736,0.3471517,-1.3523766,-0.39526713,0.55503595,-0.08027458,-1.4132204,0.26801735,0.6046422
0.12662458,0.12720397,0.28845805,0.038981825,-0.07884177,-0.6523614,0.031950653,-0.16052982,-0.12537208,-0.17598534,0.20893863,-0.5150714
0.30903536,0.045134254,0.16598955,0.5175689,0.40575844,-1.7469373,-0.18660587,0.36956805,0.051427543,-1.2975626,0.39831108,-0.06998891
0.25138867,0.06954272,0.22512108,0.118028276,0.27339974,-0.5800592,-0.21711586,0.19087851,-0.08951181,-0.27005732,0.19829252,-0.07392621
