x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6
0.18029442,0.15881482,0.17397606,-0.022110116,0.22462712,0.47151524,0.17872974,0.4645047,-0.37731445,-0.13313746,0.13898073,0.42423764
0.13788332,0.11629913,0.27168736,0.10424525,-0.093552746,-0.66117406,-0.017671943,-0.07305209,-0.19293967,-0.5492197,0.20298435,-0.11322793
0.24521191,0.16336791,0.15960091,-0.02626739,0.47770473,0.17349543,0.16001442,0.46848997,-0.14169565,-0.3263591,0.15731114,0.3418794
0.20483004,0.09212808,0.21720204,0.06456484,0.1863372,0.16011712,-0.15837522,0.23448452,-0.30478805,-0.12707615,0.26662314,0.45041367
0.18557663,0.054016016,0.22184087,0.1808024,-0.11455258,-1.1649156,-0.33671632,0.19725636,-0.35061413,-1.1156864,0.23183073,0.26108465
0.29426822,0.050249178,0.2105998,0.07408987,0.27987292,-0.8163473,-0.26526755,0.22884294,0.08280653,-0.16651309,-0.022722855,-0.37471652
0.16767462,0.10240318,0.19920713,-0.01851445,-0.12547486,-1.1490868,-0.14405543,0.32229984,-0.4487748,-0.54300785,-0.00041018426,-0.46084708
0.32990435,0.031006467,0.14792863,0.48782745,0.50432056,-1.6367264,-0.23583946,0.418434,0.08953506,-1.1792527,0.31468016,-0.016257823
0.06273572,0.13754424,0.26886454,0.026570097,-0.21872789,0.61449873,0.15818688,-0.15661606,-0.33695176,0.031733513,0.27355266,0.4237872
0.25412098,0.12185921,0.21970335,0.10032253,0.4541353,-0.12702419,0.009584129,0.19060099,-0.013828099,-0.33143252,0.29370528,0.22666004
0.22836658,0.04009338,0.22267312,0.16588663,0.045277677,-1.3825862,-0.3529685,0.21421283,-0.19721645,-1.0343457,0.16259691,0.00968352
0.24266796,0.10968235,0.18011162,0.10744924,0.44049874,-0.50169396,-0.04488921,0.39955267,-0.24743888,-0.26282108,0.30401385,-0.16377085
0.28894135,0.1135579,0.15814248,0.028862748,0.43605688,0.18312542,-0.039188594,0.45113608,-0.037000507,-0.39953578,0.024657011,0.63026464
0.19780418,0.07218687,0.20568745,-0.007843837,-0.058118768,-1.4185641,-0.28471744,0.29964003,-0.36374933,-0.9625913,0.010723457,-0.17130947
0.19051974,0.053824283,0.26764464,0.032291736,-0.14067043,-1.6835616,-0.37732863,-0.025074005,-0.12564659,-1.2028747,0.08732347,-0.111782044
0.2266735,0.15443327,0.19985512,-0.029581053,0.21599296,-0.2194923,0.122587234,0.31090322,-0.09074083,-0.84271,-0.0033034757,0.49715057
0.16244933,0.13246554,0.21111977,0.004552822,-0.01613468,-0.108517386,0.044210374,0.2687825,-0.36171573,-0.05006051,0.07670872,-0.102882236
0.076891154,0.13414653,0.2554736,0.02190775,-0.44841713,-0.24771117,0.09057507,-0.06998144,-0.33032522,-0.38552928,-0.05202429,0.046236187
0.2822968,0.05806501,0.22046357,0.03996255,0.2264707,-1.2157116,-0.25176188,0.19628629,0.06676817,-0.49410838,-0.038451135,-0.46770334
0.09891293,0.12998351,0.252989,0.0067033647,-0.367977,0.31108382,0.040058643,-0.02572018,-0.3197956,-0.34878123,-0.02386991,0.6199852
0.17601334,0.16092977,0.23490065,-0.05335428,-0.0053437073,-0.8644137,0.17018273,0.15744841,-0.11957142,-1.00368,-0.06342815,-0.031787187
0.17339644,0.15551496,0.24399634,-0.0762877,0.2957726,0.34219858,0.15366718,0.08981183,-0.18026927,0.07128668,0.3953361,0.10715416
0.15190898,0.0980521,0.25508305,0.11727991,0.02052828,-0.346131,-0.13951886,-0.0031713396,-0.30272084,-0.32630402,0.3602525,0.103367835
0.17483427,0.11715193,0.22747871,0.014590537,-0.017468017,-0.035292387,-0.042224944,0.18454725,-0.28852367,-0.17418289,0.088469744,0.18019149
0.24307081,0.11516662,0.19279855,0.037780304,0.40850464,0.18022324,-0.037253678,0.33927885,-0.19347087,-0.075947404,0.26461673,0.30274048
0.11317762,0.14302827,0.2479884,0.05030324,-0.106328264,-0.22622113,0.15880516,0.043869823,-0.3121292,-0.20779455,0.15861692,-0.18428814
0.18857607,0.13930221,0.18394965,0.31469032,0.28277478,-0.46469915,0.17812559,0.3898228,-0.3105011,-1.1601558,0.38220984,0.5766095
0.2203632,0.08231208,0.16275935,0.14048687,0.30598634,-0.551892,-0.1802707,0.517272,-0.45343074,-0.28977966,0.2741102,-0.057616502
0.08741911,0.10355739,0.2536896,0.010289849,-0.43689388,-0.2570114,-0.20683444,-0.12745161,-0.41160992,-0.7116101,0.14756577,0.63288593
0.14650047,0.14367644,0.23298928,0.037278544,-0.07138286,0.06306645,0.12896934,0.15357932,-0.27398944,-0.5540027,0.052663736,0.48510036
0.22712488,0.08211055,0.19111648,0.34169886,0.27557606,-0.5134975,-0.11201653,0.35019478,-0.2808576,-0.8735871,0.38794374,0.5304378
0.22968502,0.080014154,0.28566796,0.05488042,0.12828837,-0.5419484,-0.19789605,-0.09579719,0.12756371,-0.26318824,0.10855806,-0.07688865
0.18963261,0.11922679,0.25366348,0.058751907,0.13983083,-0.1244951,-0.0137887895,0.05446011,-0.13304937,-0.25311553,0.22642215,0.14429566
0.09069059,0.12510915,0.23089674,0.06791246,-0.29364562,0.26458132,0.0344536,0.06111537,-0.4772417,-0.43131578,0.13181156,0.6398914
0.27570882,0.12987553,0.17494614,0.056559134,0.42196897,-0.8067285,0.03079015,0.38099483,-0.016511083,-0.8504342,0.085464865,0.0369381
0.32579502,0.0082568275,0.1489109,0.280028,0.5191898,-0.7123877,-0.3590333,0.45334575,0.014548063,-0.4171664,0.12451391,0.15084288
0.052730933,0.12743133,0.25270694,0.13132668,-0.45014876,-0.68702334,0.10874292,-0.114937775,-0.40222198,-0.9114988,0.088660374,0.06720838
0.11292964,0.06748846,0.23614737,0.2350921,-0.35943297,-0.83194464,-0.37680978,-0.02748461,-0.48934802,-0.95461464,0.4192034,0.36774847
0.19821562,0.11663061,0.18116297,0.07214681,0.2524069,-0.72095054,-0.023976505,0.42310998,-0.41316327,-0.25803113,0.25267452,-0.4294626
0.23796217,0.040316395,0.22265425,0.13609187,0.2877483,-0.16922249,-0.37307453,0.20151964,-0.22161594,-0.053492665,0.33756453,0.27690807
0.19858459,0.053927813,0.2752403,-0.030505445,-0.10177519,-1.1239078,-0.3861871,-0.05595447,-0.06585994,-0.5639463,0.019009054,-0.17284003
0.17472188,0.15819636,0.24707994,-0.0059973923,-0.014065557,-0.38409287,0.17214915,0.09737024,-0.06925422,-0.20046377,-0.04178253,-0.35585302
0.1626768,0.12352895,0.19330573,0.22443116,0.17153522,-0.23034795,0.07679224,0.3461285,-0.45142856,-0.740601,0.3505847,0.44032905
0.1854554,0.15052484,0.18387964,0.10973352,0.3068282,-0.42392275,0.1771119,0.40249446,-0.34198773,-0.61437315,0.27400583,0.035149664
0.20175073,0.07086508,0.17321849,0.3246955,0.17086534,-0.8028121,-0.19084187,0.45371017,-0.4757869,-0.8412497,0.37985754,0.25417224
0.12622851,0.13073549,0.2683397,0.2221884,-0.042649396,-0.21205367,0.13937697,-0.052771255,-0.18289351,-0.93437517,0.26689613,0.5528648
0.23030709,0.03772743,0.19750407,0.20157802,0.13320695,-1.1911849,-0.3607238,0.3386416,-0.3087781,-0.69867957,0.21749474,-0.1161904
0.13789983,0.12622292,0.22698256,0.016534686,-0.12675607,0.40699005,0.01270619,0.1596446,-0.38488635,-0.14967012,0.09937568,0.54123664
0.20054607,0.07501522,0.20100215,0.050351627,-0.005728667,-1.3712194,-0.24951157,0.32584846,-0.37133718,-0.7649205,0.07253584,-0.35807413
0.21902186,0.09669923,0.18615134,0.130724,0.22114137,-0.22796617,-0.1034812,0.39687935,-0.32965326,-0.5595195,0.19690667,0.4531041
0.18038325,0.15225591,0.18570572,0.0803845,0.19300191,-0.14146964,0.17589405,0.4029043,-0.33356234,-0.8051188,0.15480386,0.4994264
0.14135568,0.075913034,0.24634407,-0.10396543,-0.32920375,-1.2002035,-0.38521188,0.0032027215,-0.36524886,-1.0209823,0.035743393,0.21770594
0.28874773,0.050436005,0.1794585,0.08567805,0.30733225,-0.55797946,-0.26961365,0.38419512,-0.06327805,-0.7199211,-0.0029743612,0.44451633
0.24390613,0.10907219,0.2510745,0.12856007,0.35421255,-0.9349099,-0.039597303,0.053424224,0.05520636,-0.40474057,0.27366048,-0.46159482
0.15183543,0.1551725,0.1974766,0.02548865,0.13039505,0.54613304,0.19841233,0.34041354,-0.39944777,-0.2719341,0.18877552,0.61982155
0.14898631,0.14544359,0.18896936,0.0074111293,-0.037434142,-0.043806747,0.12799147,0.38820657,-0.4445494,-0.13967144,0.018448591,-0.032337844
0.3048925,0.081390515,0.18539156,0.10224528,0.4706192,-0.30749047,-0.14213678,0.31353936,0.06457609,-0.24836004,0.105234295,0.11254302
0.11808505,0.12071563,0.2302274,0.00034511197,0.001048027,-0.4757506,-0.04034981,0.07811931,-0.49514824,-0.00074517727,0.41809016,-0.43471947
0.28606164,0.105945006,0.18979083,0.20594284,0.64879394,-0.6133266,-0.03710404,0.2857832,-0.0073661804,-0.36091816,0.4089256,-0.12474015
0.15035005,0.10085652,0.27604014,0.373155,-0.072476685,-1.2474916,-0.009425938,-0.09648645,-0.10538465,-1.2559527,0.39314526,-0.033913314
0.1742448,0.14802991,0.18451935,0.30963588,0.31889543,-0.9664476,0.23761198,0.38473353,-0.34182948,-1.062921,0.41839975,-0.08297607
0.25224873,0.12367203,0.154382,0.09623774,0.45576546,-0.42804343,0.016643643,0.5125623,-0.22867349,-0.5013905,0.19597842,0.09271106
0.19794993,0.16028875,0.16775429,0.18712209,0.323193,-0.9258474,0.23491177,0.47130898,-0.27558118,-1.25021,0.2616312,0.14465865
0.21657754,0.08160855,0.23520678,0.050338015,0.12141122,0.11037816,-0.20431963,0.15140688,-0.1791591,-0.15455353,0.15873796,0.47197208
