x,y,t1,t2
-1.8827169,0.6633771,2.7409232,0.1238036
-0.49137586,-0.8047029,3.0843086,2.1597624
-0.09826827,0.24997206,0.50926274,2.8721848
0.44485682,1.9350994,1.2246563,0.24035525
-0.6318152,0.44667232,1.3526565,2.3470998
1.0731688,1.0407645,0.04352858,1.4530838
-1.5961347,0.7756665,2.2099268,0.95861727
-1.0329804,1.4449564,1.7138611,0.9551654
-0.115168095,0.31883457,0.51695246,2.8009508
0.4748007,1.3458803,0.455456,1.5523807
-1.4373901,1.2135184,2.0939655,0.6929599
-1.5423839,1.2452095,2.3292422,0.26631457
-0.40920234,-0.73809123,3.070987,2.2703645
0.17880492,1.9745026,1.3484126,0.26414618
-0.8705733,0.42955697,1.6192379,2.1279724
0.25657186,1.5255281,0.71768206,1.3729762
1.9999684,0.011222044,0.0053777336,0.00046663577
-0.24440451,0.07528603,1.4002007,2.8851533
-0.8398231,0.5908476,1.4968661,2.0632598
0.17053738,1.7182378,0.94292426,1.0578895
-0.39617705,1.8081737,1.3981369,0.7767089
-0.45831203,-0.3598051,2.5319889,2.5503438
0.20057935,1.0163808,0.3496585,2.0525897
0.58569896,1.7965734,0.9218925,0.6675193
-0.58784,1.609582,1.3791617,1.0835946
-0.008380711,1.2413938,0.6764002,1.8022941
-1.574734,0.015781283,2.4673655,1.3284118
-0.89030737,0.98564464,1.4609174,1.6890001
-0.36280733,0.6247829,0.89570194,2.4023938
-1.2545625,-0.8439294,3.0201366,1.4272317
-0.30364755,0.013915181,1.677576,2.836444
-1.9529192,0.16262463,2.8573713,0.40228087
1.3072504,1.5133402,0.84335655,0.029956443
-0.2415461,-0.24363661,2.5328956,2.7968082
-0.45662946,0.9087647,0.99908704,2.0746663
-0.9359039,1.7538992,1.9512968,0.21934952
-0.75884426,-0.17548156,2.1980681,2.3415565
-1.0154641,0.8050178,1.605342,1.7318816
-0.43106243,-0.06313157,1.9358091,2.7024107
-0.9404569,-0.81721187,2.958706,1.7965621
-1.5873915,0.52836406,2.2403588,1.1598357
-1.7551605,0.27932233,2.507312,0.95292115
0.11373645,0.8018466,0.27600607,2.307774
-1.1493566,0.03442025,2.1533837,1.9165409
-1.2757063,0.03012979,2.239121,1.7577158
-0.89534175,-0.062094092,2.1053996,2.210869
0.15292382,1.464494,0.723436,1.4866328
-1.2345154,0.97387326,1.807518,1.3323134
0.5802989,1.1689079,0.250096,1.719801
-1.8119967,0.4539088,2.5307732,0.73073685
-0.6758739,-0.9175827,3.1130178,1.9290276
-1.6175809,0.72354275,2.2388666,0.9642407
1.2537186,1.2377,0.2858646,0.9862083
-0.8331707,1.6180929,1.618787,0.85502577
-1.9088209,-0.21240416,2.9696949,0.5654339
0.91569215,1.4896581,0.5128254,1.013626
-1.7575951,-0.47644782,2.9800394,0.85254186
-0.3980869,-0.68638957,3.02399,2.325672
-0.60345584,0.42886186,1.332125,2.3832245
-1.6778805,0.7866156,2.317566,0.7712737
-0.04632491,0.016806483,1.2474092,3.0923083
-1.7748015,0.4881977,2.4713662,0.80358726
-0.48699373,0.46992084,1.1484265,2.4512153
-1.3198347,-0.098241985,2.3682356,1.6953102
1.4106073,1.357441,0.5600781,0.41223037
-0.6443925,0.7020297,1.2392498,2.1483264
0.07678442,1.981962,1.4033335,0.25748107
-0.0026685297,0.0010857582,1.1858263,3.1387117
1.7745243,0.8536006,0.27250293,0.35170874
-0.004345715,-0.006528914,2.5582454,3.1337497
1.9762764,0.26803216,0.05974848,0.15010767
-0.0041016936,0.0022062063,1.0796307,3.1369352
0.051271737,1.3151324,0.6792807,1.7050987
-1.7063663,-0.3795115,2.8530796,1.0147204
0.4285845,1.885602,1.0890875,0.51642555
-0.104597665,-0.0008354783,1.6311079,3.036944
-0.42433557,-0.18390971,2.2131152,2.6748934
-0.8342631,1.3408391,1.466729,1.3212935
-0.5396577,0.3837027,1.2901672,2.466695
0.18147011,1.9785963,1.3648212,0.22902884
-0.4739707,0.7885816,1.019214,2.1855354
-1.318473,-0.9083703,3.1022809,1.2851748
1.7948482,0.7806437,0.2031607,0.41419092
0.12065154,0.89554393,0.33488345,2.2039897
-0.86435515,-0.5973849,2.7286756,2.0353353
-0.5213604,-0.14309925,2.1123989,2.5941396
-0.45211604,-0.42763153,2.6447818,2.5087698
-1.0339031,-0.32607824,2.4491854,1.9958379
-1.6893862,0.9528043,2.3815835,0.49297056
0.021811306,1.0860591,0.55409086,1.9932504
-0.66282195,1.8774245,1.815247,0.1898747
1.6442978,1.0929555,0.42647383,0.32032412
-0.3011307,-0.44478667,2.8183606,2.5977807
-0.095299065,1.2334248,0.7440071,1.8077996
-0.18324417,0.09168571,1.2095017,2.9363308
1.8293853,0.6896096,0.14807147,0.42483723
0.042086363,0.6435189,0.263006,2.484966
-0.2817353,0.5574373,0.7855748,2.5063782
-1.4784694,1.096917,2.1017766,0.80300283
-0.07925022,1.7835805,1.1476392,0.9351224
-1.6368568,0.7063228,2.2637913,0.94085646
-1.3071094,0.25981027,2.103876,1.6830137
1.5722044,1.0942531,0.31634834,0.58337504
-0.07858139,0.7261716,0.4816473,2.3938856
-1.2889087,0.64628637,1.9111584,1.5313003
1.60092,1.1986854,0.63547945,0.014439681
0.7138851,1.8319482,1.014913,0.36859918
1.996685,0.089308955,0.008382216,0.07263321
1.6870131,1.0733461,0.54476094,0.043761335
-0.94393784,0.0017613173,2.0604541,2.1585453
-1.1890445,1.6081426,2.203934,0.007076685
-1.1146766,-0.393102,2.542113,1.8770444
-1.6338379,0.28925112,2.3740048,1.1847311
-1.4263234,1.3996569,2.3251157,0.08102947
-0.30158523,-0.117813885,2.1058211,2.816381
-1.29533,1.5211837,2.2311049,0.09014347
-0.37765494,1.4983467,1.129837,1.3757286
-1.7071834,0.45336124,2.393821,0.9764037
-1.1714942,1.294377,1.7967188,1.019367
-0.71388066,1.2461548,1.3212621,1.5395277
1.1936477,1.5325525,0.6688192,0.48051688
-0.097390056,-0.23063663,2.867547,2.8905783
-0.208305,0.032150984,1.5232409,2.930429
-1.9114437,0.13339156,2.7812295,0.5813808
0.7163091,1.8027134,0.94662625,0.49189964
-1.3400902,0.3531682,2.07865,1.610522
-0.36723918,0.16297823,1.355382,2.7370608
0.47914013,1.8126488,0.95681846,0.71111375
1.2367866,1.3797935,0.45415476,0.77168655
-1.7298895,-0.62505084,3.084775,0.80709
-0.5433373,0.63575363,1.1385866,2.278777
1.4899065,1.1878407,0.36437306,0.61738795
-1.7658569,-0.122902215,2.7269156,0.9683284
0.20299977,1.5370274,0.7556987,1.3675693
-0.776039,0.911855,1.3469702,1.857865
-1.3494914,1.4321036,2.1466837,0.35963985
-1.9875731,0.20873871,2.998276,0.077356674
-1.5033225,0.7731135,2.1028013,1.1275862
-0.076627016,0.06640607,0.90745604,3.0401516
0.83473724,1.0435836,0.05709341,1.6780754
-0.100325525,-0.13265586,2.5773385,2.975079
0.5519058,1.14854,0.24282119,1.760052
-1.9997412,0.0012082271,3.1249106,0.032155737
-1.1993539,1.4923894,1.9544665,0.586581
-0.6461487,1.8868148,1.8257943,0.14987847
-1.6094664,0.304183,2.3436337,1.2223321
-1.4165034,-0.20187998,2.5095716,1.5471754
-0.6003177,1.5440176,1.3468957,1.1894335
1.5008183,0.99254334,0.13251051,0.9035834
-0.44866243,1.916666,1.6229632,0.3555553
-1.9185444,-0.15832762,2.949329,0.5492041
-0.10625434,1.5510476,0.9588266,1.3607355
0.6737603,1.2533426,0.2983529,1.5583857
1.1661129,1.6046846,0.81439006,0.25597855
-0.17970572,0.009274721,1.6093256,2.961404
-0.26587746,-0.06766248,1.9576039,2.8663728
-0.8299606,1.5341406,1.5554352,1.0225271
-1.8630732,-0.116330475,2.8367922,0.73431915
0.5478556,1.0127885,0.117644645,1.9145852
-1.693137,0.86439764,2.3536415,0.6318297
-1.5251173,0.8554514,2.1236608,1.0135043
-0.66909575,1.4946492,1.3802063,1.2229937
0.37296742,1.9431505,1.2348145,0.2926971
-1.3751394,0.9550153,1.9557728,1.1576082
-1.0397509,-0.6328802,2.7718832,1.8329802
1.7481146,0.8969499,0.2861659,0.3758064
-0.26757622,0.7495879,0.7521545,2.323015
1.0103172,1.5152285,0.5566186,0.85219955
-0.97526574,1.6796465,1.8559737,0.4817666
-0.09691048,0.10958725,0.79729646,2.995171
0.52296585,1.6510806,0.7403263,1.0474514
-0.9968182,-0.5628671,2.6942308,1.922787
-1.9320904,0.48185238,2.8037138,0.18694063
-1.5621196,0.18895453,2.3559518,1.3305306
0.9529549,1.5291111,0.5644714,0.89802986
0.09086418,0.4707542,0.051405586,2.6574345
0.5644095,1.918465,1.2693901,0.030560711
-0.26390517,-0.47838402,2.9141676,2.5882096
-0.026940107,-0.019757807,2.2202935,3.1081824
-0.020783663,-0.10062608,2.9893105,3.0387974
-0.0897823,-0.2790999,2.9774847,2.847347
-1.3608721,0.64059633,1.9820137,1.439249
-0.88893986,1.5571103,1.6305326,0.9180085
-1.3812542,0.03397715,2.3088472,1.6163033
-1.1635259,1.530297,1.9413881,0.5589716
-0.27549452,0.27694994,0.97934675,2.7484267
-0.92033595,0.34808415,1.7235743,2.1128654
1.4358859,1.0882844,0.19947949,0.8981404
-0.9391327,1.2025821,1.5308187,1.405964
-1.706412,0.033637047,2.573506,1.096754
-1.5006859,-0.5884273,2.881779,1.2669921
-1.4536582,1.2940634,2.181756,0.46491173
-0.5647023,1.9182184,1.837413,0.039368927
1.6800976,0.9305571,0.223071,0.5654785
-1.2721739,0.3723967,2.0105517,1.6925441
-1.1512477,1.0082628,1.722825,1.3989694
-0.008452773,-0.03090769,2.8906574,3.1095486
-0.2800552,-0.15529108,2.2378955,2.81998
-0.71542907,1.6062319,1.4931644,0.99332166
-0.5311264,-0.019345105,1.8761737,2.6036513
0.118773356,1.963253,1.3280272,0.36468896
-1.4887898,0.7504109,2.0895298,1.1703757
-0.28616178,0.49366358,0.81465954,2.5629466
-0.52739733,1.812705,1.51748,0.6728903
-0.050509214,0.076236784,0.63087565,3.05011
-1.8475385,0.6263405,2.5925171,0.44444305
-1.0001987,1.0332263,1.5715473,1.5368127
-1.5079768,1.2943668,2.3195388,0.22546802
-0.87757796,0.47983974,1.5941418,2.0941703
-1.2874684,-0.12411916,2.3701794,1.7350435
1.3584948,1.4664748,0.7921985,0.06280895
-0.09705311,-0.09614122,2.419833,3.0048757
0.75907266,1.8428154,1.0965418,0.16704793
-1.2446684,1.4947835,2.030389,0.4695133
0.028997958,1.0810796,0.54449296,1.9989733
-0.8187928,1.242121,1.4216294,1.4639499
-1.4105077,-0.7446915,2.9797196,1.2952751
-1.7097747,0.12619248,2.5269558,1.0819278
-0.8431262,-0.60579485,2.7396324,2.050003
-0.6174586,-0.7596177,2.97053,2.1186578
-0.4636535,0.721277,1.0143927,2.255434
-0.9079304,-0.7674525,2.909081,1.8685145
-1.5908501,1.1208063,2.2949786,0.46570456
-1.557833,1.2513094,2.421911,0.08593982
-0.5336009,-0.7119316,2.9594142,2.2195725
-0.30575222,1.9739308,1.674168,0.100604385
-0.23254228,-0.5111267,2.9992175,2.5724008
-0.5176505,-0.7576578,3.018864,2.1882935
-1.4972305,0.7414907,2.0998054,1.1639075
-0.39960742,0.8209167,0.9270813,2.1934648
-1.3987347,0.3812448,2.115557,1.5198711
-0.95150125,0.25899172,1.820645,2.1103864
1.97123,0.28519812,0.052846875,0.1816728
-0.3890091,0.3073383,1.1526443,2.6406028
-1.4367566,1.3894662,2.33716,0.071531035
-0.34914604,1.4861548,1.0991669,1.4047549
-0.2651388,-0.10377419,2.0867105,2.8558981
-0.40755874,1.9271569,1.6051521,0.34811047
-0.9688815,1.4837084,1.667179,0.9642161
-0.17677915,0.6633464,0.61081684,2.440845
-0.65272844,0.4712538,1.3597568,2.313026
-1.1322653,-0.64065516,2.79391,1.7251768
-1.7635653,0.49108484,2.4555452,0.82893217
-1.3588371,-0.16773951,2.4476397,1.63355
-0.036741734,-0.058413446,2.614637,3.072571
-0.026747525,0.07495606,0.3825606,3.0619862
-1.9295106,0.42945945,2.7698824,0.3054116
-1.127805,1.6258526,2.031262,0.29199865
-1.2177947,0.18953562,2.0803409,1.8137043
0.3990416,0.87241995,0.071296215,2.141025
-0.0045927167,0.0021285415,1.1393297,3.1365306
-0.5158601,-0.83770573,3.1039064,2.1130512
-0.7126229,-0.64605355,2.8089654,2.1381376
-1.224099,-0.88916737,3.0569232,1.42577
-1.3702669,0.7971844,1.9590193,1.3113276
-0.84947836,1.4802125,1.5433257,1.0969399
-0.3767141,0.52982235,0.94914615,2.4794674
-1.623985,0.80062354,2.2448676,0.8773874
0.16664147,0.7633868,0.18645114,2.3388486
0.93576354,1.1239456,0.12586527,1.5012867
-0.023272812,0.25376052,0.219216,2.8860726
-1.9576764,0.29949483,2.8498597,0.27985018
1.7239368,0.7935747,0.110374905,0.64206743
-1.358663,1.2523646,2.0042439,0.7852789
-0.350932,1.6285884,1.1967174,1.1726321
-1.182488,1.3981117,1.8589321,0.82780063
-1.572453,1.1537324,2.285218,0.44675526
-0.2444584,0.066835225,1.4309738,2.8874793
-0.18086737,0.31544518,0.7034362,2.7759402
-1.6817536,0.3788272,2.388333,1.0634005
-1.3877137,1.3491204,2.1154928,0.5096043
-0.9672481,0.45123726,1.6972182,2.015741
-1.8647234,-0.2509762,2.9294744,0.69181186
0.88551444,1.6211379,0.6774499,0.78680426
0.64856184,0.97707826,0.040569786,1.8884546
1.1141849,1.2558516,0.27053845,1.1491256
-0.17303002,1.3396404,0.86993605,1.6586213
-1.245603,1.5056462,2.0472956,0.4293212
-0.3696452,1.4711373,1.1070743,1.4197818
-0.06673002,1.1338544,0.6627467,1.9336684
-1.4080292,1.3480351,2.1522994,0.45131937
-0.24052173,-0.38113743,2.8059394,2.687004
-0.5171833,1.1266426,1.0988905,1.8045174
-1.1897689,1.0072323,1.7620534,1.3540703
-0.10178721,0.25605965,0.51657516,2.8651645
-1.5561588,1.2296778,2.34379,0.25813085
-0.023853838,0.07323384,0.3534045,3.0645528
-1.2420255,1.0786912,1.8215032,1.2099128
-0.929513,-0.513626,2.6353843,2.0220532
-0.2974888,-0.1263234,2.1346664,2.8169708
-0.07306583,0.011762023,1.448199,3.0675693
1.3619632,1.3336573,0.46741456,0.6149666
-1.2601771,0.88941014,1.8369497,1.3800942
-1.6729844,0.17223904,2.4671738,1.1436542
-1.2413515,1.0489533,1.8178014,1.2444037
-1.3989711,-0.4985785,2.7500663,1.4677639
-0.4097753,0.07707119,1.5949072,2.7215514
-0.0052520633,-0.06755525,3.0978904,3.0738206
1.7523843,0.6930088,0.034991316,0.683201
-0.4521647,1.5597436,1.2297006,1.246516
-0.7414091,-0.38403958,2.4794044,2.2802417
-0.86693037,1.0835245,1.4415956,1.6080081
-0.21064991,-0.048925698,1.9073514,2.924912
-1.7268095,0.6649089,2.384804,0.77847165
-0.23236728,0.99641657,0.76612645,2.0675564
-0.23505953,1.9068276,1.4119169,0.5630665
0.72673494,1.0127387,0.050460704,1.7957983
0.24594316,1.877059,1.1120874,0.6568507
-0.039630443,-0.011177063,1.8662789,3.1004133
-0.3760693,-0.54533905,2.875471,2.4664032
-0.032371998,0.66080165,0.38609785,2.4672966
-0.95809996,-0.2849589,2.3832407,2.0948818
-0.5322603,1.3309383,1.1795062,1.543444
0.3956804,1.5926172,0.71879864,1.216963
-0.630787,1.4295008,1.3122205,1.3482822
0.46733332,0.8539002,0.0075571775,2.1249537
1.7360082,0.9118221,0.28558484,0.39610168
-1.3934474,1.4062865,2.2091212,0.28497496
-0.007029414,-0.06630284,3.0693111,3.0749059
-0.23929444,1.5740309,1.0716255,1.3000844
0.48321006,1.2540305,0.36905065,1.6679066
-1.1227378,1.5024447,1.8579942,0.7091126
-1.3809755,0.46231756,2.0633721,1.5103441
-0.4455912,1.3462234,1.1077586,1.5653619
1.8703797,0.5384896,0.04818445,0.46427676
-0.052957192,-0.009691358,1.778719,3.0877495
-0.19487101,0.5211046,0.63974977,2.577806
-1.0050339,1.4969833,1.7145547,0.89499056
-0.73012924,0.31485504,1.5725174,2.323876
-0.17921197,-0.017389357,1.7576748,2.961295
0.07024422,1.9310267,1.2735114,0.5218486
-1.5531962,-0.6745571,2.9902282,1.1221759
-0.39395794,-0.35207713,2.5674675,2.6068885
-0.8056072,1.8089329,1.8489914,0.28156936
0.30030662,0.74351984,0.028678063,2.3165112
-0.6440662,-0.035874426,1.9548423,2.4847856
1.012819,1.1847576,0.18628691,1.3543845
-0.4030578,-0.60670245,2.9279664,2.3960624
-0.14131337,-0.3047615,2.8761816,2.8040626
0.26052076,1.9199555,1.1853741,0.5011097
-0.114248335,0.9848218,0.63414884,2.1042807
-0.23157388,1.3906523,0.947291,1.5770261
-0.58626145,0.027673006,1.82147,2.5459104
-0.5678151,-0.33951622,2.446835,2.4673138
-0.6449656,0.18417853,1.6346382,2.4575887
0.46561158,1.7202923,0.8354267,0.94208854
-0.15235175,1.8863971,1.3220872,0.65859514
-1.3845751,-0.74814427,2.9719434,1.3300947
-1.3589437,0.5009068,2.027465,1.521959
-0.631937,1.7567656,1.5493126,0.7335761
0.064685985,1.9920876,1.455473,0.16572666
-0.21459746,0.28904665,0.81962645,2.7796197
0.6467656,1.034625,0.09746621,1.829288
-0.5599413,1.9188354,1.8210431,0.067364454
-0.81155145,0.09285915,1.8775961,2.3001404
-1.0463042,-0.57066,2.7084959,1.8648113
-1.221791,-0.6237351,2.7986512,1.6299214
-1.0503435,-0.04726243,2.1693046,2.0345097
0.84835005,1.3986932,0.41259685,1.225984
-0.09948313,0.33400166,0.46463048,2.791302
-1.6777146,0.64904225,2.3201585,0.9046113
-0.7078099,0.8274685,1.2833482,1.9901284
0.73675376,1.1698349,0.20118237,1.6151509
-1.2659597,-0.07898581,2.3200948,1.7676183
-0.50435483,0.22825831,1.4262668,2.5806653
-1.3876395,1.4297307,2.2540724,0.17436655
-1.7492328,0.9116232,2.495231,0.33186585
-0.1796686,-0.17018676,2.453155,2.8934808
-1.070637,1.366136,1.7155608,1.0399128
0.6633714,1.6865761,0.75940776,0.8733006
-0.30364573,1.7663859,1.2812483,0.91957283
-1.6357024,-0.7604332,3.1301453,0.8932407
-1.3004154,1.5152235,2.2229733,0.11415517
-0.18181694,-0.14674842,2.3669572,2.9074075
0.8587695,1.42926,0.44474357,1.1700184
-0.7930583,1.834815,1.9451795,0.06718731
-0.06335515,0.9782277,0.5769236,2.1170952
-1.527775,-0.75522625,3.0499294,1.1015304
-0.02583161,1.9990919,1.5564909,0.054452762
0.008025587,0.20419501,0.06307148,2.9368827
-1.628634,-0.5185132,2.903786,1.0920663
-0.16800314,1.4747194,0.94967437,1.46911
-1.3704402,1.4557152,2.2996318,0.05279669
0.582557,1.6280806,0.7006982,1.0529505
-0.11669707,1.4385238,0.8870918,1.5293001
-0.99300784,-0.58427167,2.7165477,1.9137615
-0.010629296,0.117446005,0.1492551,3.0235982
-0.76609385,-0.6810199,2.8355849,2.0653696
-0.9083978,-0.25834244,2.3396702,2.1580012
-1.935327,0.5009088,2.8583214,0.060010258
0.44589573,1.4823959,0.59295344,1.3713156
0.067572325,1.9296331,1.2719995,0.52758586
1.9045664,0.48626667,0.06440566,0.37114042
-0.2214267,0.08401883,1.3268299,2.9042046
-0.9396584,-0.49205953,2.612203,2.0235682
0.84779406,1.5692813,0.6060389,0.93887115
-0.41375327,1.9533663,1.7221186,0.11481618
-0.8978293,0.75223935,1.4990894,1.8902198
-1.5223908,-0.69557106,2.9909322,1.158465
-0.9101327,-0.96705675,3.112654,1.6893033
-0.03654045,0.07804164,0.48099905,3.0553935
-1.9709773,0.08705722,2.9326415,0.3296205
-0.19695956,0.77224076,0.65958554,2.3218722
-0.17193437,0.46679515,0.6042748,2.6388626
0.35361874,1.676849,0.8213196,1.0832783
-0.06379697,0.033785284,1.1198723,3.0693862
-0.16342938,1.6045892,1.0396167,1.2653617
-1.8059661,0.7052728,2.5212488,0.4960664
-0.33524638,1.9393752,1.56323,0.35747558
1.2281061,1.0925845,0.12098469,1.2121652
-0.23036845,-0.013378382,1.744441,2.910321
1.3758695,0.99019957,0.064415395,1.118807
-0.93650234,0.07079941,1.9841634,2.163946
-1.7352003,0.94610965,2.4885392,0.3077362
-0.6251351,0.9479661,1.1867785,1.9340134
0.059188485,0.75737584,0.31163517,2.3623405
0.12892002,0.56763864,0.07199336,2.55095
-1.4866986,0.80794597,2.0814853,1.1246141
-0.22183403,-0.09103483,2.0803957,2.9012277
-0.40300947,-0.45555946,2.7263372,2.5235677
-0.10250425,1.0569166,0.65638876,2.022179
-1.0388541,-0.61135626,2.7495868,1.8478396
-1.8602281,0.4404936,2.610772,0.5966159
-1.3889246,-0.41839105,2.6748352,1.5186915
1.2302141,1.1307677,0.16149943,1.1636057
-1.6511652,-0.5629312,2.9591398,1.0220488
-0.35255596,1.746818,1.2987399,0.9424172
-0.08142191,1.2065623,0.7167108,1.8429319
-1.2339306,-0.3287391,2.5236936,1.7565354
-0.9032505,1.0013276,1.4739134,1.6616621
1.345022,1.2898067,0.39287174,0.74314725
-0.46228576,1.9203433,1.6493983,0.3152677
-1.2274156,-0.13845998,2.3488154,1.8102169
-1.0129913,1.0840267,1.5873364,1.4699931
-0.042192757,-0.13048963,2.8974857,3.0043435
-0.71761024,-0.2797097,2.337775,2.3509645
-0.30275148,0.84294426,0.80915034,2.2129147
-0.0537917,0.8609847,0.50836426,2.249656
0.46599394,1.3416531,0.4554015,1.5622045
-0.3345191,-0.40025145,2.7092862,2.6138537
-0.6369026,-0.7571249,2.9597037,2.1066306
-1.0866368,-0.038012862,2.1805449,1.9920312
-0.52166206,-0.5096581,2.717814,2.3950758
-1.4435015,0.97897756,2.0342906,1.0227195
0.27927575,1.6368692,0.8105879,1.1824397
-1.6758289,0.8371402,2.3204412,0.715747
-0.1855434,-0.06374037,1.9999499,2.94509
-1.9561384,0.06570889,2.9008632,0.41430196
-0.528739,-0.0939669,2.0185268,2.5978968
0.077732086,0.5538864,0.14400825,2.5747187
1.3471178,1.4138547,0.59204805,0.43503392
0.3087513,1.737462,0.9049468,0.9799658
-0.375884,0.9923531,0.9213637,2.0230272
-0.91623306,-0.118269324,2.1793244,2.181281
-1.8799734,0.37679195,2.6553197,0.57693934
1.9217916,0.45932728,0.07927902,0.3106592
0.7710724,1.6498346,0.7074472,0.8522999
-1.5386796,1.2029074,2.2610252,0.43407202
-0.041026294,0.71233034,0.42232335,2.4120078
0.07948971,1.1886649,0.5713133,1.8654187
0.10495442,0.927783,0.37308073,2.1701412
-1.7742001,0.8889743,2.552339,0.24952243
-1.4677178,1.1458167,2.1051083,0.7472721
-0.095892966,-0.12538093,2.5676844,2.9835808
0.22990334,0.91569144,0.24563505,2.1583502
-0.0782783,-0.11913845,2.631624,2.9989183
-1.0024474,-0.62210953,2.7571518,1.8797263
-1.0066261,0.59216136,1.662627,1.8944414
0.4846954,1.539782,0.6343181,1.2630317
-0.50067276,1.8508735,1.5465716,0.5768167
-0.8919279,1.2723132,1.5011487,1.3621271
0.0098237395,1.7110853,1.0208843,1.0883418
0.0022524595,0.073783435,0.0063990145,3.067758
-0.36655384,-0.22811306,2.3450463,2.7064297
1.9374803,0.49505833,0.23367535,0.032977216
-1.5476409,-0.3866662,2.7389429,1.2949601
-0.7550774,0.11158264,1.8156503,2.3584554
-1.0990402,0.94663054,1.6711738,1.5187736
-0.22466898,-0.2202242,2.5041616,2.8256779
0.63042706,1.884151,1.133054,0.22971381
-0.20737255,0.3931872,0.70947045,2.6933272
-0.22527136,-0.005335808,1.7073851,2.9157786
0.9725101,1.7456899,1.0213085,0.08243162
-1.4522473,1.0639412,2.0585995,0.9014205
-0.19215739,0.55032814,0.63168234,2.5500963
-1.1087093,1.0189309,1.6800326,1.4366663
-0.028649092,-0.20003259,3.1005473,2.9391735
1.8742876,0.6862812,0.28757927,0.12683018
1.1138049,1.6239954,0.79403657,0.35119772
-0.23770833,0.44613054,0.74508476,2.630542
-0.05779344,0.116494715,0.5255933,3.0114582
-1.3188559,0.35252434,2.060892,1.6390222
-1.0906662,0.39928472,1.8394806,1.9023468
-1.2006097,1.5726221,2.0762084,0.29327628
-0.50054306,0.15029478,1.543477,2.6128342
-1.0931128,-0.9854483,3.13139,1.4876987
-0.019952476,0.8233882,0.44867235,2.292703
-0.008222878,0.17029773,0.1335994,2.9708893
-0.7203259,-0.42572957,2.5362332,2.278305
-0.42565635,-4.0769577e-05,1.7853606,2.7126555
0.9580708,1.7362492,0.9362586,0.26061964
-0.19192296,0.35003862,0.70248026,2.7396922
1.1568699,1.600373,0.7857358,0.31829315
-1.1443484,1.5318975,1.9148594,0.59504807
-0.41937676,1.8718514,1.5043079,0.57378525
-1.3229834,0.87004566,1.9026845,1.314363
-0.80092984,0.17499018,1.7780498,2.2968783
0.8237823,1.5303674,0.5593682,1.0352386
-0.10008514,0.2421161,0.5233556,2.8788505
-0.46634048,0.8168321,1.0083764,2.1623554
-0.7288939,1.862329,1.9333179,0.021078005
0.84602755,1.4387059,0.45566085,1.1671017
0.0016815662,0.72125304,0.36660907,2.4037116
-1.3878605,-0.28214538,2.5581973,1.5679147
-1.012927,0.411743,1.7631353,1.9847403
-1.4751956,0.6497222,2.093238,1.2669729
0.598017,1.8148208,0.9527167,0.5995326
-0.3255205,0.03325218,1.6333447,2.8129005
-0.20867859,0.06566352,1.3755441,2.9223883
-1.4889147,1.1087214,2.1202402,0.7625673
-0.8984145,-0.12599105,2.1809287,2.1999848
0.08188254,1.5928044,0.87170106,1.2954654
-0.7619794,0.6052716,1.4076644,2.1252947
-1.5780181,-0.43258336,2.7964852,1.2253308
-0.55962527,-0.4339025,2.5922372,2.4177616
0.0006300211,0.41933405,0.20973217,2.7191234
-0.34599966,0.08570182,1.507175,2.7832224
-1.8963779,0.63346565,2.794344,0.049724985
0.8819921,1.2561034,0.2626225,1.3919923
-1.4513187,0.6232716,2.0755553,1.3208039
0.20694071,0.6699033,0.058566533,2.4252353
-0.20069343,0.80706406,0.67257345,2.2839007
-1.7321092,-0.10266188,2.680301,1.0409846
-1.2151074,-0.3298214,2.5168016,1.7796779
-0.45105276,1.2621832,1.0776646,1.672695
-0.7358036,-0.13503534,2.1356654,2.374857
-0.17886686,0.3511807,0.6694358,2.7448883
1.1778796,1.6016884,0.8278701,0.21767117
1.1065197,1.656277,0.8917509,0.18013489
-1.2806115,0.38592046,2.0106204,1.6765431
-0.3415466,1.9055394,1.4943041,0.5076956
-1.2032607,-0.20814306,2.3988578,1.8280445
-0.6091887,1.0389621,1.1765646,1.8490983
-1.4511113,1.2303562,2.1248004,0.62707007
0.043082952,1.8184754,1.1183751,0.8574678
-0.7773613,-0.7989257,2.9610693,1.9592023
-0.070432305,0.45191276,0.3853357,2.680141
-0.74318945,1.1098931,1.321375,1.6789101
-1.2016478,0.9596349,1.774036,1.3873408
-0.43459237,-0.7435639,3.057856,2.2512183
-1.3047888,1.1741402,1.9089903,0.99971825
-1.0630875,1.6401832,1.9323295,0.42708313
-0.45129025,0.6054424,1.0277097,2.3672607
1.0143954,1.0247036,0.024814274,1.5312783
-0.42797554,0.61532986,0.9918572,2.373307
0.07234293,1.2073421,0.5896091,1.8426793
-0.21114457,0.13813788,1.1179464,2.888601
0.04404311,1.9547875,1.3364104,0.42371765
-0.34539554,0.30277067,1.0827905,2.6781435
-1.1574261,0.018333912,2.1721961,1.9071151
-0.81492877,-0.4424414,2.5502915,2.1773853
-0.31190425,1.8388075,1.3693988,0.73884267
0.2645129,0.74756944,0.0676105,2.3262053
-1.7519808,-0.24585435,2.795794,0.9704352
-0.25799155,1.1825306,0.86478657,1.8416258
-0.34341758,0.11666596,1.4256642,2.7768812
-0.9700368,1.0740676,1.543604,1.5234824
0.4376418,0.94122684,0.11044643,2.0502346
