x,y,t1,t2,t3
-0.029591428,0.3458763,1.3730665,0.28307694,1.3286518
-0.1227223,0.0033877376,2.1163461,0.9976487,2.167041
-0.26865903,-0.061743353,2.616888,0.75060254,1.5862873
-0.17426763,-0.1698762,2.220319,1.693912,1.7020073
-0.12455534,0.21158312,1.7669345,0.3359184,1.6942425
0.04551989,-0.033778295,2.6585255,2.9862626,2.4940333
-0.27784494,-0.38370878,1.7812879,2.3043807,0.8066359
1.7434359e-06,9.23872e-07,0.26909566,0.22003543,3.1378381
-0.11808604,0.010497342,2.5679212,0.4850089,2.1853588
0.005034119,-0.0020410344,2.757011,3.1409876,2.9442928
-0.2793777,-0.32246011,2.787777,1.2106768,1.0195385
0.2859074,-0.4186759,2.860497,2.4510386,0.6255241
0.038685963,-0.056508273,2.9829693,2.32974,2.4270933
-0.36715758,0.21704033,0.58625835,2.0214574,1.0201341
-0.0698763,-0.09662773,2.7981484,1.2881464,2.182327
-0.24665757,-0.3429837,1.8498042,2.2391202,1.0369965
-0.17279862,0.05943513,2.3366716,0.47364074,1.9255686
0.471937,0.27598047,0.5080083,0.021146728,0.30935928
0.00065372884,-0.001143977,2.810893,2.420653,3.0445423
-0.52040654,0.07567023,2.8291948,0.16800386,0.49883607
-0.009257153,0.030262455,1.316983,0.55067044,2.661552
0.20919466,0.51903087,0.38326207,0.80440253,0.053263515
-0.010380164,-0.0043902695,0.6789837,2.862741,2.8569016
0.0029347837,-0.0030478686,2.6952317,2.783651,2.9675274
-0.0039294064,-0.0011680052,1.1685736,2.26195,2.9702666
0.037850976,-0.06624003,2.0904453,3.1410844,2.3855102
-0.08045684,-0.03657993,2.5472794,1.02103,2.3245077
-0.48739973,0.09608319,1.7512912,1.195663,0.685323
0.018110923,0.031682685,0.6893965,0.3620987,2.6253197
-0.29624605,-0.40389085,2.6875246,1.3920199,0.6617985
0.14927524,-0.19726627,2.7848735,2.5753033,1.68756
-0.08571203,-0.07248905,0.82916796,3.0144334,2.2131588
-0.018816456,-0.0060465112,0.37833357,3.0741787,2.763618
-0.47420827,-0.15215787,0.99825543,2.4538267,0.6782871
-0.12165406,-0.23186263,1.3246301,2.9045615,1.6357003
0.025753021,0.39496428,0.45990065,1.0457845,1.1444113
-0.0019269586,0.0002966076,1.2677445,1.7211225,3.0235155
-0.16290657,0.19939455,1.6548973,0.6009239,1.6513064
-0.021423575,-0.55703354,2.3239732,2.3499746,0.13518506
-0.05541563,0.45053262,1.2897142,0.40346766,0.9005602
-0.10714199,0.065618895,2.136744,0.4553264,2.1547036
-0.070064165,-0.5177283,2.904054,1.6738223,0.52387995
-0.52770364,0.1178868,1.0080037,1.9138019,0.37335
-0.44685012,0.33666867,2.3511841,0.14471814,0.06080028
0.0098149255,0.03490095,0.044515405,1.2521393,2.6270516
-0.4373173,0.08007545,0.08407065,2.8764222,0.9424419
-0.47982138,-0.28222853,2.0308576,1.6424292,0.1543793
6.8098307e-06,-1.0430813e-05,2.8735034,2.4165814,3.1321611
-0.009122252,0.0022638068,2.3643818,0.53396237,2.8817575
-0.36912337,-0.40306023,1.6552179,2.3156939,0.31128612
0.18109022,0.4019049,1.1189938,0.028466655,0.95898294
-0.09112786,0.1135379,1.9096661,0.33746716,2.07151
-0.25475666,-0.45677742,2.4140105,1.7896229,0.5198027
0.013377098,0.1009925,0.352927,1.0861796,2.2603102
0.2541764,-0.20931615,3.1202242,2.4740498,1.3939102
-0.30310944,0.46214586,2.1215434,0.029746344,0.22917715
-0.08689681,0.013736149,2.3037424,0.6810734,2.3264997
0.17077215,0.5221118,0.46192074,0.7927638,0.2769487
-0.014332548,-0.011115521,2.3905017,1.4107399,2.779683
0.07104577,-0.25619453,2.5429184,2.4399848,1.621307
-0.1502614,0.16337866,1.0851407,1.2292556,1.7795562
-0.008420169,0.002807416,2.349455,0.4703123,2.889131
-0.041023567,0.48861936,1.4000036,0.25455448,0.7209047
0.5306304,-0.17301613,2.9606647,3.0073323,0.115799636
0.017711274,-0.05268532,2.6786764,2.3580153,2.5005798
-0.12994397,-0.068170354,2.9005215,0.72421515,2.0668159
-0.13727711,-0.024790589,2.2136185,1.1066365,2.0964682
-0.34572285,-0.19759142,1.1188571,2.541959,1.1349716
-0.12956631,0.02493694,0.98521024,1.9662428,2.1279478
-0.047626972,0.034622833,0.8033498,1.7096522,2.481129
-0.36387616,-0.12129486,1.4145073,2.048843,1.1919408
-0.41903853,0.27894136,2.1213598,0.43292058,0.64712286
-0.3152312,-0.23778385,0.773475,3.0143752,1.14812
-7.301569e-07,6.854534e-07,1.5665075,0.8097526,3.1389067
-0.5146007,-0.1875387,3.1049464,0.38612276,0.29739904
-0.14165065,0.3624441,0.38014373,1.5632209,1.1703942
0.0041131335,0.19807556,0.5426384,1.0073955,1.8675683
-0.33717093,0.17240347,0.7500698,1.9188575,1.2105879
-0.00926961,0.005624056,0.809646,1.786601,2.8623967
-0.23807883,0.3620001,0.5088135,1.6437354,0.99153733
-0.5586791,-0.02858386,3.1122289,0.0804825,0.06493484
-0.16748571,-0.10361318,3.1186354,0.57696927,1.8719547
-0.33603498,0.16920406,1.435227,1.2398971,1.2199625
-0.26716807,-0.49188614,2.5689442,1.6458757,0.04144613
-0.008730387,0.08054051,0.64346075,1.0353115,2.3612468
-0.33611885,-0.168468,0.5542811,3.0519311,1.2209339
-0.047315307,-0.0659911,1.2887411,2.8016064,2.3602908
0.25364408,-0.32012445,2.9030206,2.4794147,1.0942892
-0.0040821135,0.009347498,0.5286163,1.4539243,2.8708465
0.044925652,0.10249375,1.043606,0.114087015,2.2147105
-0.25821355,-0.48544383,3.0999217,1.1236169,0.27014
-0.16094097,0.26871502,0.14599033,1.964437,1.4518561
-0.10907942,0.056196414,0.7775642,1.8883044,2.1673203
0.2700034,-0.2151314,2.8200805,2.7903347,1.3356737
0.001432091,0.0005019456,0.18571973,0.15138848,3.0374327
-0.10550237,-0.54360515,2.265175,2.255518,0.21171033
0.0031891167,-0.00064290315,3.0253785,3.0588794,2.989006
0.1792197,0.49558198,0.2456961,0.97809815,0.49045947
-0.3190883,-0.33690435,3.0582864,0.8958566,0.85364217
-0.4734458,-0.045744874,2.3937569,0.844158,0.7971444
-0.52085865,0.15451464,1.4333965,1.4198122,0.34717983
-0.10763934,-0.07629522,2.880319,0.87788403,2.1279812
0.12099213,-0.18163273,2.9370494,2.362975,1.7931895
-0.010772454,-0.46591765,2.9073195,1.7819526,0.844057
0.15843974,-0.53690606,3.056769,1.9425733,0.038200468
-0.0002803756,0.0052232444,1.1236039,0.50082093,2.9479969
0.03695651,0.3053757,1.3113859,0.13897638,1.4720509
-0.025696198,-0.14430425,2.5572767,1.97889,2.0674891
-0.28618234,-0.25688738,1.7166812,2.1564186,1.1880687
0.26901704,0.4673482,0.9459332,0.102559686,0.3874575
-0.21071087,0.05364675,2.2515836,0.64070684,1.796153
-0.4240976,-0.29805624,2.0721812,1.6820148,0.5523709
-0.008992285,-0.0060049742,3.0729935,0.65737915,2.8627772
0.0038956571,0.068708286,0.32121488,1.1929437,2.4252605
-0.41058648,-0.3304931,0.92899936,2.8903327,0.48984265
0.0924436,0.18818384,0.25168633,0.86249423,1.8247162
-0.10038096,-0.08393729,3.0171163,0.82089674,2.1325574
-0.017705843,0.015987948,1.1769867,1.2301499,2.7258084
-0.000609383,0.0010635704,0.3534513,1.7376359,3.0479877
-0.2203395,-0.3460281,1.3549498,2.7904224,1.0870589
-0.3317581,0.08649774,2.835228,0.05131739,1.3444074
-0.11496456,-0.027302485,1.2948916,2.0798678,2.187063
-0.16763191,-0.24569109,2.7768803,1.3367697,1.5085063
-0.0041700006,-0.0031745434,2.6464953,1.145781,2.9478092
-0.10551697,0.28466868,0.5249411,1.4008207,1.4864274
0.070710786,-0.3417571,2.2717013,2.6447124,1.3218192
-0.1327365,0.07653959,0.26942205,2.3491137,2.0406713
-0.040326282,0.01417356,2.2017841,0.6018229,2.581754
0.029749196,-0.557706,3.058584,1.7070966,0.10359651
-0.1807319,0.01121717,2.6734796,0.40612742,1.9318787
-0.117478535,0.065239236,1.7990611,0.8356063,2.1177406
-0.25748324,0.44598454,0.16582479,1.9285601,0.57498854
-0.0075341165,-0.00024263281,1.4009404,1.7728461,2.9090276
-0.32449618,-0.08522943,0.8213376,2.5771053,1.3712521
0.28817537,0.47742224,0.82478154,0.20294742,0.12956183
-0.10722216,-0.23472369,3.104853,1.1790404,1.6492558
-0.0005695615,-0.0073617697,1.9966586,2.6385171,2.9114304
-0.34760544,-0.038450096,2.8447392,0.40701985,1.3191284
0.045120217,0.17225695,0.64129704,0.6733191,1.9434004
-0.050925225,-0.011177037,3.0452213,0.3124252,2.5214493
-0.0063403845,0.013110876,0.75639075,1.2648456,2.817649
-0.5174122,0.11149332,1.2155288,1.7138264,0.4727586
-0.22647977,-0.48518777,2.9079225,1.3677398,0.42193088
-0.43188992,0.3330642,2.0307417,0.45393285,0.32435793
-0.09116972,-0.3898869,1.6664879,2.8161922,1.1262861
0.018958263,-0.033238813,2.3101182,2.920615,2.6126442
-0.22438645,0.34653395,0.74681777,1.398606,1.0764905
-0.0063442513,0.019919842,0.307683,1.5714453,2.7527187
-0.01833938,-0.18128642,2.8942168,1.7173527,1.9275604
-0.39390817,-0.2181031,0.8907646,2.7565,0.91717464
-0.035427272,0.040268347,0.47963828,1.8126888,2.5123088
-0.13006745,-0.00048544141,0.15457965,2.9907453,2.1358607
-0.00079385936,0.005982995,0.47027636,1.2324351,2.9335878
0.013259097,0.14142369,0.3656269,1.1116884,2.0859866
-0.065900415,0.037299566,0.19464517,2.431904,2.3884706
-5.5134296e-06,1.5506521e-07,2.545013,0.56933963,3.1353111
-0.44969657,-0.33278358,0.63968873,3.1389859,0.06331809
-0.21244851,0.098658726,0.17126395,2.5355737,1.7349648
-0.32117528,0.31723326,1.6614145,0.70095474,0.91188586
0.10455412,0.23495528,1.1115152,0.040596563,1.6524286
-0.13851294,-0.039302554,1.8486056,1.5694665,2.0780542
0.14306094,-0.40792066,3.061248,1.9884461,0.99577117
0.04255351,0.5263965,0.9243403,0.56579214,0.48189074
-0.086135805,0.05056061,1.3178198,1.2929766,2.2695847
-0.442931,-0.29071915,0.89938015,2.823041,0.46859968
-1.6726553e-06,-1.0758638e-05,1.5752609,2.9828165,3.132773
-0.18449534,0.13454615,0.6608933,1.8506007,1.7563431
-0.047275987,0.15749106,0.83432585,1.0280943,1.9962529
-0.069947556,0.076961055,0.47851926,1.829971,2.2505188
-0.23906352,-0.1956113,0.9517924,2.8755646,1.4674215
0.26290503,-0.3137434,2.2834866,3.1263661,1.0906537
-0.31597683,-0.13519357,2.4243798,1.1215028,1.3413454
-0.4200521,0.11895412,1.3045917,1.5610377,0.9773992
-0.04098834,-0.018667407,1.9389704,1.6299846,2.566508
-0.42887908,0.06939617,1.2528588,1.7283161,0.98647535
-0.17427894,0.1408806,0.2553271,2.2064462,1.7717923
-0.06713625,0.15420395,0.941718,1.0397023,1.9815931
-0.18797582,-0.1724855,1.2867699,2.5972738,1.6597712
-0.11129627,-0.36883977,2.1641438,2.2551866,1.1853758
0.06878375,-0.25050595,2.2504249,2.7299392,1.6430819
-0.029954165,-0.011427946,1.87819,1.6278722,2.6583645
-0.0074712588,0.1026929,0.9076135,0.7358084,2.2552764
-0.10553846,0.4529998,0.20371011,1.59598,0.8484011
-0.04722193,0.021411382,2.6075747,0.10832354,2.5232213
0.091719635,-0.29533604,3.1248744,1.8886315,1.4661394
-0.20202813,-0.24187836,3.1170096,0.8995129,1.4449229
-0.11509207,0.14644076,0.88293684,1.3539617,1.9121915
-0.55788755,0.048595153,1.7805941,1.2741122,0.00025035796
-0.21432534,-0.0072686807,1.6512276,1.5242664,1.8071018
0.46271035,-0.2017361,2.7744195,3.0976253,0.6388704
-0.41671383,0.3709202,1.4728502,0.94141966,0.12307874
-0.054783806,-0.018843442,0.4277921,3.0450847,2.4866667
0.079321325,-0.53973794,2.4145513,2.4437559,0.32283163
0.027781647,-0.4944262,1.7357602,3.0327594,0.69415706
0.0070707873,-0.028963879,2.9681678,1.9836621,2.67592
-0.5548312,-0.028463071,0.89788663,2.2949615,0.17830467
-0.13936996,-0.062942624,1.4710579,2.0947373,2.0418694
0.0026963055,-0.00078579783,2.8852515,3.1143506,2.9998393
0.1866332,-0.27983528,2.6254168,2.6751637,1.3681169
0.07546072,0.3203534,0.35178477,0.9876741,1.3944517
-0.13317499,0.0061159385,0.7219591,2.3737416,2.1221888
-0.0041024983,-0.0030094087,1.8242474,1.9502391,2.950666
-0.3702891,0.3853755,2.1429296,0.19330312,0.43058553
-0.052949354,-0.067608,2.2631242,1.7848632,2.3368607
0.049725473,0.006155709,0.0020107282,0.12115659,2.5340502
-0.112279,0.049651794,2.5755496,0.1496796,2.1670475
-0.14740781,0.00545229,0.34424913,2.7603726,2.0636973
-0.55951357,-0.0024565388,3.1239793,0.022003787,0.058628142
0.038909107,-0.031786367,2.6328151,2.9653857,2.533192
-0.024937734,0.007136531,2.6151087,0.24775963,2.7077603
-0.22080693,0.4706683,0.087733515,1.9217149,0.5418701
-0.4159748,0.14985357,0.9468832,1.8489355,0.9531906
0.092666425,0.55113745,1.3222604,0.08195731,0.08973451
-0.50786465,0.028682027,2.1792648,0.9059121,0.61514014
0.17867313,0.51616454,0.950988,0.28656268,0.31510141
0.03697815,-0.21873695,2.5107174,2.3691413,1.7800319
-0.2457505,0.08567691,0.7127337,2.093402,1.6413647
-0.0019530356,0.0019498318,0.44819093,1.9088157,3.0010755
0.22389355,0.0077408063,0.025751105,0.00880878,1.7720546
-0.18034685,-0.041662652,2.7536411,0.6149829,1.916587
0.0033131742,-0.18661079,2.675043,2.0550985,1.9107336
0.42294306,-0.25991255,3.1380208,2.5941274,0.687338
-0.002839774,-0.0038740784,1.7065705,2.373273,2.9560966
-0.30526772,0.26357883,0.007959398,2.421391,1.1147442
-0.18283679,0.45602196,0.032639224,1.9194723,0.71563333
-0.37666988,0.38569325,1.7933973,0.5509617,0.3887265
-0.045352727,0.03526789,1.4375126,1.0431255,2.4894998
-0.041291147,-0.19442487,1.7062274,2.796895,1.8651682
-0.2170502,-0.13573074,1.065689,2.6347494,1.6566327
-0.27228293,0.058142684,1.8656218,1.0655928,1.5764337
-0.49268925,0.22928578,1.2687744,1.4372514,0.34576476
-0.094875924,0.36055505,1.5611361,0.26696584,1.2328696
-0.51544774,0.09481039,2.4811454,0.47854266,0.5119983
-0.1417016,0.15009664,1.1872448,1.1401876,1.8367125
-0.25897557,-0.45923457,1.8315731,2.3673418,0.48870528
-0.004514754,-0.0043575317,1.4599434,2.4493291,2.9294906
-0.08212965,0.13476625,1.4562138,0.6619019,2.0223415
-0.49943414,0.043471172,2.4653292,0.5894415,0.65927356
-0.46622968,-0.30828556,2.2650857,1.460737,0.08718131
-0.40707022,0.11208525,0.66509867,2.2078059,1.0380204
0.14844587,-0.1576967,2.6550057,2.8125734,1.7993
-0.24547078,0.17629234,1.446586,1.0721829,1.4913677
-0.23366728,0.3030369,1.8567141,0.3709419,1.1953828
-0.48571151,0.1731847,0.26420647,2.5348804,0.57045627
-0.25702363,-0.4280751,3.0057876,1.1658752,0.670926
-0.017611444,-0.026768014,2.3254905,1.8049693,2.6585038
-0.029691502,0.034311026,2.2265563,0.057586264,2.56431
-0.024558008,0.037422523,1.2749937,0.87654984,2.5683367
-0.31085187,0.0744226,2.7164257,0.19017524,1.4287597
0.0027434826,-0.0080753565,2.8607447,2.179145,2.894144
-0.0011154674,0.00665918,1.0324866,0.70427847,2.9215393
0.25152004,-0.37412488,2.2255404,3.0787334,0.91468006
-0.20630385,0.51934636,0.5622401,1.3866788,0.09176602
0.035754718,-0.17325088,2.1865096,2.7293975,1.9478768
-0.41820127,-0.30083978,1.4155909,2.3496072,0.5737313
-0.5592104,0.014145759,3.107417,0.008884992,0.066059485
-0.14457498,-0.18671349,1.1996145,2.8538928,1.7280736
-0.10944538,0.06682279,2.174054,0.4193919,2.1436434
-0.026316151,-0.012845032,1.3952701,2.2004087,2.6801596
-0.26190022,-0.16027555,2.2535906,1.4371779,1.4740367
-0.00072118314,0.041291654,0.585624,1.0026361,2.5915596
-0.4171231,-0.15020551,0.9409124,2.5463233,0.94792545
-0.527135,0.18197545,1.2049598,1.6042264,0.12933077
-0.3145577,0.055296693,1.555112,1.4124668,1.4296818
-0.014083579,-0.018664181,1.2567875,2.8091764,2.7300239
-0.51385784,0.17885104,0.5061777,2.3004735,0.33869106
-0.17906845,0.20677724,0.2335439,2.0509605,1.5938815
0.27563202,0.34292847,0.8380099,0.05575736,0.9626844
-0.33493912,0.44844282,2.0954416,0.11686492,0.04482194
-0.33059448,0.4454356,1.7700872,0.43918815,0.19465266
-0.36428893,0.42152435,0.9655902,1.3178968,0.14340548
-0.32696402,0.45325312,0.5219321,1.6737901,0.089579836
-0.17400101,0.49862978,1.350014,0.55652887,0.48186174
-0.4481982,0.30116844,2.188168,0.36177063,0.38039318
-0.0010231361,-0.0025518835,2.4665926,1.8644824,3.0013409
-0.122528836,0.2962194,1.1509296,0.81207806,1.4254247
-0.19983229,-0.5231263,1.5787436,2.7687552,0.0061576446
-0.41165352,-0.27147293,1.4589546,2.2656415,0.70578545
-0.5589694,0.021850195,0.77261066,2.3299117,0.065682545
-0.055109978,0.061964527,1.9430056,0.35470703,2.3515794
-0.51968443,0.2059801,0.22770196,2.5365295,0.08382928
-0.0041565225,0.014811814,0.25043717,1.593945,2.8085656
0.002333805,0.004537046,0.22557327,0.8701274,2.9503994
-0.51805216,-0.21133776,1.3073778,2.221553,0.05969305
-0.0023321137,0.008137435,1.076811,0.7730954,2.895074
-0.18473317,0.0995402,2.2227395,0.4246245,1.8240511
-0.39300454,0.307189,1.5527425,0.92540354,0.6737513
-0.40162095,-0.3500468,1.0495455,2.8089397,0.44476736
0.008923473,0.27220342,0.45185006,1.0861757,1.5981225
-0.3409775,-0.17523715,1.9983859,1.6179329,1.1926655
-0.1470898,0.42050362,0.6183437,1.2889442,0.9384671
-0.49857473,0.13259764,2.839888,0.04176821,0.5688498
-9.56048e-05,0.016661525,0.2928119,1.2837226,2.794876
-0.29902822,-0.0028108018,2.947661,0.20333129,1.5027387
0.0004895162,-0.011217326,2.4928007,2.2631993,2.8574417
-0.017566808,0.03442748,1.5272253,0.5153897,2.609926
-0.3712417,-0.104620114,1.0321474,2.3841329,1.1836948
0.00082854927,-0.0014820695,2.2385328,2.9836113,3.03141
0.35135525,0.28009105,0.14126949,0.5317455,0.9213242
-0.27886158,-0.15433325,0.5690979,3.0779755,1.4320655
0.08358621,0.48645872,0.52882344,0.8718086,0.7031441
-0.4163978,0.37208757,2.2116647,0.20066743,0.10618099
-0.053860545,0.06412332,0.02236631,2.247062,2.3474839
-0.019450769,0.01291281,0.5952076,1.9603202,2.7303343
-0.24623717,0.02572945,1.7990352,1.2384448,1.6868504
-0.42666075,-0.30618545,1.4023635,2.361691,0.5042078
0.056324564,-0.5049019,2.367351,2.456134,0.6190907
0.42059147,-0.13757321,2.8534515,3.1136086,0.9515434
-0.5122957,-0.1828588,1.1308252,2.3536115,0.3402024
-0.025271535,-0.038309813,2.1919804,1.9372706,2.560916
0.08767325,0.044777334,0.20639195,0.26580262,2.2762868
-0.3092117,0.38665017,2.136614,0.10875216,0.69482684
0.38690662,0.2529327,0.13355146,0.44544184,0.8620536
-0.033219136,-0.050310433,2.8706908,1.2581279,2.472985
0.3307497,-0.44719148,3.0625517,2.286659,0.16460314
-0.0031166673,-0.017013371,2.3612568,2.1699524,2.7882664
-0.00942862,0.006223604,0.021309076,2.5368612,2.8565583
-0.0019906163,0.0070897043,0.10938283,1.735143,2.911743
-0.08169386,0.05919517,0.42834336,2.086205,2.2648957
0.0044159517,-0.010366604,1.9824865,3.1326013,2.8569324
-0.0036357641,-0.0081652105,2.9184685,1.3750017,2.888243
0.25123566,0.27476445,0.10695135,0.7231486,1.2348326
-0.050370567,-0.075806394,1.1041807,3.0217328,2.3116865
0.26224446,-0.4699623,2.5820956,2.6392667,0.3974059
-0.1685713,-0.008003654,1.3888651,1.8001713,1.9793488
-0.4009307,-0.074086204,2.3785512,0.94576585,1.0971472
-0.33144325,-0.41152784,2.8851466,1.1492193,0.47965625
0.21834329,-0.34986266,2.6358588,2.6344697,1.0782466
-0.053715676,0.54803246,1.2567626,0.41173714,0.25903416
-0.014193922,0.0011427365,2.1614935,0.8997638,2.8213003
-0.02590587,0.2692619,0.313039,1.3536729,1.6047126
0.017130338,-0.030783474,2.3781025,2.8420901,2.6345468
-0.53201294,0.015713517,2.2622547,0.8498106,0.44901577
-7.5526536e-05,0.0003040433,0.16554184,1.6487151,3.0942807
-0.49947166,0.19056678,1.2724354,1.5046681,0.4293081
-0.051824562,-0.557528,2.053046,2.5666552,0.022123255
-0.17795527,-0.01023812,0.4647638,2.7342975,1.9427053
-0.34046507,-0.0629607,1.4728633,1.8515892,1.3319695
0.03313537,0.02151382,0.47286475,0.1029973,2.6039217
-0.28024703,0.27185488,1.3839711,0.98742265,1.16535
-0.13619912,0.5360723,0.71404785,1.1055527,0.22240213
0.11678609,-0.46488452,2.7462919,2.2122192,0.77861005
-0.42768818,-0.072792575,1.0346627,2.2755146,0.989122
-0.34043425,-0.38496935,1.9850055,2.0033019,0.58199066
-0.0048712343,-0.0025957227,1.9642832,1.6669042,2.9427047
