x,y,z,t1,t2,t3,t4
-0.045339353,0.18528621,0.12969205,1.1687742,2.2759857,0.12030795,0.9642707
-0.26981997,0.113547996,0.071890905,2.205306,1.5615166,0.1781091,0.69733036
0.32759914,0.20531933,0.20217451,0.3603486,0.5361218,0.0478255,0.5740597
-0.21124087,0.22544524,0.22790274,1.8221277,1.4310315,0.022097249,0.92124283
-0.1058943,0.029546598,0.115079254,2.54419,2.905155,0.13492075,0.76623106
-0.3353079,0.21434335,0.11258188,2.4946878,0.20858002,0.13741812,0.9567126
-0.26544884,-0.027093038,0.12995154,2.6578753,1.7558899,0.12004847,0.87894714
-0.22604674,0.19456747,0.024949253,1.9047173,1.5180566,0.22505075,1.008879
0.064560354,0.082195945,0.15132728,0.6784534,2.9844413,0.09867271,0.8417218
-0.36511722,-0.048846498,0.06398879,2.9698064,0.8285378,0.18601121,0.74970305
0.111099705,0.28252122,0.017421484,0.68192077,1.4751655,0.23257852,0.9314946
0.05848375,0.086081654,0.09558743,0.75847507,2.9926462,0.15441257,1.0088544
-0.3256133,-0.10995978,0.024196818,3.0648925,1.113487,0.22580318,0.7465918
-0.20469896,0.19816017,0.11834827,1.8187573,1.6218969,0.13165174,0.76508427
0.20818195,0.17731823,0.009888709,0.13101642,1.7074683,0.24011129,0.8712673
0.18806823,0.16718554,0.13943774,0.11938273,1.8640387,0.110562265,0.8625698
0.1908031,0.17066269,0.20576128,0.12824675,1.8333825,0.044238716,0.82264936
-0.13417637,0.0129100485,0.13983119,2.5162137,2.670487,0.110168815,1.0179557
-0.058426887,0.37486622,0.06391145,1.4784031,0.6667349,0.18608855,0.79673696
0.090713,0.11710042,0.0043534935,0.3314612,2.569522,0.2456465,0.9287523
0.0614594,0.3922196,0.017194033,1.3206687,0.2529441,0.23280597,0.64596707
-0.115090765,0.3819914,0.045974,1.8074032,0.14951201,0.204026,0.8379582
-0.15417239,-0.0971466,0.23460525,3.0661626,2.3330853,0.015394744,0.99227583
0.3038822,0.2093312,0.058041513,0.30142406,0.82004774,0.19195849,0.64291424
-0.22607313,0.14768168,0.11149916,1.9826921,1.7325819,0.13850082,0.64320385
-0.2592073,-0.03194786,0.07544769,2.6701267,1.7965888,0.1745523,0.8158815
0.1464253,0.32451832,0.040121213,0.7893702,0.9803883,0.20987879,0.55669177
0.18894331,0.35162336,0.19174016,1.0279021,0.13290974,0.058259845,0.82058066
-0.06038306,0.20943642,0.028563067,1.2129482,2.0942452,0.22143693,0.84046435
-0.26167288,-0.12976336,0.004230395,3.062635,1.5666465,0.2457696,0.82763565
-0.128158,0.19156314,0.21461603,1.5304785,2.0098183,0.035383984,0.99888694
-0.39754093,0.024918318,0.19141918,3.008059,0.18933558,0.058580816,0.9923091
-0.24392189,0.25659403,0.17978927,1.965624,1.0029175,0.070210725,0.7254134
0.0120322425,0.102031596,0.19296238,1.2751442,3.0198379,0.05703762,0.8222167
-0.24938099,0.27479103,0.12748209,2.0160272,0.7916393,0.12251792,0.73806906
-0.130454,-0.018653056,0.12578937,2.7693012,2.6946762,0.12421064,0.65123695
0.19607678,0.3050491,0.015898883,0.668993,0.9020356,0.23410112,0.9982165
-0.13792922,0.37489286,0.081677794,1.8831375,0.107244775,0.1683222,0.7367413
-0.17386901,0.010774617,0.019328892,2.4490457,2.3872368,0.23067111,0.80446184
-0.17868373,0.22851333,0.037096083,1.6910082,1.5821803,0.21290392,0.98308194
-0.30518588,0.12260978,0.15483806,2.3109121,1.2567029,0.09516194,1.0280042
0.05303918,0.24933589,0.08227119,0.7582374,1.8409843,0.16772881,0.92096686
0.15730378,0.28749347,0.123505205,0.61806786,1.2675434,0.12649478,0.7615184
0.12628636,0.14839308,0.2117517,0.22265866,2.2485993,0.038248308,0.71928746
-0.09397796,0.07316902,0.14087072,2.0522816,2.8059306,0.10912928,0.64044654
0.047868382,0.28946906,0.18560305,0.8703403,1.5563462,0.064396955,0.85007715
-0.07561281,0.06764007,0.01908584,2.2809715,3.0532498,0.23091416,0.7318934
-0.251081,0.08130841,0.0631073,2.2384517,1.7768824,0.1868927,0.666397
-0.26160106,-0.12562436,0.043996394,3.046113,1.5812417,0.2060036,0.9795673
-0.0149625745,0.12155057,0.15105525,1.2380654,2.7744431,0.09894474,0.91563666
0.047643695,0.39206877,0.15059137,1.3270061,0.32857114,0.099408634,0.8848139
-0.38756374,0.08175183,0.18963552,2.825553,0.28903216,0.060364477,0.92184466
0.06705587,0.27271104,0.2037096,0.76833695,1.6526504,0.046290405,0.80193657
0.03462516,0.24088752,0.07268371,0.8107497,1.9216048,0.1773163,0.8356061
0.08631389,0.09093679,0.018991798,0.33545643,2.7485259,0.2310082,0.5506571
-0.3896268,0.08020692,0.063592836,2.8573236,0.21693152,0.18640716,0.7699369
-0.06306495,0.36462894,0.02549614,1.4452554,0.8059596,0.22450386,0.8277083
-0.12071639,0.27311626,0.0330237,1.4615726,1.5152351,0.2169763,1.044813
0.29362985,0.2694479,0.20118248,0.67594385,0.17757195,0.048817515,0.6432537
0.28110564,0.2150697,0.16642341,0.28748882,1.003914,0.0835766,0.7835264
-0.12532128,0.076301545,0.19917658,2.0187752,2.5798008,0.050823405,0.5978191
0.19817527,0.3382541,0.11353657,0.88659114,0.41315877,0.13646345,0.5868679
-0.12575336,0.29186335,0.21292582,1.498356,1.3558364,0.037074186,0.66720194
-0.30431175,0.15823501,0.22591221,2.2574067,1.1204771,0.024087775,0.99838805
-0.025683748,0.26500216,0.023499295,1.0810604,1.7601143,0.2265007,0.9157564
0.08978923,0.05652188,0.1534504,0.30114505,2.9582639,0.096549585,0.8521806
-0.2085626,0.049090255,0.037979484,2.270096,2.1190805,0.21202052,0.667253
-0.1458424,-0.02607285,0.22524434,2.738175,2.5693142,0.024755653,0.6877903
-0.39158863,0.02436508,0.22858128,2.9282682,0.40491065,0.021418728,0.9470835
-0.24362111,0.11311761,0.024309382,2.124309,1.7430217,0.22569062,0.79828924
-0.38221198,-0.06070699,0.22313148,3.1024377,0.5283944,0.026868533,0.7284669
-0.39722782,-0.016522307,0.07049295,3.0978649,0.22776994,0.17950705,0.8524345
0.21028578,0.33586475,0.06975259,0.90565556,0.28258917,0.18024741,0.8835783
-0.11523526,0.16763756,0.054377586,1.5297116,2.1914654,0.19562241,0.60100764
0.25158638,0.20266363,0.1372698,0.21295875,1.3095927,0.112730205,0.6848388
-0.2058042,0.33569846,0.0033947527,1.9842261,0.3653906,0.24660525,0.73271513
0.12806205,0.2953428,0.21502087,0.69336456,1.3198059,0.034979135,0.5588618
-0.2597329,0.22108287,0.18498248,2.0253901,1.1397179,0.06501753,0.9061357
-0.26040015,-0.063643366,0.17979845,2.7978456,1.7469227,0.07020156,0.9278623
0.08402127,0.35748443,0.14339611,1.0298448,0.84366494,0.10660388,0.7217815
-0.2991266,-0.12801436,0.22804597,3.087229,1.2888851,0.021954041,0.70225495
-0.18273757,0.06702522,0.20049867,2.1470351,2.250027,0.049501315,0.6009804
-0.033033434,0.27638385,0.21875417,1.1238567,1.671242,0.03124584,0.90592164
-0.049534254,0.15218803,0.08423555,1.2759864,2.48455,0.16576445,0.74362123
-0.10603638,0.19731292,0.18235847,1.4290361,2.0536613,0.06764154,0.71752965
-0.28098124,0.28281355,0.14388981,2.28969,0.16880436,0.10611017,0.83989394
0.031416923,0.18232071,0.0605561,0.7607148,2.314423,0.1894439,0.7474425
-0.024239212,0.18091369,0.113239855,1.0660784,2.331046,0.13676013,0.58296674
-0.080961294,0.05888706,0.01729706,2.476106,3.1171408,0.23270294,0.6409805
-0.35252637,-0.07993685,0.21093342,3.029139,0.9161697,0.039066575,0.97287405
0.08206369,0.062203974,0.0023937821,0.46307307,3.0146177,0.24760622,0.6094406
-0.32633123,0.025273286,0.15120119,2.6110637,1.2712598,0.09879881,0.8251169
-0.27310997,0.27598673,0.0023241937,2.1640828,0.50169224,0.2476758,0.9688375
0.049046896,0.1786777,0.09869522,0.66329896,2.3125505,0.15130478,0.92927384
-0.12286524,0.17860119,0.08646262,1.5342178,2.102199,0.16353738,1.030061
-0.065248504,0.094252735,0.100146145,1.7922306,2.851162,0.14985384,0.8697237
-0.097621195,0.29699022,0.2101905,1.395855,1.4001955,0.039809495,1.0370467
0.03785573,0.16917802,0.092313245,0.7209296,2.3929446,0.15768676,0.9551729
0.25847098,0.17071643,0.2350066,0.08413301,1.4242544,0.0149934,0.57932544
-0.27914858,0.18512955,0.039849803,2.1254857,1.1997131,0.2101502,0.9807043
-0.13519718,0.31693798,0.036762163,1.5746446,1.10436,0.21323784,1.0350138
-0.112397596,0.38058892,0.06983042,1.7606679,0.25990283,0.18016958,0.7417006
0.12651847,0.21002936,0.117194146,0.4134271,1.9089469,0.13280585,0.7892778
-0.14351588,-0.10364424,0.044244796,3.1335518,2.3681083,0.2057552,0.78757423
-0.067818075,0.1968123,0.20978552,1.2602049,2.1598105,0.04021449,1.0327972
-0.09367774,0.38828495,0.18929377,1.7660235,0.11072619,0.06070622,0.91164124
-0.15151931,0.097560935,0.23833653,1.9333057,2.3466375,0.0116634555,0.78410697
-0.1666708,0.002318239,0.1134831,2.5067163,2.4385412,0.13651691,0.5265558
-0.18596765,-0.08866242,0.07312481,2.943564,2.1741412,0.17687519,0.9431875
-0.3098186,0.047436688,0.04051648,2.4991653,1.3933628,0.20948352,0.96330583
-0.19702327,0.34112087,0.036159754,1.9598757,0.36040348,0.21384025,0.65713775
-0.3836679,0.0042767604,0.12826931,2.9103851,0.59242123,0.12173068,0.68417317
0.1607589,0.3103191,0.042660385,0.7107117,1.0527103,0.20733961,0.8718915
0.011552284,0.3953601,0.18647832,1.4259224,0.30921006,0.06352168,0.9340813
0.2222472,0.32528442,0.1858171,0.83703053,0.359564,0.06418292,0.69785804
0.012012858,0.17159855,0.12143633,0.8727329,2.4020767,0.12856367,1.03251
0.34048915,0.14924783,0.08013579,0.124768704,0.78209746,0.16986421,0.94591194
0.0003276166,0.20227484,0.1861043,0.9257608,2.1991293,0.0638957,0.62683827
-0.29767522,0.059600674,0.20781553,2.4297833,1.4751468,0.04218448,0.77527213
-0.22015876,-0.10102306,0.14401469,2.953252,1.9294273,0.1059853,0.7379726
0.051457852,0.15461694,0.11801705,0.6346389,2.4643056,0.13198297,0.650151
-0.14847627,0.16719575,0.11491868,1.6618158,2.05632,0.1350813,0.7639873
0.24186836,0.17334874,0.158389,0.09419227,1.5234439,0.091611005,0.78204596
0.06577287,0.19692822,0.19429806,0.6058833,2.1634643,0.055701934,0.70080143
0.15657718,0.33734402,0.118290305,0.84863704,0.780021,0.1317097,0.6689047
0.026594581,0.2682027,0.06956495,0.8908661,1.7363521,0.18043505,0.66082925
-0.22534966,0.022681436,0.027357817,2.4081779,2.036861,0.22264218,0.8107257
-0.38893133,0.088484935,0.08503841,2.8596845,0.15531893,0.16496159,0.56042504
-0.3038059,0.18764937,0.14460227,2.2349048,0.9681749,0.105397746,1.0071396
-0.31988508,-0.10704108,0.18907776,3.0413601,1.1768992,0.060922228,0.9284594
0.13986722,0.34049302,0.2102426,0.8749911,0.83211815,0.0397574,1.0455604
-0.16139962,0.1904635,0.18977797,1.6639599,1.8779193,0.060222037,0.9074403
0.3040709,0.15989992,0.13833863,0.08131559,1.1147953,0.11166138,0.93947387
-0.11307146,0.23545545,0.0282422,1.4244424,1.7963789,0.2217578,0.8775772
-0.34991154,-0.028632171,0.045822993,2.8469348,1.0354894,0.204177,0.7448189
-0.11793443,0.21537554,0.004306048,1.4569952,1.906462,0.24569395,0.7864587
-0.0646228,0.35225546,0.1958,1.4030373,0.95599043,0.0542,0.93578064
-0.018384991,0.35002866,0.09395024,1.2448817,1.0416758,0.15604976,0.8300896
-0.01056357,0.1112268,0.04657413,1.3158095,2.8835583,0.20342587,0.8491825
0.14307773,0.3316048,0.01565352,0.82667184,0.9200589,0.23434648,0.83944666
0.2573789,0.18573368,0.093003005,0.14477319,1.3593454,0.156997,0.8560728
-0.27093756,-0.08840593,0.13446134,2.9035115,1.6211809,0.11553866,0.97051245
-0.08691879,0.20270184,0.20988348,1.3387918,2.0768864,0.040116515,0.6929546
0.1542048,0.22260626,0.21408,0.3859896,1.7269952,0.03591998,0.9848307
0.1905013,0.3387239,0.112778455,0.8743408,0.49424255,0.13722156,0.6620234
0.05523827,0.116121314,0.08138801,0.6304008,2.7210338,0.16861199,0.8282957
-0.3198948,0.14230657,0.10752913,2.3432097,1.0459062,0.14247087,1.0380228
0.0072695003,0.20145494,0.019096449,0.8912674,2.2037234,0.23090355,0.7488102
-0.33597186,-0.046918906,0.14395747,2.8633044,1.1581377,0.10604252,0.85213673
-0.058804054,0.3340785,0.14339477,1.3279305,1.1583141,0.106605224,0.8389747
0.26214868,0.293547,0.21404439,0.7031441,0.37120706,0.0359556,1.0429355
-0.12076362,0.14804856,0.23493552,1.612935,2.2739635,0.015064469,0.7470885
0.20466785,0.23076713,0.013103083,0.34251982,1.4351486,0.23689692,0.97539806
0.11184773,0.3591643,0.21818888,1.0036249,0.7174995,0.03181112,0.65629447
-0.26650476,0.27221805,0.054040015,2.108008,0.6406632,0.19595999,0.69135934
-0.3196576,-0.10314971,0.14135611,3.026101,1.1907706,0.10864389,0.93974215
-0.13043706,-0.0049457727,0.033071086,2.6719534,2.7049015,0.21692891,0.53786093
-0.34031245,0.1552496,0.034862697,2.4369557,0.7492498,0.2151373,0.98909676
-0.10487786,0.18797824,0.094612,1.4398158,2.1124232,0.155388,0.9004258
-0.22668189,-0.026074633,0.16019928,2.624305,2.0254364,0.08980071,0.7956951
-0.1109252,0.38068473,0.08055721,1.7522054,0.27286303,0.16944279,0.6148177
-0.098854885,0.034982435,0.103667796,2.5669696,2.9784343,0.1463322,1.0046084
-0.086759254,0.121909276,0.060134217,1.6046754,2.5585887,0.18986578,0.5672305
0.24792841,0.22616412,0.07223597,0.31095657,1.1936707,0.17776403,0.7366823
-0.042790208,0.1488921,0.012466162,1.2522435,2.520658,0.23753384,0.8962467
-0.1575447,0.08039692,0.10366693,2.0363774,2.3691573,0.14633308,0.54962116
0.39890015,0.021094209,0.22552696,0.012495053,0.10759681,0.024473041,0.9836823
-0.026704056,0.38825667,0.093856305,1.4598464,0.4819679,0.1561437,0.78677374
0.31736594,0.24311922,0.092221305,0.6283043,0.06771986,0.1577787,0.7894025
0.11168858,0.36073545,0.1517528,1.0133492,0.69499236,0.098247215,1.0129864
0.28339309,0.22003624,0.15818238,0.31364515,0.9483378,0.09181761,1.0253606
-0.08288717,0.11094329,0.13190845,1.6665177,2.641665,0.118091546,0.74444175
-0.33850503,0.11416144,0.048633873,2.4635382,0.9664231,0.20136613,1.014417
-0.14347272,0.050705537,0.21299627,2.2103128,2.5402799,0.037003722,1.0269332
0.053245693,0.15550715,0.082540706,0.6236117,2.4545085,0.1674593,0.8045543
-0.16234817,0.3655272,0.005393371,1.9776545,0.029650096,0.24460663,0.7685245
-0.26584136,-0.10698028,0.1689151,2.9737425,1.6092535,0.081084915,0.9492605
-0.07006807,0.37828857,0.10492185,1.5408813,0.573224,0.14507814,0.5248121
0.30002597,0.25837865,0.11383635,0.60083646,0.29431403,0.13616365,0.64127064
-0.04175402,0.3911615,0.22338697,1.5365306,0.37635747,0.026613016,0.75515974
-0.08389759,0.10059704,0.16103089,1.7558588,2.701125,0.088969104,1.0344467
0.099866696,0.19032204,0.2279577,0.4475299,2.114593,0.022042317,1.0217814
-0.0044902046,0.16593875,0.11421946,0.97793466,2.4432707,0.13578054,0.68012005
0.0055776434,0.35566494,0.04662144,1.1963198,0.9839768,0.20337856,0.97660494
-0.31445032,-0.11616284,0.15617588,3.0657563,1.197195,0.0938241,0.65398425
-0.11765149,0.20819654,0.129877,1.4633237,1.9506999,0.120123,0.6162337
-0.17854258,0.2379527,0.21598518,1.6866616,1.5241268,0.034014825,0.71419173
0.018920964,0.39945638,0.103312135,1.5065153,0.045201313,0.14668787,0.85728705
-0.10347878,0.3007375,0.11712402,1.4235533,1.353751,0.13287598,0.85212827
0.07750381,0.2998646,0.051092908,0.81818926,1.4246012,0.19890709,0.7086312
-0.016767561,0.39899617,0.21134248,1.5685885,0.11792927,0.038657524,0.7602062
0.04613282,0.08912247,0.14567682,1.028048,3.0980601,0.10432317,0.566932
-0.38552982,0.00955944,0.020676777,2.9102287,0.5554533,0.22932322,0.7588154
-0.12576146,0.37966993,0.011109605,1.8792359,0.030466897,0.2388904,0.7824534
0.22690189,0.3178916,0.09816988,0.783112,0.44981572,0.15183012,0.53822106
-0.16378361,-0.035976574,0.015989214,2.7353673,2.4316635,0.23401079,1.0185094
0.16699232,0.29675177,0.046492144,0.64533556,1.1454451,0.20350786,0.9529264
-0.34445804,-0.10809012,0.10274926,3.1083033,0.9217036,0.14725073,0.7765099
-0.34518486,0.13429312,0.011362746,2.4754386,0.8012215,0.23863725,0.7078938
-0.11818808,0.039216015,0.2398515,2.3510478,2.7560177,0.010148487,0.83417535
0.07779993,0.16578142,0.017237261,0.493713,2.3270242,0.23276274,0.7021897
0.2618027,0.26490724,0.026534572,0.5063901,0.7724255,0.22346543,0.74298346
0.08112702,0.08028734,0.041327015,0.401585,2.8564847,0.20867299,0.7570598
-0.18460472,0.19116876,0.0040168464,1.7516035,1.7636644,0.24598315,0.9372396
-0.21229646,0.19314077,0.08135612,1.8538437,1.6058282,0.16864388,0.5919913
-0.19696501,0.014949886,0.10610768,2.4224384,2.2307544,0.1438923,0.9373545
0.099640384,0.38650846,0.21987355,1.2678705,0.13505922,0.030126452,1.0322237
0.13790093,0.36652386,0.002574563,1.052667,0.42407736,0.24742544,0.60033
-0.10524443,0.0051195826,0.13523704,2.847319,2.9699097,0.11476296,0.9378428
-0.37754783,0.13089938,0.18423063,2.7730446,0.09284142,0.065769374,0.81944966
-0.24368495,0.30247185,0.21881229,2.0632598,0.49852768,0.031187706,1.0362968
0.26546162,0.29912248,0.067285314,0.8304727,0.038603064,0.18271469,0.65077794
0.062133446,0.34698674,0.009229839,1.0225891,1.0198761,0.24077016,0.88502616
-0.33292595,-0.11700473,0.033019617,3.1099658,1.0156543,0.21698038,0.5729565
-0.28260973,0.01770437,0.11551872,2.5220373,1.6350844,0.13448127,1.0083743
-0.15806058,0.32630712,0.18618539,1.6911075,0.9027419,0.06381461,0.8278178
-0.01920722,0.1764469,0.22022209,1.0453018,2.364993,0.029777907,0.60946923
-0.3535057,-0.053669926,0.23826805,2.9407544,0.9627198,0.011731949,0.97270167
-0.033792775,0.28837803,0.045650095,1.1445789,1.5800784,0.2043499,0.87279266
0.19868675,0.15705687,0.003730759,0.06373473,1.8526009,0.24626924,0.77027154
-0.10559217,0.016336704,0.07577664,2.7130785,2.9469252,0.17422336,0.5434187
-0.11618504,-0.023488166,0.084027216,2.918341,2.8114347,0.16597278,0.7638425
0.10951015,0.21806371,0.16168717,0.48884854,1.9170858,0.08831282,1.0200033
0.199473,0.14245132,0.1225324,0.0048652207,1.9094758,0.12746759,0.786085
-0.08526073,0.17737728,0.2230373,1.3755361,2.235601,0.026962705,0.841743
0.08817722,0.20318535,0.13018814,0.524833,2.0705466,0.11981188,0.81862056
-0.3385137,0.11943671,0.21657583,2.4565718,0.9462177,0.033424184,0.6632701
-0.38953233,0.071317405,0.043902025,2.8511958,0.2921681,0.20609798,0.69295746
-0.13280652,0.14956696,0.16230753,1.6534073,2.2141664,0.08769246,0.6050608
-0.1402971,0.06611283,0.075287074,2.102406,2.5194142,0.17471293,0.7762792
-0.14323966,0.13611609,0.081758246,1.7382851,2.2303073,0.16824175,0.6556357
-0.31697667,-0.013378156,0.1673409,2.7030866,1.3605417,0.082659096,0.70641243
-0.17522217,0.32978994,0.20754942,1.779405,0.7580335,0.042450592,0.93138707
-0.38382083,0.112597175,0.024505973,2.8526466,0.00958195,0.22549403,0.6315498
-0.052958265,0.08779986,0.19504169,1.9418232,3.0245192,0.0549583,0.67775965
-0.23879546,0.3006167,0.16670439,2.0235438,0.5882455,0.0832956,0.5659342
-0.1049174,0.108049005,0.08786096,1.754117,2.5515254,0.16213904,0.73880565
-0.112603776,-0.041635208,0.18528193,3.0598104,2.7968385,0.064718075,0.9351573
-0.060243096,0.21208872,0.10696283,1.2104199,2.077375,0.14303719,0.8999834
0.17697223,0.3243332,0.18843713,0.7717594,0.81369704,0.061562873,0.61588824
0.013389013,0.23918031,0.0858413,0.89347285,1.947847,0.1641587,0.83500624
-0.12324158,-0.007502704,0.023161575,2.7397425,2.7653985,0.22683842,0.94833994
-0.13581203,0.19333042,0.18042678,1.5584801,1.9703919,0.06957323,0.7897862
-0.0888866,0.3860596,0.021785587,1.6898857,0.2865035,0.22821441,0.72737664
-0.17792311,-0.04934392,0.18517968,2.7728975,2.316897,0.06482032,0.8621309
0.14374693,0.34163612,0.0819076,0.87865645,0.7976661,0.1680924,0.91342545
0.21343794,0.30486,0.029375061,0.67358947,0.7766411,0.22062494,0.6891549
0.3264067,0.2264887,0.050636336,0.5164969,0.24066664,0.19936366,0.9739945
-0.3893993,-0.05191834,0.10560998,3.1279478,0.39143008,0.14439003,0.83631885
-0.17225829,0.17871669,0.23084712,1.7262013,1.8879173,0.019152869,0.53372324
0.020408396,0.27163875,0.11091003,0.9195159,1.7152432,0.13908999,0.7479758
0.1251849,0.08369704,0.20044625,0.0020103538,2.5516644,0.049553744,0.84755635
0.07798156,0.104942404,0.02341272,0.42301637,2.7031474,0.22658728,0.6485877
-0.34001845,-0.05977257,0.23660892,2.9185226,1.097521,0.01339107,0.74303895
0.1335964,0.2074073,0.09681088,0.38514733,1.898415,0.15318912,0.6699053
-0.04059162,0.2232803,0.18569958,1.1178651,2.033806,0.064300425,0.8930331
0.08400756,0.1355092,0.17709625,0.40757787,2.488815,0.07290376,0.5668779
-0.20814952,0.17121084,0.20862213,1.8721629,1.73636,0.04137788,1.0155478
0.00036090103,0.1432,0.15099072,1.004154,2.6058993,0.09900928,0.96047336
0.21292801,0.3259161,0.21795347,0.81356525,0.4789874,0.032046527,0.6517545
0.04043129,0.18466921,0.19920942,0.7138769,2.2874093,0.050790578,0.7410294
0.07567259,0.34812516,0.13469914,1.0000936,0.9777379,0.115300864,0.9298533
0.20833158,0.3379063,0.03830482,0.92300105,0.25457922,0.21169518,0.6332696
-0.31134063,-0.002758353,0.13418645,2.6547792,1.4109079,0.11581355,1.030946
-0.13263007,0.37625763,0.2350277,1.8535681,0.14975882,0.014972314,0.5405069
0.10459478,0.18364967,0.07015881,0.4116115,2.1385856,0.17984119,0.92105794
0.11650558,0.10337792,0.013619602,0.125408,2.5147085,0.2363804,0.88815844
0.20498978,0.3411048,0.0013598204,0.95151603,0.20865454,0.24864018,0.81108266
-0.22133628,0.17763734,0.039433077,1.9095148,1.6302344,0.21056692,0.5280891
-0.32273468,0.21574126,0.008695662,2.3648968,0.5032362,0.24130434,0.5810803
-0.062888436,0.20937914,0.080100045,1.2243841,2.0898654,0.16989996,0.8729683
-0.1478592,0.17829348,0.20076689,1.6341857,2.0020256,0.049233094,0.7699305
-0.08699605,0.077615514,0.21769127,2.0087671,2.8308287,0.032308742,0.6820564
0.2606742,0.26731864,0.19012916,0.5178337,0.7590782,0.059870847,0.7454431
-0.2792754,0.17193791,0.09595324,2.1383724,1.2653015,0.15404676,0.72350144
0.21114105,0.15979934,0.11474565,0.05924739,1.7705706,0.13525434,0.60760856
0.18485759,0.14987965,0.15302074,0.058270488,1.9586295,0.09697927,0.8378302
-0.027603082,0.3354528,0.16812754,1.2274481,1.184018,0.081872456,1.0369668
0.27879024,0.1891815,0.15270653,0.17179611,1.1808037,0.09729345,0.6932526
-0.091284074,0.05293252,0.021031752,2.3672178,2.9674273,0.22896825,0.6580038
0.008532299,0.20280698,0.055586904,0.88539547,2.1943867,0.1944131,0.5658957
0.14568534,0.33818787,0.13168016,0.858613,0.8303692,0.11831984,0.69336885
0.2203706,0.2366164,0.14774224,0.35655636,1.3070763,0.10225774,0.805495
0.10540615,0.35225636,0.012858048,0.9720811,0.8375749,0.23714195,0.7099557
-0.35060722,0.16208787,0.17202032,2.506399,0.543368,0.07797968,0.8919294
-0.17252374,0.35314143,0.027231202,1.8809434,0.3862965,0.2227688,0.7141272
-0.14645782,0.281902,0.028351218,1.5703545,1.3569211,0.22164878,0.8487735
-0.30579227,0.12891941,0.0003556162,2.3026834,1.2291325,0.24964438,0.8872789
-0.30868855,0.11052635,0.21933866,2.3461645,1.266038,0.030661348,0.9745847
0.393618,0.071083516,0.10860154,0.17195435,0.017893571,0.14139846,0.7347934
0.07673438,0.094677135,0.10789919,0.43908647,2.7799237,0.14210081,0.66406757
-0.21241008,-0.01705806,0.21369457,2.5809135,2.1268985,0.03630543,0.7421246
0.33584344,0.17260382,0.098367065,0.21738318,0.6954401,0.15163293,0.8579278
0.0828852,0.34281838,0.22247434,0.96326524,1.0177776,0.027525654,0.6235487
-0.124943554,0.25526124,0.05248411,1.4709694,1.6272368,0.19751589,0.95931834
-0.22922488,-0.09950498,0.20879039,2.9416173,1.8762537,0.04120961,0.7113748
0.2354204,0.19650641,0.05716084,0.1885156,1.4500021,0.19283916,0.8153542
-0.09604046,0.05484654,0.05756849,2.2880955,2.897021,0.19243151,0.7309612
-0.147413,-0.07685789,0.20905799,3.0019002,2.441574,0.040942006,0.8230201
-0.21746711,0.038737107,0.0044783056,2.3284266,2.0746071,0.2455217,0.6135933
-0.028987419,0.0961552,0.1952573,1.7919909,3.093673,0.054742694,0.64439666
-0.17646027,-0.022686256,0.02556485,2.63515,2.3621347,0.22443515,0.7399329
-0.3376004,0.21025167,0.18918794,2.5019093,0.22076179,0.06081205,0.82736963
0.16204695,0.24651563,0.16477397,0.45608965,1.5437373,0.085226014,1.0442022
-0.036488816,0.21137953,0.096960396,1.1015098,2.1174483,0.1530396,1.0376476
-0.09629957,0.13165262,0.20143315,1.5871737,2.4632063,0.048566863,0.5965405
-0.14913449,0.025363704,0.18077025,2.383934,2.5466983,0.06922975,0.99512494
-0.2635073,0.27176207,0.062129468,2.0887706,0.6805772,0.18787053,1.0457094
-0.00465501,0.12060119,0.15704101,1.1681565,2.790844,0.09295898,0.5396757
0.26613092,0.22797373,0.0065009147,0.32962126,1.0426081,0.24349909,0.8954158
-0.16200504,-0.07181704,0.12170619,2.9251952,2.3668802,0.12829381,0.612411
0.30346823,0.17481914,0.1729928,0.14319015,1.0448141,0.0770072,1.0210203
-0.03375212,0.31307203,0.09823385,1.1913867,1.3809474,0.15176615,1.00031
-0.07807299,0.15452467,0.20278898,1.4091659,2.3945327,0.047211036,0.5359737
-0.07347275,0.17368415,0.044829577,1.3297985,2.290472,0.20517042,0.88085437
-0.3768295,0.053225584,0.093014956,2.761329,0.64719385,0.15698504,1.0032177
0.057525754,0.123672724,0.21720418,0.59855586,2.6578875,0.0327958,0.9556809
-0.095408365,0.04869794,0.13297614,2.3897228,2.9429905,0.11702387,0.7710029
0.070547864,0.0752442,0.12415424,0.6270615,3.0109937,0.12584578,0.71735686
-0.11655001,0.12939748,0.18086794,1.6734076,2.3876052,0.06913207,0.57692534
-0.056076273,0.21817489,0.107926935,1.1883807,2.0451183,0.14207307,0.715755
-0.20027664,0.23332572,0.027016804,1.7750793,1.4430944,0.2229832,0.63156265
-0.25576857,-0.135881,0.03571324,3.0855937,1.5857137,0.21428676,0.890802
0.081513,0.103100404,0.16200921,0.38935456,2.697527,0.08799078,0.6093079
-0.24163413,0.068269946,0.18035561,2.2582374,1.8678409,0.069644384,0.6623945
-0.39223772,0.07841906,0.102838844,2.9441273,0.00037207274,0.14716116,0.7906873
0.1113941,0.15896104,0.22777236,0.31665376,2.253599,0.02222764,0.7775948
-0.046365436,0.15774992,0.14590475,1.2392805,2.4541469,0.104095265,0.5431892
-0.03591045,0.11338363,0.18912053,1.4512329,2.8075597,0.06087946,1.0060259
