X,Y,Z,roll,pitch,yaw,Theta1,Theta2,d3,Theta4
0.157299209000875,0.307511057752841,0.205943883473506,1.7255689780988337,-8.764813560053402e-18,3.141592653589793,0.7014896138808946,1.0957107399812354,0.04405611652649449,0.07163137576329622
0.101474297256486,0.376383805882957,0.194901907054292,1.3432939698097552,-3.1150452479591185e-17,3.141592653589793,1.1332630590665647,0.46721963171549713,0.05509809294570852,0.25718872097230655
0.156648007893488,0.176780709725540,0.204905489581214,2.069270541686594,-1.4965656217116197e-17,3.141592653589793,0.22093208492084046,1.9708485369976865,0.045094510418786024,0.12251008023193262
-0.289644115113436,0.268354429908097,0.229977495460478,2.1410948732802018,-5.4478625037256404e-17,3.141592653589793,2.27024212093617,0.33186145619047647,0.02002250453952187,0.4610087038464449
-0.294756745475134,0.200923547840327,0.232795028502853,2.4589464831877774,-7.906921586843447e-17,3.141592653589793,2.1884671021696604,0.9723524322083372,0.017204971497147163,0.7018730511902199
0.132052061292019,0.204353106160218,0.204684293702464,1.5603047650166517,-8.270715653122456e-17,3.141592653589793,0.3797517978098928,1.9219991745504186,0.04531570629753564,0.7414462073436598
0.208404709974831,0.340969908874996,0.189804406643202,0.2253853628699831,-9.227676928816267e-17,3.141592653589793,0.9882395687376871,0.09051081270673776,0.060195593356797854,0.8533650185744418
-0.276441878327998,0.0472631741643513,0.244222289650030,3.02943262056854,-1.0538266003401515e-16,3.141592653589793,2.4101998053297295,1.6555120246550878,0.00577771034997041,1.0362792094162772
0.241800180264202,0.191592106456656,0.214531923038939,0.8670300393268808,-8.213474473488988e-17,3.141592653589793,0.16744480978348325,1.4347118588020036,0.03546807696106118,0.735126629258606
-0.260452661295211,0.163001852237818,0.228933641244355,-2.7793744897592143,-2.208049195827417e-18,3.141592653589793,2.0767791496845525,1.4450627347218243,0.021066358755645106,0.018031066986004565
-0.270398558997607,0.0390922580401351,0.238828671700136,-3.0586987216850976,-9.653059580922588e-17,3.141592653589793,2.4230929672709665,1.7093244910351553,0.011171328299863665,0.9079308728116329
0.122101843316625,0.369316209576247,0.234108499713192,1.130154060535603,-5.065720409558284e-17,3.141592653589793,1.0702597903211073,0.48635097965506136,0.01589150028680837,0.42645670944056563
-0.388723706367372,-0.0372616855508205,0.221487406635032,-2.7920210116792505,-3.539051032534971e-18,3.141592653589793,3.0688734670548765,0.4511933970260537,0.0285125933649677,0.02890256858059419
-0.202321925932064,0.332417780715389,0.190611861114732,1.5025256142232324,-9.726503332837054e-17,3.141592653589793,1.9377037797653647,0.4825599157337082,0.05938813888526796,0.9177380812758407
-0.0795015082093682,0.291671551475013,0.172236357927730,1.5328434283773298,-1.1705309803952577e-16,3.141592653589793,1.3197942408461394,1.4854556581074223,0.07776364207226956,1.272406470576232
-0.0924417821592227,0.211764643066520,0.246179351911608,2.207754276339728,-1.1183385667103773e-16,3.141592653589793,1.3529431486555465,2.0058620888669947,0.003820648088391669,1.1510509611828132
-0.280531224291299,0.200176369758641,0.204641003850210,2.0908260537122847,-1.1104940198162866e-16,3.141592653589793,2.1226687533395303,1.1037570423639844,0.04535899614979042,1.13559974199123
-0.253385085476011,0.116999909309213,0.240972358223857,-2.7858685859630494,-3.7690436530600675e-17,3.141592653589793,2.144461670194971,1.6656989820711587,0.009027641776143503,0.31284393104959246
-0.309961078226056,0.199551125162906,0.222865167750574,2.8499730617907963,-2.9232912169429343e-17,3.141592653589793,2.266091190633857,0.8249137912007647,0.02713483224942558,0.2410319200438253
0.296299216972662,0.215730955970784,0.203366762842680,0.005377857997498975,-1.1244750096529232e-16,3.141592653589793,0.3159625854446365,0.8529363460610732,0.046633237157320304,1.1635210735082107
-0.222620844921727,-0.0508130082689745,0.213554811571823,-2.1535614001085817,-7.204874748205779e-17,3.141592653589793,2.734319226494732,2.0242876566822687,0.03644518842817735,0.6289829761059961
0.0137168178562916,0.269366402641391,0.177212706400740,1.470615139998797,-1.1429405184020782e-16,3.141592653589793,0.9391465485014981,1.7349132668048874,0.07278729359926048,1.2034446753075887
0.257286104660360,0.202677086044499,0.174862709405730,1.3234308882949133,-1.9564689623886156e-17,3.141592653589793,0.21461722453219806,1.2692589753577355,0.07513729059427028,0.16044531159502032
-0.366344566769172,-0.0762826588299270,0.197665026532875,-2.6579785627371533,-2.3473757617488707e-17,3.141592653589793,3.0710309634414727,0.7470471174088079,0.052334973467124825,0.19287133640784773
-0.296536158068901,-0.111705476143426,0.175065775208454,2.9564255873622396,-1.2121093906179745e-16,3.141592653589793,3.0201769883405425,1.363831191837643,0.0749342247915459,1.4275825928159458
-0.0982631918435968,0.217392252874181,0.193502620124611,2.9079004736070084,-4.989344885999538e-17,3.141592653589793,1.3729005293344982,1.9546171825957477,0.05649737987538861,0.4196172383232375
0.157365518118012,0.273815957106606,0.184237774698641,0.5116006283418333,-1.2118559672529026e-16,3.141592653589793,0.5647528060506597,1.372987735773799,0.06576222530135939,1.4261399134826254
-0.197367364021273,0.341657626331324,0.227468304549257,1.3841424009600318,-9.7725884479417e-17,3.141592653589793,1.967189046687595,0.3409100054475596,0.022531695450742607,0.9239566511751227
0.326153543222959,0.204911291132064,0.249841247916337,-0.4927611828113212,-1.2085175675716201e-16,3.141592653589793,0.35107112352368564,0.5644861483568651,0.00015875208366297855,1.408318454691872
-0.376122878399889,-0.0167985119050488,0.216193515931465,2.5825522472021407,-1.0639539067704971e-16,3.141592653589793,2.922709908172982,0.7125843244905172,0.03380648406853538,1.0527419854613582
-0.233613184775744,0.210561238004034,0.209434975679602,2.307082919320369,-1.0287899729611283e-16,3.141592653589793,1.920262668710687,1.3842339070941685,0.040565024320397644,0.9974136564844865
0.132189426735994,0.191959636179997,0.247325478853931,2.179858712573565,-1.8589194804861978e-17,3.141592653589793,0.3400499205598197,1.9921901200945915,0.002674521146068889,0.15238132808084623
-0.325974451470285,0.00784691919563223,0.193987883682649,3.0789572764286954,-9.315536380714683e-17,3.141592653589793,2.660761744867189,1.2825421191482742,0.056012116317351146,0.8643465875867682
-0.316412384687322,0.0365876745910121,0.234201825154483,2.6839509919851885,-1.1478322326255967e-16,3.141592653589793,2.5490927256539466,1.3495906632043577,0.015798174845517005,1.214732396873116
-0.0269883217172851,0.261945086287314,0.222696148388495,1.3372536568165894,-1.2234426654443817e-16,3.141592653589793,1.0826060890007116,1.7810950286025202,0.027303851611504542,1.5264474607866425
0.123209429382663,0.295280125454135,0.239011428688064,1.8357268016012194,-2.4721074660074377e-17,3.141592653589793,0.7019247079104974,1.337061692613546,0.010988571311936408,0.20325959892282414
-0.252136112347212,0.162916012239917,0.242040962288961,2.641421279806676,-9.64736185706109e-17,3.141592653589793,2.0460430507334295,1.5025534209377867,0.007959037711039247,0.9071751918645402
0.0641277088043488,0.391026223604597,0.208590891299842,1.483756713915969,-1.2429474964462422e-17,3.141592653589793,1.3022932870608808,0.28313285562710694,0.04140910870015809,0.10166942877201873
-0.386210535777833,0.0968461674366364,0.180971713528928,1.8596035119277121,-1.1227547261817962e-16,3.141592653589793,2.8218037505152855,0.19778899286090218,0.06902828647107179,1.1599892314484757
0.245152874291099,0.237594257743194,0.172387946216379,1.1082426738840323,-4.63452676078227e-17,3.141592653589793,0.3597485691083187,1.1366021278334684,0.07761205378362138,0.3881080230577548
-0.205464344201993,0.265858004076625,0.222680597754778,2.8062355398450065,-2.251787762058208e-17,3.141592653589793,1.8014701651697467,1.1896899797232396,0.027319402245221672,0.18492460504797997
-0.180480966287672,0.283456357005695,0.176836818821640,1.9159944166895373,-1.0197510307649033e-16,3.141592653589793,1.7106086396893334,1.189333579724491,0.07316318117836021,0.9839478027242871
-0.0514546356031345,0.389571945582097,0.218897670086851,1.0458407655520159,-9.589955822734913e-17,3.141592653589793,1.557048441475097,0.3883941195699755,0.03110232991314948,0.8996017954930565
-0.216403404732206,0.0484812849575738,0.234656911845125,-2.9867471118639477,-1.0665991580076967e-16,3.141592653589793,2.2848548593240143,2.068704134355268,0.015343088154875036,1.0571207983636435
-0.0656562642132106,0.313606616913987,0.249522370763841,1.4860512271945459,-1.1187409968840996e-16,3.141592653589793,1.3048096605977442,1.333099605273396,0.0004776292361592116,1.1518580386765944
-0.347791213501530,0.196713780471498,0.221492594861321,2.3405801676190587,-4.1560098537194576e-17,3.141592653589793,2.590872890768329,0.09594792307286693,0.028507405138678603,0.34624064622213707
-0.203296310488223,0.342703680796702,0.222873568049593,1.1848886732444588,-1.0527067089149344e-16,3.141592653589793,2.038404390105624,0.18097112278349756,0.027126431950407443,1.0344868396446631
-0.363945380103120,0.147467689627082,0.248829370487705,2.657007044751396,-4.1713415991774375e-17,3.141592653589793,2.60882483726934,0.3957540887557894,0.0011706295122954468,0.34757188127373306
-0.309053542176258,0.253935353991686,0.194806334279892,2.1295915479361893,-3.963066062976846e-17,3.141592653589793,2.45057843425144,0.008554263121202573,0.0551936657201081,0.3295411494364531
-0.275395077722582,-0.00905313478442481,0.174679943580585,-2.7646113621254256,-8.587367905988609e-17,3.141592653589793,2.603568220173764,1.6921015000367219,0.07532005641941548,0.7770957751563253
-0.134765295515217,0.237008542926826,0.205215893688647,1.9181001688796804,-1.1823826949682065e-16,3.141592653589793,1.5119300698572715,1.71348355375049,0.044784106311353475,1.3073134547280811
-0.221059825929155,0.299252443655521,0.186809405191445,1.7853478130675613,-9.690030231877642e-17,3.141592653589793,1.9201158206641677,0.778084132976955,0.06319059480855468,0.9128521405735615
-0.248062618003925,0.312855580600078,0.234858792241301,1.6939435719901579,-7.170033654665107e-17,3.141592653589793,2.194289988021023,0.12512274265366163,0.01514120775869853,0.6254691586845269
-0.311324731519347,0.135143287267543,0.230743501269096,2.043426140551009,-1.2122959244592575e-16,3.141592653589793,2.31551954275608,1.156560374052047,0.019256498730903866,1.4286537762571183
0.365096877973032,0.115023237977067,0.233950735314416,0.11501195970740274,-6.63906416999595e-17,3.141592653589793,0.07919318902003547,0.6087776071081739,0.01604926468558385,0.5729588364208066
-0.305174048195001,-0.0432725008135328,0.238820879505833,-2.361615881936288,-3.5559616044220283e-17,3.141592653589793,2.7791641955454334,1.4370148381022831,0.011179120494166755,0.2946096084044182
0.377776937116772,0.106591331024192,0.235681255454543,0.03549781850855309,-5.765604211891095e-17,3.141592653589793,0.12560828778398797,0.4000838255559871,0.014318744545457087,0.4901942948314219
-0.238614822771358,0.182177093798006,0.239540921259136,2.619962013861366,-9.201449018850933e-17,3.141592653589793,1.9676728925856681,1.50240265647402,0.01045907874086435,0.8501135351983223
-0.362907270596962,0.0869785742956234,0.205164601401050,2.566196288609426,-8.961273736213362e-17,3.141592653589793,2.625221642312881,0.7618511694657906,0.044835398598950124,0.8208765231692454
-0.182333099440735,0.167783788291019,0.227881761628686,2.889297434399363,-8.675603131461443e-17,3.141592653589793,1.7856025848483474,1.8909473178994038,0.02211823837131377,0.7872524683483882
0.399415862695110,0.0132284701010677,0.224756332667285,-0.842153965046443,-9.820197481337556e-17,3.141592653589793,1.3979795535161238e-05,0.08826714721427013,0.02524366733271514,0.9304350920562483
0.342209248202631,0.139207147879667,0.188281279578541,0.8922193099244825,-1.0513080826869263e-18,3.141592653589793,0.08664109115262843,0.8141629061817016,0.061718720421458644,0.008584687409847403
-0.293103374051208,-0.00318229872970168,0.191435767304499,2.9446898900629086,-1.1538613493688703e-16,3.141592653589793,2.615291616983039,1.5585331540247374,0.05856423269550139,1.229134880944868
-0.327118713901345,-0.0652321937217246,0.237801311792159,2.9959620106980225,-1.1026908609782521e-16,3.141592653589793,2.903629551797213,1.2130559504916416,0.012198688207841306,1.1207234915908317
-0.0418253129621787,0.245107127820942,0.182749535340365,1.9065998723559339,-1.0953066690473026e-16,3.141592653589793,1.128744341563514,1.8849116344613128,0.06725046465963554,1.107056103668893
0.285864251132910,0.236128724566898,0.218191076289631,-0.15931312394331365,-1.195544612495887e-16,3.141592653589793,0.39717839411730493,0.7958627842211728,0.031808923710368704,1.3523543022817914
-0.350133220924306,-0.0307977309864144,0.205581455680659,-2.4660093191218126,-8.372497505379986e-18,3.141592653589793,2.8545132369436783,1.0310827513766414,0.044418544319341384,0.06842000026254612
0.170262610431793,0.269081525293099,0.212710642506100,1.7719127720196037,-1.314240176052933e-17,3.141592653589793,0.5290082960670321,1.3504273925581214,0.03728935749390007,0.10752291660554993
