x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6
0.12270029,0.14679842,0.28610766,0.114911206,-0.04031605,-0.18124014,0.20466492,-0.12525587,-0.07240066,-0.66213167,0.16994956,0.26359126
0.29695484,0.0858254,0.1896265,0.0058420966,0.34384027,-1.0139481,-0.14621085,0.31152016,0.06118098,-0.94660676,-0.05384606,0.071668595
0.07805681,0.12287697,0.2691545,0.24471085,-0.19682766,-0.31474757,0.1269429,-0.14026009,-0.30136204,-0.8018548,0.2978932,0.28858665
0.19493958,0.121629015,0.2403931,-0.010545972,0.17572314,0.2648073,-0.024295688,0.12038839,-0.18440816,0.061602354,0.23989111,0.22704503
0.2203286,0.1375073,0.21756676,0.10928763,0.43317753,0.0326463,0.09196389,0.21293065,-0.13742873,-0.38369238,0.37503693,0.35384676
0.15398525,0.08480309,0.21644045,-0.07415199,-0.24697417,-0.4760455,-0.29026926,0.19458574,-0.4547906,-0.41876268,0.0028014183,0.2420452
0.1992609,0.078730546,0.21549138,0.13984548,0.0093180705,-1.0127037,-0.20053521,0.24748155,-0.3059808,-0.9580269,0.1654545,0.14254746
0.13824968,0.09839224,0.2734688,0.2114029,-0.09620364,-0.35836667,-0.09918514,-0.10148865,-0.20882389,-0.7662053,0.31882167,0.46255842
0.21115565,0.14529099,0.2761536,0.011751107,0.31983796,-0.088879034,0.103817254,-0.061750263,0.112796456,-0.16474205,0.26958448,-0.02491936
0.23701487,0.08500118,0.26833466,0.16423762,0.20178352,-0.35358012,-0.13933203,-0.018147826,0.08519009,-0.6994014,0.20460027,0.5062611
0.21455938,0.172372,0.25700706,-0.051532954,0.390492,-0.09455704,0.21242961,0.02033019,0.1103957,-0.12960911,0.26372096,-0.18530759
0.23726448,0.04463064,0.17360908,0.21594772,0.27765074,-0.5738723,-0.32764804,0.45485294,-0.38132143,-0.3956353,0.28105187,0.1837295
0.12755658,0.091348976,0.23465264,0.24860552,-0.21787933,-0.5388435,-0.1409928,0.06547883,-0.41955593,-1.0355738,0.3171251,0.5618944
0.3022403,0.024070282,0.21643338,0.23616794,0.55611295,-0.78324145,-0.3449701,0.17463988,0.06407586,-0.024086952,0.3606142,-0.3454041
0.2700724,0.063612886,0.17556377,0.15481007,0.5064032,0.06429586,-0.23266506,0.4072762,-0.22231413,-0.057664275,0.34280494,0.3966386
0.16758204,0.05670443,0.21537645,0.2913677,-0.1387732,-1.1280018,-0.31270278,0.20240635,-0.43354583,-1.0628116,0.36669418,0.18989769
0.2971891,0.1460934,0.15540026,0.11503354,0.6557688,-0.61958665,0.099660695,0.4006244,0.07047704,-0.7118689,0.23356095,0.0693728
0.2812708,0.05051962,0.22174783,0.1546357,0.42360747,-0.70975256,-0.27024457,0.1808765,0.006821394,-0.098827004,0.2621841,-0.3048869
0.11831704,0.10769519,0.27068728,-0.0037257944,-0.29916376,-0.18018943,-0.13884504,-0.11582274,-0.25499988,-0.4676898,0.082749896,0.41995385
0.2894632,0.045335498,0.23115647,0.2114605,0.42953894,-0.7572902,-0.26946893,0.12492615,0.09497735,-0.2871436,0.26094547,-0.14606571
0.17844771,0.062355213,0.2529371,0.21964331,0.011985302,-0.5697211,-0.3007012,0.022260115,-0.2624026,-0.5893642,0.37684515,0.29657176
0.18415499,0.119592324,0.2430613,0.026857572,0.096033394,0.21417226,-0.023269475,0.10698283,-0.20050907,-0.12888026,0.19173947,0.366461
0.1551477,0.118061505,0.2603384,0.02555008,0.027405513,-0.3622715,-0.037833095,-0.004667118,-0.22742385,-0.094816566,0.2615741,-0.23213138
0.29813093,0.13785431,0.14489922,0.20350616,0.6427903,-0.5633896,0.085415155,0.4475276,0.04196024,-0.96725917,0.26082358,0.44136474
0.192133,0.12274313,0.17633006,0.026102962,0.09714626,-0.14891407,-0.005426407,0.45981902,-0.40521404,-0.53763205,0.04971791,0.3961092
0.28624013,0.046188083,0.23196302,0.11120915,0.2877281,-0.28315696,-0.2816133,0.13624012,0.108762234,-0.36039275,0.066300645,0.37786624
0.16640678,0.10468083,0.25165457,-0.012326267,-0.14824374,-0.82703775,-0.12740509,0.050010607,-0.21811785,-0.32976627,0.0206149,-0.36951303
0.24104474,0.053899113,0.22704233,0.09565478,0.09155815,-1.5990185,-0.2933508,0.19353086,-0.1131016,-1.0741556,0.07355205,-0.22452185
0.25781745,0.1795334,0.1741927,-0.11117624,0.521143,0.13732998,0.19854346,0.36639118,0.0043233335,-0.024139404,0.16111735,-0.06600377
0.14695689,0.10043679,0.23938659,0.01881876,-0.0862859,-0.11938572,-0.16586925,0.07451294,-0.38224953,-0.1452542,0.22802022,0.18587294
0.098874435,0.13955562,0.2223932,0.045798656,-0.31984818,0.3230113,0.13226306,0.15189523,-0.43470344,0.040195823,-0.0402193,0.14293298
0.14998798,0.07954693,0.2346826,0.28415668,-0.112222604,-1.0461172,-0.1917912,0.08862209,-0.3840485,-0.9224758,0.3788694,0.0073769093
0.3024804,0.020035561,0.18812896,0.45430955,0.357724,-1.7206482,-0.29412204,0.29693362,0.044157743,-1.1055174,0.3327298,-0.18512225
0.27376422,0.052490536,0.21439359,0.046167836,0.21059236,-0.9852291,-0.28089994,0.23608184,-0.01239869,-1.0356255,-0.016958851,0.33453897
0.24489023,0.12465434,0.22466952,0.13896479,0.33967805,-0.96122974,0.033409625,0.1782656,-0.0009330213,-0.72854054,0.21441147,-0.22939956
0.097550824,0.10802802,0.25590616,-0.085780166,-0.42581478,-0.0030964336,-0.19791815,-0.10726258,-0.37327367,-0.100717425,0.046947554,0.31294408
0.27092963,0.071256004,0.22613041,0.34815088,0.37551472,-1.2944778,-0.14140998,0.14977872,0.0439156,-0.8473394,0.35785228,-0.2122822
0.19940557,0.07993864,0.26438612,0.13040175,0.1692135,-0.7627486,-0.2095091,-0.011567727,-0.13214025,-0.26771086,0.34856102,-0.28107736
0.11641975,0.07728279,0.26500937,0.15802422,-0.3495585,-0.7023563,-0.31678846,-0.13522217,-0.3234523,-0.9954874,0.29904443,0.52407026
0.24734007,0.046147734,0.26886946,0.359789,0.21019483,-1.1992066,-0.25757384,-0.03680899,0.10508224,-0.89062256,0.36817294,-0.0027206242
0.22162315,0.08032067,0.2484503,0.13924341,0.22346328,-0.5571425,-0.1840623,0.07726233,-0.11135796,-0.32401043,0.29478282,-0.0350298
0.049865954,0.13842517,0.24550964,0.102776796,-0.4596085,0.1642296,0.20460233,-0.050671123,-0.40894902,-0.009281993,-0.01053774,-0.055131108
0.24273871,0.13837032,0.230361,-0.021388257,0.20110759,-0.2828238,0.04987517,0.15812936,0.058376223,-0.6453538,-0.018240772,0.30930534
0.10683517,0.14671294,0.25858492,0.0679811,-0.13786872,-0.5172497,0.19732472,-0.007958189,-0.25410342,-0.33229363,0.11994993,-0.39210075
0.20554769,0.06993354,0.26643473,0.04135474,0.048852388,-0.33841518,-0.27841166,-0.008443385,-0.093221456,-0.1635344,0.16214567,0.10320082
0.23536916,0.14414051,0.2152853,-0.011442038,0.23220652,-0.52637565,0.07971072,0.23357576,-0.027758062,-0.26567,0.027520262,-0.34100357
0.10013512,0.1275139,0.2722263,0.13710865,-0.22978097,-1.0082031,0.08773965,-0.11005111,-0.23358697,-0.8427993,0.15143612,-0.28847367
0.14919263,0.124976955,0.27940166,0.004579064,-0.16711149,-0.6088085,-0.00085374713,-0.0885946,-0.08437827,-0.67125034,0.0074880496,0.062508404
0.3122241,0.1423723,0.14334105,0.06132412,0.79748154,-0.6552274,0.07244447,0.4195913,0.08329758,-0.31845355,0.3065776,-0.35755047
0.19154656,0.046331447,0.27562925,0.28274253,0.004067587,-1.1859726,-0.3477418,-0.07998055,-0.10196617,-0.76637626,0.38568738,-0.095669776
0.06560753,0.12095919,0.25424615,0.17592551,-0.38758373,-0.31315577,0.062453657,-0.10775365,-0.39250332,-0.9568675,0.16980654,0.51154375
0.1942578,0.08073662,0.22592254,-0.052202236,-0.11446046,-0.4607501,-0.2528891,0.19335294,-0.27125388,-0.43951797,-0.050814874,0.23549202
0.18584983,0.074256636,0.20972592,-0.057074096,-0.121455446,-1.7064989,-0.30426827,0.26875457,-0.39001685,-0.9871902,-0.021241091,-0.41049287
0.29179636,0.16058704,0.16086665,-0.07977358,0.5618115,0.1325298,0.11598861,0.38795608,0.08877775,0.059242606,0.0902449,-0.06704363
