x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6
0.14562564,-0.04453814,-0.28839627,0.3679354,0.06453353,-2.0018883,-1.2194413,0.86178946,-3.6486459,-1.7807302,3.077146,3.743336
0.2594483,0.095232025,-0.2623992,-1.7406869,0.5058052,-0.6202891,-2.3959856,1.5624971,-3.3419178,-7.690795,0.31396496,2.2190988
0.09855691,-0.08308235,0.06661629,-0.026481438,0.053304385,0.5824194,-2.1189592,1.3799236,-1.4188645,-1.2246428,-0.033698916,-2.3572526
0.123097815,-0.021295698,0.11250273,-3.096772,-0.11160433,0.29292977,-2.0803614,3.3639395,-2.4525557,-0.14867592,2.209323,1.2616923
0.17718394,0.05177527,0.056727845,0.57082236,1.1009725,0.53386897,-0.62970424,0.8964913,-1.2041674,-5.9478526,1.469427,1.2659962
-0.16644038,-0.22658923,0.22056599,-0.7331917,0.41926125,-0.26315817,-2.590413,-0.00088477135,0.55161476,-9.103279,1.3394057,5.100828
-0.2201687,0.05927963,-0.3757794,2.7343633,-0.80175096,0.04310622,0.30332708,1.5177264,-3.7581296,-2.032137,0.053890765,-0.56523156
0.116384715,-0.052047826,0.02153472,1.2793525,-0.1402934,-3.0952673,-1.4599657,1.0328205,-1.4990039,-0.24975109,1.7340976,4.684493
-0.07083942,0.066176996,0.23934002,1.1573266,-0.100273184,0.9461546,0.9372122,-0.2979921,-0.37255168,-8.537065,0.6328583,2.0071514
-0.09012118,0.14612912,0.14166513,-2.2537308,-1.0215505,-1.3360138,0.22476077,3.5021942,-2.3558908,-4.7037277,2.5168471,-3.6059985
-0.15419605,-0.009941045,-0.018839765,2.0445552,-0.57247895,-2.6564994,1.2188013,-0.833225,-1.4916818,-5.6322684,0.4264295,1.286371
-0.13597524,0.031460814,-0.33858582,2.9043798,-0.22521894,-2.2987382,1.4818404,0.63634145,-3.0555458,-6.7134094,-0.5058324,2.707101
0.027396873,-0.25051752,-0.064980835,-0.39366063,-0.51430815,-2.4176118,-1.8262819,-0.39455068,-3.0102558,-1.6015778,2.5464525,4.1140566
-0.00035488978,0.13142687,-0.13102767,-1.1184212,1.2320671,-0.11997826,0.3070879,0.52187705,-2.2465634,-3.1139593,3.1334596,1.9082124
0.039358202,-0.4073614,-0.21787253,2.1342187,-0.0635595,-1.9508651,-1.8082672,0.147704,-3.9611416,-3.543457,0.35716444,-3.2699063
-0.1289346,0.05682685,-0.10499196,-2.5713975,-0.040956505,2.3837674,1.6082699,-0.34526557,-1.8200264,-3.1623096,1.5474738,-2.2965887
0.11233906,-0.07100028,-0.12711293,-2.9145234,0.0810073,1.3447045,-2.6565073,3.6309917,-1.1079574,-0.22368813,0.81065893,2.0090773
